"Plot Title: HOBO#4 - S/N10369048"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10369048, SEN S/N: 10369048)","Max: Daily Temperature, °C (LGR S/N: 10369048)","Min: Daily Temperature, °C (LGR S/N: 10369048)","Avg: Hourly Temperature, °C (LGR S/N: 10369048)"
1,07/09/18 12:00:00 AM,,30.154,24.062,
2,07/09/18 03:00:00 PM,0.0,,,28.954
3,07/09/18 03:30:00 PM,0.0,,,
4,07/09/18 04:00:00 PM,0.0,,,29.053
5,07/09/18 04:30:00 PM,0.0,,,
6,07/09/18 05:00:00 PM,0.0,,,29.953
7,07/09/18 05:30:00 PM,0.0,,,
8,07/09/18 06:00:00 PM,0.0,,,30.154
9,07/09/18 06:30:00 PM,0.0,,,
10,07/09/18 07:00:00 PM,0.0,,,30.003
11,07/09/18 07:30:00 PM,0.0,,,
12,07/09/18 08:00:00 PM,355.2,,,25.814
13,07/09/18 08:30:00 PM,32.3,,,
14,07/09/18 09:00:00 PM,53.8,,,25.515
15,07/09/18 09:30:00 PM,32.3,,,
16,07/09/18 10:00:00 PM,43.1,,,26.194
17,07/09/18 10:30:00 PM,32.3,,,
18,07/09/18 11:00:00 PM,0.0,,,25.659
19,07/09/18 11:30:00 PM,0.0,,,
20,07/10/18 12:00:00 AM,0.0,48.955,7.179,25.270
21,07/10/18 12:30:00 AM,0.0,,,
22,07/10/18 01:00:00 AM,0.0,,,24.786
23,07/10/18 01:30:00 AM,0.0,,,
24,07/10/18 02:00:00 AM,0.0,,,24.351
25,07/10/18 02:30:00 AM,0.0,,,
26,07/10/18 03:00:00 AM,0.0,,,23.822
27,07/10/18 03:30:00 AM,0.0,,,
28,07/10/18 04:00:00 AM,0.0,,,23.340
29,07/10/18 04:30:00 AM,0.0,,,
30,07/10/18 05:00:00 AM,0.0,,,22.812
31,07/10/18 05:30:00 AM,0.0,,,
32,07/10/18 06:00:00 AM,0.0,,,22.525
33,07/10/18 06:30:00 AM,0.0,,,
34,07/10/18 07:00:00 AM,0.0,,,22.190
35,07/10/18 07:30:00 AM,64.6,,,
36,07/10/18 08:00:00 AM,64.6,,,21.998
37,07/10/18 08:30:00 AM,0.0,,,
38,07/10/18 09:00:00 AM,10.8,,,19.044
39,07/10/18 09:30:00 AM,10677.8,,,
40,07/10/18 10:00:00 AM,20666.8,,,34.963
41,07/10/18 10:30:00 AM,26178.0,,,
42,07/10/18 11:00:00 AM,28933.5,,,45.899
43,07/10/18 11:30:00 AM,33066.9,,,
44,07/10/18 12:00:00 PM,22044.6,,,37.267
45,07/10/18 12:30:00 PM,9300.1,,,
46,07/10/18 01:00:00 PM,6200.0,,,42.302
47,07/10/18 01:30:00 PM,33066.9,,,
48,07/10/18 02:00:00 PM,7577.8,,,30.922
49,07/10/18 02:30:00 PM,5511.1,,,
50,07/10/18 03:00:00 PM,1302.4,,,20.287
51,07/10/18 03:30:00 PM,527.4,,,
52,07/10/18 04:00:00 PM,247.6,,,13.028
53,07/10/18 04:30:00 PM,1636.1,,,
54,07/10/18 05:00:00 PM,3100.0,,,14.708
55,07/10/18 05:30:00 PM,3961.1,,,
56,07/10/18 06:00:00 PM,1313.2,,,12.835
57,07/10/18 06:30:00 PM,1980.6,,,
58,07/10/18 07:00:00 PM,3272.2,,,13.506
59,07/10/18 07:30:00 PM,2927.8,,,
60,07/10/18 08:00:00 PM,355.2,,,12.399
61,07/10/18 08:30:00 PM,10.8,,,
62,07/10/18 09:00:00 PM,0.0,,,11.041
63,07/10/18 09:30:00 PM,0.0,,,
64,07/10/18 10:00:00 PM,0.0,,,9.521
65,07/10/18 10:30:00 PM,0.0,,,
66,07/10/18 11:00:00 PM,0.0,,,7.581
67,07/10/18 11:30:00 PM,0.0,,,
68,07/11/18 12:00:00 AM,0.0,49.768,3.049,5.910
69,07/11/18 12:30:00 AM,0.0,,,
70,07/11/18 01:00:00 AM,0.0,,,4.519
71,07/11/18 01:30:00 AM,0.0,,,
72,07/11/18 02:00:00 AM,0.0,,,3.892
73,07/11/18 02:30:00 AM,0.0,,,
74,07/11/18 03:00:00 AM,0.0,,,3.419
75,07/11/18 03:30:00 AM,0.0,,,
76,07/11/18 04:00:00 AM,0.0,,,3.102
77,07/11/18 04:30:00 AM,0.0,,,
78,07/11/18 05:00:00 AM,0.0,,,3.208
79,07/11/18 05:30:00 AM,0.0,,,
80,07/11/18 06:00:00 AM,150.7,,,3.839
81,07/11/18 06:30:00 AM,387.5,,,
82,07/11/18 07:00:00 AM,549.0,,,8.331
83,07/11/18 07:30:00 AM,8266.7,,,
84,07/11/18 08:00:00 AM,10677.8,,,16.188
85,07/11/18 08:30:00 AM,13089.0,,,
86,07/11/18 09:00:00 AM,15844.5,,,24.119
87,07/11/18 09:30:00 AM,17911.2,,,
88,07/11/18 10:00:00 AM,19977.9,,,33.633
89,07/11/18 10:30:00 AM,26178.0,,,
90,07/11/18 11:00:00 AM,30311.3,,,45.525
91,07/11/18 11:30:00 AM,31689.1,,,
92,07/11/18 12:00:00 PM,6200.0,,,44.129
93,07/11/18 12:30:00 PM,30311.3,,,
94,07/11/18 01:00:00 PM,6544.5,,,32.817
95,07/11/18 01:30:00 PM,7577.8,,,
96,07/11/18 02:00:00 PM,5166.7,,,25.513
97,07/11/18 02:30:00 PM,2325.0,,,
98,07/11/18 03:00:00 PM,4133.4,,,19.853
99,07/11/18 03:30:00 PM,6544.5,,,
100,07/11/18 04:00:00 PM,12400.1,,,24.641
101,07/11/18 04:30:00 PM,4305.6,,,
102,07/11/18 05:00:00 PM,17222.3,,,30.164
103,07/11/18 05:30:00 PM,14466.8,,,
104,07/11/18 06:00:00 PM,11022.3,,,26.935
105,07/11/18 06:30:00 PM,6544.5,,,
106,07/11/18 07:00:00 PM,882.6,,,14.803
107,07/11/18 07:30:00 PM,624.3,,,
108,07/11/18 08:00:00 PM,559.7,,,12.352
109,07/11/18 08:30:00 PM,21.5,,,
110,07/11/18 09:00:00 PM,0.0,,,11.818
111,07/11/18 09:30:00 PM,0.0,,,
112,07/11/18 10:00:00 PM,0.0,,,10.061
113,07/11/18 10:30:00 PM,0.0,,,
114,07/11/18 11:00:00 PM,0.0,,,9.324
115,07/11/18 11:30:00 PM,0.0,,,
116,07/12/18 12:00:00 AM,0.0,42.998,4.311,8.531
117,07/12/18 12:30:00 AM,0.0,,,
118,07/12/18 01:00:00 AM,0.0,,,7.530
119,07/12/18 01:30:00 AM,0.0,,,
120,07/12/18 02:00:00 AM,0.0,,,7.932
121,07/12/18 02:30:00 AM,0.0,,,
122,07/12/18 03:00:00 AM,0.0,,,7.782
123,07/12/18 03:30:00 AM,0.0,,,
124,07/12/18 04:00:00 AM,0.0,,,6.826
125,07/12/18 04:30:00 AM,0.0,,,
126,07/12/18 05:00:00 AM,0.0,,,6.062
127,07/12/18 05:30:00 AM,0.0,,,
128,07/12/18 06:00:00 AM,193.8,,,4.467
129,07/12/18 06:30:00 AM,947.2,,,
130,07/12/18 07:00:00 AM,1722.2,,,8.470
131,07/12/18 07:30:00 AM,3616.7,,,
132,07/12/18 08:00:00 AM,10677.8,,,18.854
133,07/12/18 08:30:00 AM,10333.4,,,
134,07/12/18 09:00:00 AM,10677.8,,,25.370
135,07/12/18 09:30:00 AM,12400.1,,,
136,07/12/18 10:00:00 AM,24800.2,,,30.301
137,07/12/18 10:30:00 AM,16533.4,,,
138,07/12/18 11:00:00 AM,13089.0,,,33.228
139,07/12/18 11:30:00 AM,26178.0,,,
140,07/12/18 12:00:00 PM,28933.5,,,42.640
141,07/12/18 12:30:00 PM,24800.2,,,
142,07/12/18 01:00:00 PM,9644.5,,,34.158
143,07/12/18 01:30:00 PM,9644.5,,,
144,07/12/18 02:00:00 PM,44089.2,,,37.395
145,07/12/18 02:30:00 PM,28933.5,,,
146,07/12/18 03:00:00 PM,1550.0,,,16.139
147,07/12/18 03:30:00 PM,2927.8,,,
148,07/12/18 04:00:00 PM,9644.5,,,19.853
149,07/12/18 04:30:00 PM,9644.5,,,
150,07/12/18 05:00:00 PM,6200.0,,,26.232
151,07/12/18 05:30:00 PM,19289.0,,,
152,07/12/18 06:00:00 PM,6200.0,,,22.723
153,07/12/18 06:30:00 PM,3444.5,,,
154,07/12/18 07:00:00 PM,1248.6,,,14.708
155,07/12/18 07:30:00 PM,559.7,,,
156,07/12/18 08:00:00 PM,75.3,,,12.835
157,07/12/18 08:30:00 PM,0.0,,,
158,07/12/18 09:00:00 PM,0.0,,,11.819
159,07/12/18 09:30:00 PM,0.0,,,
160,07/12/18 10:00:00 PM,0.0,,,10.060
161,07/12/18 10:30:00 PM,0.0,,,
162,07/12/18 11:00:00 PM,0.0,,,8.580
163,07/12/18 11:30:00 PM,0.0,,,
164,07/13/18 12:00:00 AM,0.0,48.821,2.624,6.521
165,07/13/18 12:30:00 AM,0.0,,,
166,07/13/18 01:00:00 AM,0.0,,,5.500
167,07/13/18 01:30:00 AM,0.0,,,
168,07/13/18 02:00:00 AM,0.0,,,4.934
169,07/13/18 02:30:00 AM,0.0,,,
170,07/13/18 03:00:00 AM,0.0,,,6.012
171,07/13/18 03:30:00 AM,0.0,,,
172,07/13/18 04:00:00 AM,0.0,,,4.620
173,07/13/18 04:30:00 AM,0.0,,,
174,07/13/18 05:00:00 AM,0.0,,,2.996
175,07/13/18 05:30:00 AM,0.0,,,
176,07/13/18 06:00:00 AM,139.9,,,2.784
177,07/13/18 06:30:00 AM,301.4,,,
178,07/13/18 07:00:00 AM,419.8,,,7.654
179,07/13/18 07:30:00 AM,8611.2,,,
180,07/13/18 08:00:00 AM,10677.8,,,17.805
181,07/13/18 08:30:00 AM,13089.0,,,
182,07/13/18 09:00:00 AM,15844.5,,,25.875
183,07/13/18 09:30:00 AM,20666.8,,,
184,07/13/18 10:00:00 AM,27555.7,,,29.873
185,07/13/18 10:30:00 AM,12400.1,,,
186,07/13/18 11:00:00 AM,8266.7,,,36.581
187,07/13/18 11:30:00 AM,35822.5,,,
188,07/13/18 12:00:00 PM,10333.4,,,43.911
189,07/13/18 12:30:00 PM,33066.9,,,
190,07/13/18 01:00:00 PM,31689.1,,,48.688
191,07/13/18 01:30:00 PM,7577.8,,,
192,07/13/18 02:00:00 PM,13089.0,,,31.037
193,07/13/18 02:30:00 PM,7577.8,,,
194,07/13/18 03:00:00 PM,8266.7,,,28.769
195,07/13/18 03:30:00 PM,8611.2,,,
196,07/13/18 04:00:00 PM,8611.2,,,28.110
197,07/13/18 04:30:00 PM,8266.7,,,
198,07/13/18 05:00:00 PM,3961.1,,,22.143
199,07/13/18 05:30:00 PM,18600.1,,,
200,07/13/18 06:00:00 PM,3444.5,,,20.855
201,07/13/18 06:30:00 PM,1808.3,,,
202,07/13/18 07:00:00 PM,1324.0,,,17.665
203,07/13/18 07:30:00 PM,1636.1,,,
204,07/13/18 08:00:00 PM,882.6,,,14.993
205,07/13/18 08:30:00 PM,86.1,,,
206,07/13/18 09:00:00 PM,0.0,,,12.400
207,07/13/18 09:30:00 PM,0.0,,,
208,07/13/18 10:00:00 PM,0.0,,,10.992
209,07/13/18 10:30:00 PM,0.0,,,
210,07/13/18 11:00:00 PM,0.0,,,9.669
211,07/13/18 11:30:00 PM,0.0,,,
212,07/14/18 12:00:00 AM,0.0,53.166,3.472,9.865
213,07/14/18 12:30:00 AM,0.0,,,
214,07/14/18 01:00:00 AM,0.0,,,6.774
215,07/14/18 01:30:00 AM,0.0,,,
216,07/14/18 02:00:00 AM,0.0,,,6.115
217,07/14/18 02:30:00 AM,0.0,,,
218,07/14/18 03:00:00 AM,0.0,,,6.521
219,07/14/18 03:30:00 AM,0.0,,,
220,07/14/18 04:00:00 AM,0.0,,,4.881
221,07/14/18 04:30:00 AM,0.0,,,
222,07/14/18 05:00:00 AM,0.0,,,3.736
223,07/14/18 05:30:00 AM,0.0,,,
224,07/14/18 06:00:00 AM,118.4,,,3.735
225,07/14/18 06:30:00 AM,699.7,,,
226,07/14/18 07:00:00 AM,785.8,,,8.573
227,07/14/18 07:30:00 AM,8611.2,,,
228,07/14/18 08:00:00 AM,11022.3,,,21.192
229,07/14/18 08:30:00 AM,13089.0,,,
230,07/14/18 09:00:00 AM,16533.4,,,29.572
231,07/14/18 09:30:00 AM,17911.2,,,
232,07/14/18 10:00:00 AM,22044.6,,,38.136
233,07/14/18 10:30:00 AM,30311.3,,,
234,07/14/18 11:00:00 AM,14466.8,,,40.545
235,07/14/18 11:30:00 AM,20666.8,,,
236,07/14/18 12:00:00 PM,28933.5,,,46.152
237,07/14/18 12:30:00 PM,26178.0,,,
238,07/14/18 01:00:00 PM,30311.3,,,51.742
239,07/14/18 01:30:00 PM,37200.2,,,
240,07/14/18 02:00:00 PM,37200.2,,,49.023
241,07/14/18 02:30:00 PM,27555.7,,,
242,07/14/18 03:00:00 PM,28933.5,,,38.944
243,07/14/18 03:30:00 PM,4650.0,,,
244,07/14/18 04:00:00 PM,24800.2,,,38.070
245,07/14/18 04:30:00 PM,23422.4,,,
246,07/14/18 05:00:00 PM,6544.5,,,32.256
247,07/14/18 05:30:00 PM,4305.6,,,
248,07/14/18 06:00:00 PM,3100.0,,,23.581
249,07/14/18 06:30:00 PM,3616.7,,,
250,07/14/18 07:00:00 PM,2238.9,,,20.521
251,07/14/18 07:30:00 PM,861.1,,,
252,07/14/18 08:00:00 PM,1130.2,,,17.140
253,07/14/18 08:30:00 PM,118.4,,,
254,07/14/18 09:00:00 PM,0.0,,,15.139
255,07/14/18 09:30:00 PM,0.0,,,
256,07/14/18 10:00:00 PM,0.0,,,13.894
257,07/14/18 10:30:00 PM,0.0,,,
258,07/14/18 11:00:00 PM,0.0,,,13.509
259,07/14/18 11:30:00 PM,0.0,,,
260,07/15/18 12:00:00 AM,0.0,54.056,7.179,12.496
261,07/15/18 12:30:00 AM,0.0,,,
262,07/15/18 01:00:00 AM,0.0,,,10.846
263,07/15/18 01:30:00 AM,0.0,,,
264,07/15/18 02:00:00 AM,0.0,,,11.188
265,07/15/18 02:30:00 AM,0.0,,,
266,07/15/18 03:00:00 AM,0.0,,,10.748
267,07/15/18 03:30:00 AM,0.0,,,
268,07/15/18 04:00:00 AM,0.0,,,10.601
269,07/15/18 04:30:00 AM,0.0,,,
270,07/15/18 05:00:00 AM,0.0,,,9.521
271,07/15/18 05:30:00 AM,0.0,,,
272,07/15/18 06:00:00 AM,75.3,,,9.817
273,07/15/18 06:30:00 AM,398.3,,,
274,07/15/18 07:00:00 AM,947.2,,,11.430
275,07/15/18 07:30:00 AM,1722.2,,,
276,07/15/18 08:00:00 AM,1636.1,,,13.365
277,07/15/18 08:30:00 AM,1808.3,,,
278,07/15/18 09:00:00 AM,4650.0,,,17.092
279,07/15/18 09:30:00 AM,4822.3,,,
280,07/15/18 10:00:00 AM,3272.2,,,16.855
281,07/15/18 10:30:00 AM,2152.8,,,
282,07/15/18 11:00:00 AM,5166.7,,,19.474
283,07/15/18 11:30:00 AM,9300.1,,,
284,07/15/18 12:00:00 PM,9644.5,,,26.101
285,07/15/18 12:30:00 PM,9300.1,,,
286,07/15/18 01:00:00 PM,16533.4,,,31.931
287,07/15/18 01:30:00 PM,15155.7,,,
288,07/15/18 02:00:00 PM,39955.8,,,47.757
289,07/15/18 02:30:00 PM,38578.0,,,
290,07/15/18 03:00:00 PM,13777.9,,,33.378
291,07/15/18 03:30:00 PM,9644.5,,,
292,07/15/18 04:00:00 PM,4822.3,,,22.324
293,07/15/18 04:30:00 PM,1636.1,,,
294,07/15/18 05:00:00 PM,505.9,,,13.412
295,07/15/18 05:30:00 PM,4477.8,,,
296,07/15/18 06:00:00 PM,2497.2,,,13.409
297,07/15/18 06:30:00 PM,753.5,,,
298,07/15/18 07:00:00 PM,1463.9,,,13.556
299,07/15/18 07:30:00 PM,1980.6,,,
300,07/15/18 08:00:00 PM,1356.3,,,13.170
301,07/15/18 08:30:00 PM,172.2,,,
302,07/15/18 09:00:00 PM,0.0,,,9.518
303,07/15/18 09:30:00 PM,0.0,,,
304,07/15/18 10:00:00 PM,0.0,,,7.631
305,07/15/18 10:30:00 PM,0.0,,,
306,07/15/18 11:00:00 PM,0.0,,,7.430
307,07/15/18 11:30:00 PM,0.0,,,
308,07/16/18 12:00:00 AM,0.0,50.456,2.195,5.962
309,07/16/18 12:30:00 AM,0.0,,,
310,07/16/18 01:00:00 AM,0.0,,,6.466
311,07/16/18 01:30:00 AM,0.0,,,
312,07/16/18 02:00:00 AM,0.0,,,5.600
313,07/16/18 02:30:00 AM,0.0,,,
314,07/16/18 03:00:00 AM,0.0,,,3.892
315,07/16/18 03:30:00 AM,0.0,,,
316,07/16/18 04:00:00 AM,0.0,,,3.208
317,07/16/18 04:30:00 AM,0.0,,,
318,07/16/18 05:00:00 AM,0.0,,,2.516
319,07/16/18 05:30:00 AM,0.0,,,
320,07/16/18 06:00:00 AM,118.4,,,2.356
321,07/16/18 06:30:00 AM,269.1,,,
322,07/16/18 07:00:00 AM,387.5,,,6.850
323,07/16/18 07:30:00 AM,8611.2,,,
324,07/16/18 08:00:00 AM,11711.2,,,17.379
325,07/16/18 08:30:00 AM,10677.8,,,
326,07/16/18 09:00:00 AM,14466.8,,,23.737
327,07/16/18 09:30:00 AM,18600.1,,,
328,07/16/18 10:00:00 AM,20666.8,,,31.021
329,07/16/18 10:30:00 AM,27555.7,,,
330,07/16/18 11:00:00 AM,31689.1,,,43.285
331,07/16/18 11:30:00 AM,34444.7,,,
332,07/16/18 12:00:00 PM,33066.9,,,40.791
333,07/16/18 12:30:00 PM,6544.5,,,
334,07/16/18 01:00:00 PM,9644.5,,,40.245
335,07/16/18 01:30:00 PM,7577.8,,,
336,07/16/18 02:00:00 PM,11022.3,,,40.355
337,07/16/18 02:30:00 PM,31689.1,,,
338,07/16/18 03:00:00 PM,7577.8,,,32.630
339,07/16/18 03:30:00 PM,6544.5,,,
340,07/16/18 04:00:00 PM,24800.2,,,34.228
341,07/16/18 04:30:00 PM,10677.8,,,
342,07/16/18 05:00:00 PM,6544.5,,,26.887
343,07/16/18 05:30:00 PM,5511.1,,,
344,07/16/18 06:00:00 PM,1636.1,,,20.569
345,07/16/18 06:30:00 PM,678.1,,,
346,07/16/18 07:00:00 PM,366.0,,,14.181
347,07/16/18 07:30:00 PM,1463.9,,,
348,07/16/18 08:00:00 PM,753.5,,,12.786
349,07/16/18 08:30:00 PM,75.3,,,
350,07/16/18 09:00:00 PM,0.0,,,9.420
351,07/16/18 09:30:00 PM,0.0,,,
352,07/16/18 10:00:00 PM,0.0,,,7.832
353,07/16/18 10:30:00 PM,0.0,,,
354,07/16/18 11:00:00 PM,0.0,,,8.380
355,07/16/18 11:30:00 PM,0.0,,,
356,07/17/18 12:00:00 AM,0.0,52.437,4.415,9.176
357,07/17/18 12:30:00 AM,0.0,,,
358,07/17/18 01:00:00 AM,0.0,,,7.280
359,07/17/18 01:30:00 AM,0.0,,,
360,07/17/18 02:00:00 AM,0.0,,,7.129
361,07/17/18 02:30:00 AM,0.0,,,
362,07/17/18 03:00:00 AM,0.0,,,6.927
363,07/17/18 03:30:00 AM,0.0,,,
364,07/17/18 04:00:00 AM,0.0,,,6.573
365,07/17/18 04:30:00 AM,0.0,,,
366,07/17/18 05:00:00 AM,0.0,,,5.705
367,07/17/18 05:30:00 AM,0.0,,,
368,07/17/18 06:00:00 AM,75.3,,,5.294
369,07/17/18 06:30:00 AM,1173.3,,,
370,07/17/18 07:00:00 AM,1722.2,,,9.310
371,07/17/18 07:30:00 AM,7577.8,,,
372,07/17/18 08:00:00 AM,11711.2,,,19.523
373,07/17/18 08:30:00 AM,14466.8,,,
374,07/17/18 09:00:00 AM,16533.4,,,25.710
375,07/17/18 09:30:00 AM,6544.5,,,
376,07/17/18 10:00:00 AM,21355.7,,,33.934
377,07/17/18 10:30:00 AM,26178.0,,,
378,07/17/18 11:00:00 AM,27555.7,,,40.877
379,07/17/18 11:30:00 AM,31689.1,,,
380,07/17/18 12:00:00 PM,33066.9,,,51.239
381,07/17/18 12:30:00 PM,33066.9,,,
382,07/17/18 01:00:00 PM,28933.5,,,49.850
383,07/17/18 01:30:00 PM,39955.8,,,
384,07/17/18 02:00:00 PM,7577.8,,,39.252
385,07/17/18 02:30:00 PM,7233.4,,,
386,07/17/18 03:00:00 PM,23422.4,,,44.890
387,07/17/18 03:30:00 PM,13089.0,,,
388,07/17/18 04:00:00 PM,17222.3,,,34.078
389,07/17/18 04:30:00 PM,22044.6,,,
390,07/17/18 05:00:00 PM,3961.1,,,26.810
391,07/17/18 05:30:00 PM,1324.0,,,
392,07/17/18 06:00:00 PM,1377.8,,,15.568
393,07/17/18 06:30:00 PM,3100.0,,,
394,07/17/18 07:00:00 PM,2411.1,,,15.998
395,07/17/18 07:30:00 PM,1076.4,,,
396,07/17/18 08:00:00 PM,290.6,,,10.742
397,07/17/18 08:30:00 PM,107.6,,,
398,07/17/18 09:00:00 PM,0.0,,,7.981
399,07/17/18 09:30:00 PM,0.0,,,
400,07/17/18 10:00:00 PM,0.0,,,5.859
401,07/17/18 10:30:00 PM,0.0,,,
402,07/17/18 11:00:00 PM,0.0,,,4.726
403,07/17/18 11:30:00 PM,0.0,,,
404,07/18/18 12:00:00 AM,0.0,52.437,2.624,3.788
405,07/18/18 12:30:00 AM,0.0,,,
406,07/18/18 01:00:00 AM,0.0,,,3.525
407,07/18/18 01:30:00 AM,0.0,,,
408,07/18/18 02:00:00 AM,0.0,,,3.736
409,07/18/18 02:30:00 AM,0.0,,,
410,07/18/18 03:00:00 AM,0.0,,,3.630
411,07/18/18 03:30:00 AM,0.0,,,
412,07/18/18 04:00:00 AM,0.0,,,3.314
413,07/18/18 04:30:00 AM,0.0,,,
414,07/18/18 05:00:00 AM,0.0,,,2.942
415,07/18/18 05:30:00 AM,0.0,,,
416,07/18/18 06:00:00 AM,96.9,,,3.048
417,07/18/18 06:30:00 AM,839.6,,,
418,07/18/18 07:00:00 AM,1001.0,,,7.871
419,07/18/18 07:30:00 AM,8611.2,,,
420,07/18/18 08:00:00 AM,13089.0,,,17.855
421,07/18/18 08:30:00 AM,13089.0,,,
422,07/18/18 09:00:00 AM,12400.1,,,26.568
423,07/18/18 09:30:00 AM,17222.3,,,
424,07/18/18 10:00:00 AM,22044.6,,,35.704
425,07/18/18 10:30:00 AM,30311.3,,,
426,07/18/18 11:00:00 AM,31689.1,,,41.295
427,07/18/18 11:30:00 AM,34444.7,,,
428,07/18/18 12:00:00 PM,33066.9,,,44.303
429,07/18/18 12:30:00 PM,31689.1,,,
430,07/18/18 01:00:00 PM,33066.9,,,50.362
431,07/18/18 01:30:00 PM,42711.4,,,
432,07/18/18 02:00:00 PM,13777.9,,,44.167
433,07/18/18 02:30:00 PM,9300.1,,,
434,07/18/18 03:00:00 PM,5511.1,,,31.288
435,07/18/18 03:30:00 PM,9644.5,,,
436,07/18/18 04:00:00 PM,5511.1,,,33.849
437,07/18/18 04:30:00 PM,4650.0,,,
438,07/18/18 05:00:00 PM,5511.1,,,31.076
439,07/18/18 05:30:00 PM,18600.1,,,
440,07/18/18 06:00:00 PM,5166.7,,,27.636
441,07/18/18 06:30:00 PM,8266.7,,,
442,07/18/18 07:00:00 PM,958.0,,,19.331
443,07/18/18 07:30:00 PM,1377.8,,,
444,07/18/18 08:00:00 PM,473.6,,,13.550
445,07/18/18 08:30:00 PM,53.8,,,
446,07/18/18 09:00:00 PM,0.0,,,8.579
447,07/18/18 09:30:00 PM,0.0,,,
448,07/18/18 10:00:00 PM,0.0,,,6.926
449,07/18/18 10:30:00 PM,0.0,,,
450,07/18/18 11:00:00 PM,0.0,,,5.808
451,07/18/18 11:30:00 PM,0.0,,,
452,07/19/18 12:00:00 AM,0.0,49.768,3.367,5.037
