"Plot Title: Hobo#1-SN10369064"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10369064, SEN S/N: 10369064)","Avg: Hourly Temperature, °C (LGR S/N: 10369064)","Max: Daily Temperature, °C (LGR S/N: 10369064)","Min: Daily Temperature, °C (LGR S/N: 10369064)","Coupler Attached (LGR S/N: 10369064)","Stopped (LGR S/N: 10369064)","End Of File (LGR S/N: 10369064)"
1032,07/31/19 02:30:00 AM,0.0,,,,,,
1033,07/31/19 03:00:00 AM,0.0,5.757,,,,,
1034,07/31/19 03:30:00 AM,0.0,,,,,,
1035,07/31/19 04:00:00 AM,0.0,5.345,,,,,
1036,07/31/19 04:30:00 AM,0.0,,,,,,
1037,07/31/19 05:00:00 AM,0.0,3.366,,,,,
1038,07/31/19 05:30:00 AM,0.0,,,,,,
1039,07/31/19 06:00:00 AM,32.3,2.837,,,,,
1040,07/31/19 06:30:00 AM,344.4,,,,,,
1041,07/31/19 07:00:00 AM,570.5,5.318,,,,,
1042,07/31/19 07:30:00 AM,4994.5,,,,,,
1043,07/31/19 08:00:00 AM,7233.4,12.296,,,,,
1044,07/31/19 08:30:00 AM,9644.5,,,,,,
1045,07/31/19 09:00:00 AM,5511.1,16.713,,,,,
1046,07/31/19 09:30:00 AM,12400.1,,,,,,
1047,07/31/19 10:00:00 AM,15844.5,27.035,,,,,
1048,07/31/19 10:30:00 AM,18600.1,,,,,,
1049,07/31/19 11:00:00 AM,20666.8,32.727,,,,,
1050,07/31/19 11:30:00 AM,24800.2,,,,,,
1051,07/31/19 12:00:00 PM,28933.5,31.962,,,,,
1052,07/31/19 12:30:00 PM,7577.8,,,,,,
1053,07/31/19 01:00:00 PM,11711.2,30.197,,,,,
1054,07/31/19 01:30:00 PM,12400.1,,,,,,
1055,07/31/19 02:00:00 PM,6200.0,20.525,,,,,
1056,07/31/19 02:30:00 PM,3100.0,,,,,,
1057,07/31/19 03:00:00 PM,8266.7,19.711,,,,,
1058,07/31/19 03:30:00 PM,9644.5,,,,,,
1059,07/31/19 04:00:00 PM,9300.1,18.663,,,,,
1060,07/31/19 04:30:00 PM,10333.4,,,,,,
1061,07/31/19 05:00:00 PM,6200.0,16.665,,,,,
1062,07/31/19 05:30:00 PM,3788.9,,,,,,
1063,07/31/19 06:00:00 PM,7577.8,20.332,,,,,
1064,07/31/19 06:30:00 PM,5511.1,,,,,,
1065,07/31/19 07:00:00 PM,3788.9,17.902,,,,,
1066,07/31/19 07:30:00 PM,1550.0,,,,,,
1067,07/31/19 08:00:00 PM,183.0,13.651,,,,,
1068,07/31/19 08:30:00 PM,0.0,,,,,,
1069,07/31/19 09:00:00 PM,0.0,9.915,,,,,
1070,07/31/19 09:30:00 PM,0.0,,,,,,
1071,07/31/19 10:00:00 PM,0.0,10.601,,,,,
1072,07/31/19 10:30:00 PM,0.0,,,,,,
1073,07/31/19 11:00:00 PM,0.0,9.817,,,,,
1074,07/31/19 11:30:00 PM,0.0,,,,,,
1075,08/01/19 12:00:00 AM,0.0,8.926,32.497,3.049,,,
1076,08/01/19 12:30:00 AM,0.0,,,,,,
1077,08/01/19 01:00:00 AM,0.0,8.779,,,,,
1078,08/01/19 01:30:00 AM,0.0,,,,,,
1079,08/01/19 02:00:00 AM,0.0,8.130,,,,,
1080,08/01/19 02:30:00 AM,0.0,,,,,,
1081,08/01/19 03:00:00 AM,0.0,6.013,,,,,
1082,08/01/19 03:30:00 AM,0.0,,,,,,
1083,08/01/19 04:00:00 AM,0.0,4.931,,,,,
1084,08/01/19 04:30:00 AM,0.0,,,,,,
1085,08/01/19 05:00:00 AM,0.0,3.102,,,,,
1086,08/01/19 05:30:00 AM,0.0,,,,,,
1087,08/01/19 06:00:00 AM,21.5,4.984,,,,,
1088,08/01/19 06:30:00 AM,495.1,,,,,,
1089,08/01/19 07:00:00 AM,1022.6,7.223,,,,,
1090,08/01/19 07:30:00 AM,3788.9,,,,,,
1091,08/01/19 08:00:00 AM,3961.1,10.601,,,,,
1092,08/01/19 08:30:00 AM,1550.0,,,,,,
1093,08/01/19 09:00:00 AM,5338.9,12.926,,,,,
1094,08/01/19 09:30:00 AM,3444.5,,,,,,
1095,08/01/19 10:00:00 AM,5338.9,17.852,,,,,
1096,08/01/19 10:30:00 AM,10333.4,,,,,,
1097,08/01/19 11:00:00 AM,14466.8,23.247,,,,,
1098,08/01/19 11:30:00 AM,15155.7,,,,,,
1099,08/01/19 12:00:00 PM,16533.4,27.970,,,,,
1100,08/01/19 12:30:00 PM,14466.8,,,,,,
1101,08/01/19 01:00:00 PM,12400.1,25.222,,,,,
1102,08/01/19 01:30:00 PM,16533.4,,,,,,
1103,08/01/19 02:00:00 PM,11022.3,23.633,,,,,
1104,08/01/19 02:30:00 PM,9300.1,,,,,,
1105,08/01/19 03:00:00 PM,13777.9,28.521,,,,,
1106,08/01/19 03:30:00 PM,5511.1,,,,,,
1107,08/01/19 04:00:00 PM,3100.0,17.663,,,,,
1108,08/01/19 04:30:00 PM,742.7,,,,,,
1109,08/01/19 05:00:00 PM,236.8,11.625,,,,,
1110,08/01/19 05:30:00 PM,3444.5,,,,,,
1111,08/01/19 06:00:00 PM,2755.6,12.883,,,,,
1112,08/01/19 06:30:00 PM,871.9,,,,,,
1113,08/01/19 07:00:00 PM,570.5,11.916,,,,,
1114,08/01/19 07:30:00 PM,753.5,,,,,,
1115,08/01/19 08:00:00 PM,236.8,9.570,,,,,
1116,08/01/19 08:30:00 PM,10.8,,,,,,
1117,08/01/19 09:00:00 PM,0.0,9.274,,,,,
1118,08/01/19 09:30:00 PM,0.0,,,,,,
1119,08/01/19 10:00:00 PM,0.0,8.381,,,,,
1120,08/01/19 10:30:00 PM,0.0,,,,,,
1121,08/01/19 11:00:00 PM,0.0,7.530,,,,,
1122,08/01/19 11:30:00 PM,0.0,,,,,,
1123,08/02/19 12:00:00 AM,0.0,6.115,37.165,2.088,,,
1124,08/02/19 12:30:00 AM,0.0,,,,,,
1125,08/02/19 01:00:00 AM,0.0,5.242,,,,,
1126,08/02/19 01:30:00 AM,0.0,,,,,,
1127,08/02/19 02:00:00 AM,0.0,4.154,,,,,
1128,08/02/19 02:30:00 AM,0.0,,,,,,
1129,08/02/19 03:00:00 AM,0.0,3.471,,,,,
1130,08/02/19 03:30:00 AM,0.0,,,,,,
1131,08/02/19 04:00:00 AM,0.0,2.730,,,,,
1132,08/02/19 04:30:00 AM,0.0,,,,,,
1133,08/02/19 05:00:00 AM,0.0,2.784,,,,,
1134,08/02/19 05:30:00 AM,0.0,,,,,,
1135,08/02/19 06:00:00 AM,96.9,2.141,,,,,
1136,08/02/19 06:30:00 AM,516.7,,,,,,
1137,08/02/19 07:00:00 AM,1022.6,5.668,,,,,
1138,08/02/19 07:30:00 AM,7233.4,,,,,,
1139,08/02/19 08:00:00 AM,8266.7,10.797,,,,,
1140,08/02/19 08:30:00 AM,8266.7,,,,,,
1141,08/02/19 09:00:00 AM,11711.2,16.380,,,,,
1142,08/02/19 09:30:00 AM,1808.3,,,,,,
1143,08/02/19 10:00:00 AM,12400.1,21.236,,,,,
1144,08/02/19 10:30:00 AM,20666.8,,,,,,
1145,08/02/19 11:00:00 AM,23422.4,30.876,,,,,
1146,08/02/19 11:30:00 AM,19289.0,,,,,,
1147,08/02/19 12:00:00 PM,16533.4,30.308,,,,,
1148,08/02/19 12:30:00 PM,6200.0,,,,,,
1149,08/02/19 01:00:00 PM,27555.7,33.953,,,,,
1150,08/02/19 01:30:00 PM,33066.9,,,,,,
1151,08/02/19 02:00:00 PM,44089.2,35.649,,,,,
1152,08/02/19 02:30:00 PM,46844.8,,,,,,
1153,08/02/19 03:00:00 PM,49600.3,33.509,,,,,
1154,08/02/19 03:30:00 PM,17911.2,,,,,,
1155,08/02/19 04:00:00 PM,5511.1,27.492,,,,,
1156,08/02/19 04:30:00 PM,26178.0,,,,,,
1157,08/02/19 05:00:00 PM,5338.9,26.206,,,,,
1158,08/02/19 05:30:00 PM,4477.8,,,,,,
1159,08/02/19 06:00:00 PM,10333.4,24.015,,,,,
1160,08/02/19 06:30:00 PM,8266.7,,,,,,
1161,08/02/19 07:00:00 PM,4477.8,20.044,,,,,
1162,08/02/19 07:30:00 PM,2325.0,,,,,,
1163,08/02/19 08:00:00 PM,925.7,16.951,,,,,
1164,08/02/19 08:30:00 PM,43.1,,,,,,
1165,08/02/19 09:00:00 PM,0.0,14.565,,,,,
1166,08/02/19 09:30:00 PM,0.0,,,,,,
1167,08/02/19 10:00:00 PM,0.0,13.413,,,,,
1168,08/02/19 10:30:00 PM,0.0,,,,,,
1169,08/02/19 11:00:00 PM,0.0,12.303,,,,,
1170,08/02/19 11:30:00 PM,0.0,,,,,,
1171,08/03/19 12:00:00 AM,0.0,10.748,33.953,3.998,,,
1172,08/03/19 12:30:00 AM,0.0,,,,,,
1173,08/03/19 01:00:00 AM,0.0,9.127,,,,,
1174,08/03/19 01:30:00 AM,0.0,,,,,,
1175,08/03/19 02:00:00 AM,0.0,7.880,,,,,
1176,08/03/19 02:30:00 AM,0.0,,,,,,
1177,08/03/19 03:00:00 AM,0.0,5.757,,,,,
1178,08/03/19 03:30:00 AM,0.0,,,,,,
1179,08/03/19 04:00:00 AM,0.0,5.244,,,,,
1180,08/03/19 04:30:00 AM,0.0,,,,,,
1181,08/03/19 05:00:00 AM,0.0,4.882,,,,,
1182,08/03/19 05:30:00 AM,0.0,,,,,,
1183,08/03/19 06:00:00 AM,75.3,4.050,,,,,
1184,08/03/19 06:30:00 AM,430.6,,,,,,
1185,08/03/19 07:00:00 AM,1227.1,7.010,,,,,
1186,08/03/19 07:30:00 AM,4133.4,,,,,,
1187,08/03/19 08:00:00 AM,8266.7,16.036,,,,,
1188,08/03/19 08:30:00 AM,10333.4,,,,,,
1189,08/03/19 09:00:00 AM,11711.2,25.380,,,,,
1190,08/03/19 09:30:00 AM,14466.8,,,,,,
1191,08/03/19 10:00:00 AM,17222.3,32.611,,,,,
1192,08/03/19 10:30:00 AM,23422.4,,,,,,
1193,08/03/19 11:00:00 AM,4477.8,27.912,,,,,
1194,08/03/19 11:30:00 AM,13777.9,,,,,,
1195,08/03/19 12:00:00 PM,14466.8,25.668,,,,,
1196,08/03/19 12:30:00 PM,8611.2,,,,,,
1197,08/03/19 01:00:00 PM,30311.3,26.837,,,,,
1198,08/03/19 01:30:00 PM,10333.4,,,,,,
1199,08/03/19 02:00:00 PM,10333.4,25.810,,,,,
1200,08/03/19 02:30:00 PM,26178.0,,,,,,
1201,08/03/19 03:00:00 PM,5166.7,21.095,,,,,
1202,08/03/19 03:30:00 PM,6200.0,,,,,,
1203,08/03/19 04:00:00 PM,5511.1,17.616,,,,,
1204,08/03/19 04:30:00 PM,7577.8,,,,,,
1205,08/03/19 05:00:00 PM,5511.1,18.901,,,,,
1206,08/03/19 05:30:00 PM,3788.9,,,,,,
1207,08/03/19 06:00:00 PM,4477.8,18.569,,,,,
1208,08/03/19 06:30:00 PM,4477.8,,,,,,
1209,08/03/19 07:00:00 PM,4133.4,16.092,,,,,
1210,08/03/19 07:30:00 PM,1162.5,,,,,,
1211,08/03/19 08:00:00 PM,193.8,11.721,,,,,
1212,08/03/19 08:30:00 PM,0.0,,,,,,
1213,08/03/19 09:00:00 PM,0.0,10.650,,,,,
1214,08/03/19 09:30:00 PM,0.0,,,,,,
1215,08/03/19 10:00:00 PM,0.0,8.875,,,,,
1216,08/03/19 10:30:00 PM,0.0,,,,,,
1217,08/03/19 11:00:00 PM,0.0,8.730,,,,,
1218,08/03/19 11:30:00 PM,0.0,,,,,,
1219,08/04/19 12:00:00 AM,0.0,8.082,34.691,2.730,,,
1220,08/04/19 12:30:00 AM,0.0,,,,,,
1221,08/04/19 01:00:00 AM,0.0,7.631,,,,,
1222,08/04/19 01:30:00 AM,0.0,,,,,,
1223,08/04/19 02:00:00 AM,0.0,6.114,,,,,
1224,08/04/19 02:30:00 AM,0.0,,,,,,
1225,08/04/19 03:00:00 AM,0.0,5.295,,,,,
1226,08/04/19 03:30:00 AM,0.0,,,,,,
1227,08/04/19 04:00:00 AM,0.0,4.933,,,,,
1228,08/04/19 04:30:00 AM,0.0,,,,,,
1229,08/04/19 05:00:00 AM,0.0,3.628,,,,,
1230,08/04/19 05:30:00 AM,0.0,,,,,,
1231,08/04/19 06:00:00 AM,21.5,2.942,,,,,
1232,08/04/19 06:30:00 AM,279.9,,,,,,
1233,08/04/19 07:00:00 AM,549.0,5.974,,,,,
1234,08/04/19 07:30:00 AM,6200.0,,,,,,
1235,08/04/19 08:00:00 AM,9300.1,13.461,,,,,
1236,08/04/19 08:30:00 AM,9644.5,,,,,,
1237,08/04/19 09:00:00 AM,11022.3,22.958,,,,,
1238,08/04/19 09:30:00 AM,10677.8,,,,,,
1239,08/04/19 10:00:00 AM,16533.4,29.458,,,,,
1240,08/04/19 10:30:00 AM,20666.8,,,,,,
1241,08/04/19 11:00:00 AM,26178.0,30.932,,,,,
1242,08/04/19 11:30:00 AM,7577.8,,,,,,
1243,08/04/19 12:00:00 PM,8611.2,18.426,,,,,
1244,08/04/19 12:30:00 PM,14466.8,,,,,,
1245,08/04/19 01:00:00 PM,17911.2,29.426,,,,,
1246,08/04/19 01:30:00 PM,11022.3,,,,,,
1247,08/04/19 02:00:00 PM,13089.0,25.228,,,,,
1248,08/04/19 02:30:00 PM,18600.1,,,,,,
1249,08/04/19 03:00:00 PM,19977.9,23.726,,,,,
1250,08/04/19 03:30:00 PM,8266.7,,,,,,
1251,08/04/19 04:00:00 PM,2066.7,15.372,,,,,
1252,08/04/19 04:30:00 PM,549.0,,,,,,
1253,08/04/19 05:00:00 PM,1894.5,12.979,,,,,
1254,08/04/19 05:30:00 PM,5166.7,,,,,,
1255,08/04/19 06:00:00 PM,4477.8,14.612,,,,,
1256,08/04/19 06:30:00 PM,1377.8,,,,,,
1257,08/04/19 07:00:00 PM,398.3,12.351,,,,,
1258,08/04/19 07:30:00 PM,86.1,,,,,,
1259,08/04/19 08:00:00 PM,64.6,10.846,,,,,
1260,08/04/19 08:30:00 PM,0.0,,,,,,
1261,08/04/19 09:00:00 PM,0.0,10.651,,,,,
1262,08/04/19 09:30:00 PM,0.0,,,,,,
1263,08/04/19 10:00:00 PM,0.0,10.013,,,,,
1264,08/04/19 10:30:00 PM,0.0,,,,,,
1265,08/04/19 11:00:00 PM,0.0,9.176,,,,,
1266,08/04/19 11:30:00 PM,0.0,,,,,,
1267,08/05/19 12:00:00 AM,0.0,7.930,34.585,2.624,,,
1268,08/05/19 12:30:00 AM,0.0,,,,,,
1269,08/05/19 01:00:00 AM,0.0,6.622,,,,,
1270,08/05/19 01:30:00 AM,0.0,,,,,,
1271,08/05/19 02:00:00 AM,0.0,5.807,,,,,
1272,08/05/19 02:30:00 AM,0.0,,,,,,
1273,08/05/19 03:00:00 AM,0.0,4.519,,,,,
1274,08/05/19 03:30:00 AM,0.0,,,,,,
1275,08/05/19 04:00:00 AM,0.0,4.829,,,,,
1276,08/05/19 04:30:00 AM,0.0,,,,,,
1277,08/05/19 05:00:00 AM,0.0,3.733,,,,,
1278,08/05/19 05:30:00 AM,0.0,,,,,,
1279,08/05/19 06:00:00 AM,0.0,2.677,,,,,
1280,08/05/19 06:30:00 AM,183.0,,,,,,
1281,08/05/19 07:00:00 AM,398.3,5.055,,,,,
1282,08/05/19 07:30:00 AM,5338.9,,,,,,
1283,08/05/19 08:00:00 AM,7233.4,11.621,,,,,
1284,08/05/19 08:30:00 AM,9300.1,,,,,,
1285,08/05/19 09:00:00 AM,10677.8,18.902,,,,,
1286,08/05/19 09:30:00 AM,13089.0,,,,,,
1287,08/05/19 10:00:00 AM,15155.7,26.294,,,,,
1288,08/05/19 10:30:00 AM,17222.3,,,,,,
1289,08/05/19 11:00:00 AM,2583.4,27.716,,,,,
1290,08/05/19 11:30:00 AM,23422.4,,,,,,
1291,08/05/19 12:00:00 PM,26178.0,28.086,,,,,
1292,08/05/19 12:30:00 PM,26178.0,,,,,,
1293,08/05/19 01:00:00 PM,28933.5,31.880,,,,,
1294,08/05/19 01:30:00 PM,33066.9,,,,,,
1295,08/05/19 02:00:00 PM,42711.4,33.645,,,,,
1296,08/05/19 02:30:00 PM,49600.3,,,,,,
1297,08/05/19 03:00:00 PM,5511.1,28.072,,,,,
1298,08/05/19 03:30:00 PM,4477.8,,,,,,
1299,08/05/19 04:00:00 PM,6200.0,22.909,,,,,
1300,08/05/19 04:30:00 PM,4133.4,,,,,,
1301,08/05/19 05:00:00 PM,5511.1,24.847,,,,,
1302,08/05/19 05:30:00 PM,13777.9,,,,,,
1303,08/05/19 06:00:00 PM,4133.4,27.963,,,,,
1304,08/05/19 06:30:00 PM,10333.4,,,,,,
1305,08/05/19 07:00:00 PM,2066.7,19.616,,,,,
1306,08/05/19 07:30:00 PM,731.9,,,,,,
1307,08/05/19 08:00:00 PM,172.2,12.591,,,,,
1308,08/05/19 08:30:00 PM,0.0,,,,,,
1309,08/05/19 09:00:00 PM,0.0,9.125,,,,,
1310,08/05/19 09:30:00 PM,0.0,,,,,,
1311,08/05/19 10:00:00 PM,0.0,7.128,,,,,
1312,08/05/19 10:30:00 PM,0.0,,,,,,
1313,08/05/19 11:00:00 PM,0.0,6.317,,,,,
1314,08/05/19 11:30:00 PM,0.0,,,,,,
1315,08/06/19 12:00:00 AM,0.0,5.394,43.601,1.439,,,
1316,08/06/19 12:30:00 AM,0.0,,,,,,
1317,08/06/19 01:00:00 AM,0.0,3.997,,,,,
1318,08/06/19 01:30:00 AM,0.0,,,,,,
1319,08/06/19 02:00:00 AM,0.0,3.525,,,,,
1320,08/06/19 02:30:00 AM,0.0,,,,,,
1321,08/06/19 03:00:00 AM,0.0,2.784,,,,,
1322,08/06/19 03:30:00 AM,0.0,,,,,,
1323,08/06/19 04:00:00 AM,0.0,2.517,,,,,
1324,08/06/19 04:30:00 AM,0.0,,,,,,
1325,08/06/19 05:00:00 AM,0.0,2.141,,,,,
1326,08/06/19 05:30:00 AM,0.0,,,,,,
1327,08/06/19 06:00:00 AM,21.5,1.601,,,,,
1328,08/06/19 06:30:00 AM,247.6,,,,,,
1329,08/06/19 07:00:00 AM,355.2,4.637,,,,,
1330,08/06/19 07:30:00 AM,4822.3,,,,,,
1331,08/06/19 08:00:00 AM,7577.8,13.306,,,,,
1332,08/06/19 08:30:00 AM,10333.4,,,,,,
1333,08/06/19 09:00:00 AM,12400.1,23.641,,,,,
1334,08/06/19 09:30:00 AM,11022.3,,,,,,
1335,08/06/19 10:00:00 AM,16533.4,31.016,,,,,
1336,08/06/19 10:30:00 AM,18600.1,,,,,,
1337,08/06/19 11:00:00 AM,21355.7,34.280,,,,,
1338,08/06/19 11:30:00 AM,11711.2,,,,,,
1339,08/06/19 12:00:00 PM,2238.9,35.317,,,,,
1340,08/06/19 12:30:00 PM,247.6,,,,,,
1341,08/06/19 01:00:00 PM,2583.4,38.047,,,,,
1342,08/06/19 01:30:00 PM,301.4,,,,,,
1343,08/06/19 02:00:00 PM,1377.8,36.026,,,,,
1344,08/06/19 02:30:00 PM,161.5,,,,,,
1345,08/06/19 03:00:00 PM,75.3,39.622,,,,,
1346,08/06/19 03:30:00 PM,64.6,,,,,,
1347,08/06/19 04:00:00 PM,75.3,42.823,,,,,
1348,08/06/19 04:30:00 PM,96.9,,,,,,
1349,08/06/19 05:00:00 PM,0.0,35.544,,,,,
1350,08/06/19 05:30:00 PM,0.0,,,,,,
1351,08/06/19 06:00:00 PM,0.0,34.481,,,,,
1352,08/06/19 06:30:00 PM,0.0,,,,,,
1353,08/06/19 07:00:00 PM,86.1,32.041,,,,,
1354,08/06/19 07:30:00 PM,32.3,,,,,,
1355,08/06/19 08:00:00 PM,0.0,28.804,,,,,
1356,08/06/19 08:30:00 PM,0.0,,,,,,
1357,08/06/19 09:00:00 PM,0.0,27.468,,,,,
1358,08/06/19 09:30:00 PM,0.0,,,,,,
1359,08/06/19 10:00:00 PM,0.0,27.468,,,,,
1360,08/06/19 10:30:00 PM,0.0,,,,,,
1361,08/06/19 11:00:00 PM,0.0,26.977,,,,,
1362,08/06/19 11:30:00 PM,0.0,,,,,,
1363,08/07/19 12:00:00 AM,0.0,26.146,33.326,19.282,,,
1364,08/07/19 12:30:00 AM,0.0,,,,,,
1365,08/07/19 01:00:00 AM,0.0,25.173,,,,,
1366,08/07/19 01:30:00 AM,0.0,,,,,,
1367,08/07/19 02:00:00 AM,0.0,24.207,,,,,
1368,08/07/19 02:30:00 AM,0.0,,,,,,
1369,08/07/19 03:00:00 AM,0.0,23.244,,,,,
1370,08/07/19 03:30:00 AM,0.0,,,,,,
1371,08/07/19 04:00:00 AM,0.0,22.333,,,,,
1372,08/07/19 04:30:00 AM,0.0,,,,,,
1373,08/07/19 05:00:00 AM,0.0,21.425,,,,,
1374,08/07/19 05:30:00 AM,0.0,,,,,,
1375,08/07/19 06:00:00 AM,0.0,20.520,,,,,
1376,08/07/19 06:30:00 AM,0.0,,,,,,
1377,08/07/19 07:00:00 AM,0.0,19.758,,,,,
1378,08/07/19 07:30:00 AM,0.0,,,,,,
1379,08/07/19 08:00:00 AM,0.0,19.662,,,,,
1380,08/07/19 08:30:00 AM,226.0,,,,,,
1381,08/07/19 09:00:00 AM,495.1,23.486,,,,,
1382,08/07/19 09:30:00 AM,645.8,,,,,,
1383,08/07/19 10:00:00 AM,1130.2,27.421,,,,,
1384,08/07/19 10:30:00 AM,1033.3,,,,,,
1385,08/07/19 11:00:00 AM,1377.8,28.456,,,,,
1386,08/07/19 11:30:00 AM,1636.1,,,,,,
1387,08/07/19 12:00:00 PM,570.5,29.503,,,,,
1388,08/07/19 12:30:00 PM,366.0,,,,,,
1389,08/07/19 01:00:00 PM,430.6,32.139,,,,,
1390,08/07/19 01:30:00 PM,462.9,,,,,,
1391,08/07/19 02:00:00 PM,828.8,33.066,,,,,
1392,08/07/19 02:30:00 PM,301.4,,,,,,
1393,08/07/19 03:00:00 PM,731.9,31.933,,,,,
1394,08/07/19 03:30:00 PM,645.8,,,,,,
1395,08/07/19 04:00:00 PM,0.0,23.684,,,,,
1396,08/07/19 04:30:00 PM,10.8,,,,,,
1397,08/07/19 05:00:00 PM,0.0,20.614,,,,,
1398,08/07/19 05:30:00 PM,10.8,,,,,,
1399,08/07/19 06:00:00 PM,0.0,20.233,,,,,
1400,08/07/19 06:30:00 PM,0.0,,,,,,
1401,08/07/19 07:00:00 PM,0.0,19.900,,,,,
1402,08/07/19 07:30:00 PM,0.0,,,,,,
1403,08/07/19 08:00:00 PM,0.0,19.853,,,,,
1404,08/07/19 08:30:00 PM,0.0,,,,,,
1405,08/07/19 09:00:00 PM,0.0,19.758,,,,,
1406,08/07/19 09:30:00 PM,0.0,,,,,,
1407,08/07/19 10:00:00 PM,0.0,19.853,,,,,
1408,08/07/19 10:30:00 PM,0.0,,,,,,
1409,08/07/19 11:00:00 PM,0.0,19.853,,,,,
1410,08/07/19 11:30:00 PM,0.0,,,,,,
1411,08/08/19 12:00:00 AM,0.0,19.614,23.484,18.426,,,
1412,08/08/19 12:30:00 AM,0.0,,,,,,
1413,08/08/19 01:00:00 AM,0.0,19.424,,,,,
1414,08/08/19 01:30:00 AM,0.0,,,,,,
1415,08/08/19 02:00:00 AM,0.0,19.235,,,,,
1416,08/08/19 02:30:00 AM,0.0,,,,,,
1417,08/08/19 03:00:00 AM,0.0,19.044,,,,,
1418,08/08/19 03:30:00 AM,0.0,,,,,,
1419,08/08/19 04:00:00 AM,0.0,18.854,,,,,
1420,08/08/19 04:30:00 AM,0.0,,,,,,
1421,08/08/19 05:00:00 AM,0.0,18.711,,,,,
1422,08/08/19 05:30:00 AM,0.0,,,,,,
1423,08/08/19 06:00:00 AM,0.0,18.616,,,,,
1424,08/08/19 06:30:00 AM,0.0,,,,,,
1425,08/08/19 07:00:00 AM,0.0,18.521,,,,,
1426,08/08/19 07:30:00 AM,0.0,,,,,,
1427,08/08/19 08:00:00 AM,0.0,18.426,,,,,
1428,08/08/19 08:30:00 AM,0.0,,,,,,
1429,08/08/19 09:00:00 AM,0.0,18.521,,,,,
1430,08/08/19 09:30:00 AM,0.0,,,,,,
1431,08/08/19 10:00:00 AM,0.0,18.521,,,,,
1432,08/08/19 10:30:00 AM,0.0,,,,,,
1433,08/08/19 11:00:00 AM,10.8,18.616,,,,,
1434,08/08/19 11:30:00 AM,0.0,,,,,,
1435,08/08/19 12:00:00 PM,0.0,19.044,,,,,
1436,08/08/19 12:30:00 PM,0.0,,,,,,
1437,08/08/19 01:00:00 PM,0.0,19.520,,,,,
1438,08/08/19 01:30:00 PM,0.0,,,,,,
1439,08/08/19 02:00:00 PM,0.0,19.567,,,,,
1440,08/08/19 02:30:00 PM,0.0,,,,,,
1441,08/08/19 03:00:00 PM,0.0,20.281,,,,,
1442,08/08/19 03:30:00 PM,0.0,,,,,,
1443,08/08/19 04:00:00 PM,0.0,21.235,,,,,
1444,08/08/19 04:30:00 PM,0.0,,,,,,
1445,08/08/19 05:00:00 PM,0.0,22.142,,,,,
1446,08/08/19 05:30:00 PM,0.0,,,,,,
1447,08/08/19 06:00:00 PM,0.0,22.716,,,,,
1448,08/08/19 06:30:00 PM,0.0,,,,,,
1449,08/08/19 07:00:00 PM,0.0,23.052,,,,,
1450,08/08/19 07:30:00 PM,0.0,,,,,,
1451,08/08/19 08:00:00 PM,0.0,23.340,,,,,
1452,08/08/19 08:30:00 PM,0.0,,,,,,
1453,08/08/19 09:00:00 PM,0.0,23.436,,,,,
1454,08/08/19 09:30:00 PM,0.0,,,,,,
1455,08/08/19 10:00:00 PM,0.0,23.436,,,,,
1456,08/08/19 10:30:00 PM,0.0,,,,,,
1457,08/08/19 11:00:00 PM,0.0,23.100,,,,,
1458,08/08/19 11:30:00 PM,0.0,,,,,,
1459,08/09/19 12:00:00 AM,0.0,22.764,27.370,20.615,,,
1460,08/09/19 12:30:00 AM,0.0,,,,,,
1461,08/09/19 01:00:00 AM,0.0,22.573,,,,,
1462,08/09/19 01:30:00 AM,0.0,,,,,,
1463,08/09/19 02:00:00 AM,0.0,22.381,,,,,
1464,08/09/19 02:30:00 AM,0.0,,,,,,
1465,08/09/19 03:00:00 AM,0.0,22.190,,,,,
1466,08/09/19 03:30:00 AM,0.0,,,,,,
1467,08/09/19 04:00:00 AM,0.0,21.998,,,,,
1468,08/09/19 04:30:00 AM,0.0,,,,,,
1469,08/09/19 05:00:00 AM,0.0,21.807,,,,,
1470,08/09/19 05:30:00 AM,0.0,,,,,,
1471,08/09/19 06:00:00 AM,0.0,21.616,,,,,
1472,08/09/19 06:30:00 AM,0.0,,,,,,
1473,08/09/19 07:00:00 AM,0.0,21.330,,,,,
1474,08/09/19 07:30:00 AM,0.0,,,,,,
1475,08/09/19 08:00:00 AM,0.0,21.043,,,,,
1476,08/09/19 08:30:00 AM,0.0,,,,,,
1477,08/09/19 09:00:00 AM,0.0,20.805,,,,,
1478,08/09/19 09:30:00 AM,0.0,,,,,,
1479,08/09/19 10:00:00 AM,0.0,20.615,,,,,
1480,08/09/19 10:30:00 AM,0.0,,,,,,
1481,08/09/19 11:00:00 AM,0.0,20.758,,,,,
1482,08/09/19 11:30:00 AM,0.0,,,,,,
1483,08/09/19 12:00:00 PM,0.0,21.569,,,,,
1484,08/09/19 12:30:00 PM,0.0,,,,,,
1485,08/09/19 01:00:00 PM,0.0,22.381,,,,,
1486,08/09/19 01:30:00 PM,0.0,,,,,,
1487,08/09/19 02:00:00 PM,0.0,22.860,,,,,
1488,08/09/19 02:30:00 PM,0.0,,,,,,
1489,08/09/19 03:00:00 PM,0.0,23.436,,,,,
1490,08/09/19 03:30:00 PM,0.0,,,,,,
1491,08/09/19 04:00:00 PM,0.0,23.918,,,,,
