"Plot Title: Hobo#2-SN10369061"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10369061, SEN S/N: 10369061)","Avg: Hourly Temperature, °C (LGR S/N: 10369061)","Max: Daily Temperature, °C (LGR S/N: 10369061)","Min: Daily Temperature, °C (LGR S/N: 10369061)","End Of File (LGR S/N: 10369061)"
1397,08/07/19 05:30:00 PM,10.8,,,,
1398,08/07/19 06:00:00 PM,0.0,20.233,,,
1399,08/07/19 06:30:00 PM,0.0,,,,
1400,08/07/19 07:00:00 PM,0.0,19.900,,,
1401,08/07/19 07:30:00 PM,0.0,,,,
1402,08/07/19 08:00:00 PM,0.0,19.805,,,
1403,08/07/19 08:30:00 PM,0.0,,,,
1404,08/07/19 09:00:00 PM,0.0,19.662,,,
1405,08/07/19 09:30:00 PM,0.0,,,,
1406,08/07/19 10:00:00 PM,0.0,19.710,,,
1407,08/07/19 10:30:00 PM,0.0,,,,
1408,08/07/19 11:00:00 PM,0.0,19.853,,,
1409,08/07/19 11:30:00 PM,0.0,,,,
1410,08/08/19 12:00:00 AM,0.0,19.520,23.388,18.426,
1411,08/08/19 12:30:00 AM,0.0,,,,
1412,08/08/19 01:00:00 AM,0.0,19.329,,,
1413,08/08/19 01:30:00 AM,0.0,,,,
1414,08/08/19 02:00:00 AM,0.0,19.139,,,
1415,08/08/19 02:30:00 AM,0.0,,,,
1416,08/08/19 03:00:00 AM,0.0,18.948,,,
1417,08/08/19 03:30:00 AM,0.0,,,,
1418,08/08/19 04:00:00 AM,0.0,18.758,,,
1419,08/08/19 04:30:00 AM,0.0,,,,
1420,08/08/19 05:00:00 AM,0.0,18.663,,,
1421,08/08/19 05:30:00 AM,0.0,,,,
1422,08/08/19 06:00:00 AM,0.0,18.569,,,
1423,08/08/19 06:30:00 AM,0.0,,,,
1424,08/08/19 07:00:00 AM,0.0,18.473,,,
1425,08/08/19 07:30:00 AM,0.0,,,,
1426,08/08/19 08:00:00 AM,0.0,18.426,,,
1427,08/08/19 08:30:00 AM,0.0,,,,
1428,08/08/19 09:00:00 AM,0.0,18.473,,,
1429,08/08/19 09:30:00 AM,0.0,,,,
1430,08/08/19 10:00:00 AM,0.0,18.569,,,
1431,08/08/19 10:30:00 AM,0.0,,,,
1432,08/08/19 11:00:00 AM,0.0,18.663,,,
1433,08/08/19 11:30:00 AM,0.0,,,,
1434,08/08/19 12:00:00 PM,0.0,19.091,,,
1435,08/08/19 12:30:00 PM,0.0,,,,
1436,08/08/19 01:00:00 PM,0.0,19.472,,,
1437,08/08/19 01:30:00 PM,0.0,,,,
1438,08/08/19 02:00:00 PM,0.0,19.472,,,
1439,08/08/19 02:30:00 PM,0.0,,,,
1440,08/08/19 03:00:00 PM,0.0,19.948,,,
1441,08/08/19 03:30:00 PM,0.0,,,,
1442,08/08/19 04:00:00 PM,0.0,20.805,,,
1443,08/08/19 04:30:00 PM,0.0,,,,
1444,08/08/19 05:00:00 PM,0.0,21.664,,,
1445,08/08/19 05:30:00 PM,0.0,,,,
1446,08/08/19 06:00:00 PM,0.0,22.381,,,
1447,08/08/19 06:30:00 PM,0.0,,,,
1448,08/08/19 07:00:00 PM,0.0,22.860,,,
1449,08/08/19 07:30:00 PM,0.0,,,,
1450,08/08/19 08:00:00 PM,0.0,23.148,,,
1451,08/08/19 08:30:00 PM,0.0,,,,
1452,08/08/19 09:00:00 PM,0.0,23.340,,,
1453,08/08/19 09:30:00 PM,0.0,,,,
1454,08/08/19 10:00:00 PM,0.0,23.340,,,
1455,08/08/19 10:30:00 PM,0.0,,,,
1456,08/08/19 11:00:00 PM,0.0,23.100,,,
1457,08/08/19 11:30:00 PM,0.0,,,,
1458,08/09/19 12:00:00 AM,0.0,22.716,27.370,20.519,
1459,08/09/19 12:30:00 AM,0.0,,,,
1460,08/09/19 01:00:00 AM,0.0,22.477,,,
1461,08/09/19 01:30:00 AM,0.0,,,,
1462,08/09/19 02:00:00 AM,0.0,22.285,,,
1463,08/09/19 02:30:00 AM,0.0,,,,
1464,08/09/19 03:00:00 AM,0.0,22.094,,,
1465,08/09/19 03:30:00 AM,0.0,,,,
1466,08/09/19 04:00:00 AM,0.0,21.950,,,
1467,08/09/19 04:30:00 AM,0.0,,,,
1468,08/09/19 05:00:00 AM,0.0,21.712,,,
1469,08/09/19 05:30:00 AM,0.0,,,,
1470,08/09/19 06:00:00 AM,0.0,21.521,,,
1471,08/09/19 06:30:00 AM,0.0,,,,
1472,08/09/19 07:00:00 AM,0.0,21.235,,,
1473,08/09/19 07:30:00 AM,0.0,,,,
1474,08/09/19 08:00:00 AM,0.0,20.996,,,
1475,08/09/19 08:30:00 AM,0.0,,,,
1476,08/09/19 09:00:00 AM,0.0,20.710,,,
1477,08/09/19 09:30:00 AM,0.0,,,,
1478,08/09/19 10:00:00 AM,0.0,20.519,,,
1479,08/09/19 10:30:00 AM,0.0,,,,
1480,08/09/19 11:00:00 AM,0.0,20.567,,,
1481,08/09/19 11:30:00 AM,0.0,,,,
1482,08/09/19 12:00:00 PM,0.0,21.139,,,
1483,08/09/19 12:30:00 PM,0.0,,,,
1484,08/09/19 01:00:00 PM,0.0,21.998,,,
1485,08/09/19 01:30:00 PM,0.0,,,,
1486,08/09/19 02:00:00 PM,0.0,22.573,,,
1487,08/09/19 02:30:00 PM,0.0,,,,
1488,08/09/19 03:00:00 PM,0.0,23.244,,,
1489,08/09/19 03:30:00 PM,0.0,,,,
1490,08/09/19 04:00:00 PM,0.0,23.822,,,
1491,08/09/19 04:30:00 PM,0.0,,,,
1492,08/09/19 05:00:00 PM,0.0,24.351,,,
1493,08/09/19 05:30:00 PM,0.0,,,,
1494,08/09/19 06:00:00 PM,0.0,24.883,,,
1495,08/09/19 06:30:00 PM,0.0,,,,
1496,08/09/19 07:00:00 PM,0.0,25.610,,,
1497,08/09/19 07:30:00 PM,0.0,,,,
1498,08/09/19 08:00:00 PM,0.0,26.293,,,
1499,08/09/19 08:30:00 PM,0.0,,,,
1500,08/09/19 09:00:00 PM,0.0,26.781,,,
1501,08/09/19 09:30:00 PM,0.0,,,,
1502,08/09/19 10:00:00 PM,0.0,27.124,,,
1503,08/09/19 10:30:00 PM,0.0,,,,
1504,08/09/19 11:00:00 PM,0.0,27.321,,,
1505,08/09/19 11:30:00 PM,0.0,,,,
1506,08/10/19 12:00:00 AM,0.0,27.468,29.752,25.125,
1507,08/10/19 12:30:00 AM,0.0,,,,
1508,08/10/19 01:00:00 AM,0.0,27.468,,,
1509,08/10/19 01:30:00 AM,0.0,,,,
1510,08/10/19 02:00:00 AM,0.0,27.321,,,
1511,08/10/19 02:30:00 AM,0.0,,,,
1512,08/10/19 03:00:00 AM,0.0,27.124,,,
1513,08/10/19 03:30:00 AM,0.0,,,,
1514,08/10/19 04:00:00 AM,0.0,26.781,,,
1515,08/10/19 04:30:00 AM,0.0,,,,
1516,08/10/19 05:00:00 AM,0.0,26.439,,,
1517,08/10/19 05:30:00 AM,0.0,,,,
1518,08/10/19 06:00:00 AM,0.0,26.048,,,
1519,08/10/19 06:30:00 AM,0.0,,,,
1520,08/10/19 07:00:00 AM,0.0,25.610,,,
1521,08/10/19 07:30:00 AM,0.0,,,,
1522,08/10/19 08:00:00 AM,0.0,25.270,,,
1523,08/10/19 08:30:00 AM,0.0,,,,
1524,08/10/19 09:00:00 AM,0.0,25.173,,,
1525,08/10/19 09:30:00 AM,0.0,,,,
1526,08/10/19 10:00:00 AM,0.0,25.173,,,
1527,08/10/19 10:30:00 AM,0.0,,,,
1528,08/10/19 11:00:00 AM,0.0,25.367,,,
1529,08/10/19 11:30:00 AM,0.0,,,,
1530,08/10/19 12:00:00 PM,0.0,25.854,,,
1531,08/10/19 12:30:00 PM,0.0,,,,
1532,08/10/19 01:00:00 PM,0.0,26.537,,,
1533,08/10/19 01:30:00 PM,0.0,,,,
1534,08/10/19 02:00:00 PM,0.0,27.075,,,
1535,08/10/19 02:30:00 PM,0.0,,,,
1536,08/10/19 03:00:00 PM,0.0,27.566,,,
1537,08/10/19 03:30:00 PM,0.0,,,,
1538,08/10/19 04:00:00 PM,0.0,27.813,,,
1539,08/10/19 04:30:00 PM,0.0,,,,
1540,08/10/19 05:00:00 PM,0.0,28.159,,,
1541,08/10/19 05:30:00 PM,0.0,,,,
1542,08/10/19 06:00:00 PM,0.0,28.704,,,
1543,08/10/19 06:30:00 PM,0.0,,,,
1544,08/10/19 07:00:00 PM,0.0,29.152,,,
1545,08/10/19 07:30:00 PM,0.0,,,,
1546,08/10/19 08:00:00 PM,0.0,29.452,,,
1547,08/10/19 08:30:00 PM,0.0,,,,
1548,08/10/19 09:00:00 PM,0.0,29.702,,,
1549,08/10/19 09:30:00 PM,0.0,,,,
1550,08/10/19 10:00:00 PM,0.0,29.752,,,
1551,08/10/19 10:30:00 PM,0.0,,,,
1552,08/10/19 11:00:00 PM,0.0,29.602,,,
1553,08/10/19 11:30:00 PM,0.0,,,,
1554,08/11/19 12:00:00 AM,0.0,29.202,29.352,18.711,
1555,08/11/19 12:30:00 AM,0.0,,,,
1556,08/11/19 01:00:00 AM,0.0,28.605,,,
1557,08/11/19 01:30:00 AM,0.0,,,,
1558,08/11/19 02:00:00 AM,0.0,27.912,,,
1559,08/11/19 02:30:00 AM,0.0,,,,
1560,08/11/19 03:00:00 AM,0.0,27.320,,,
1561,08/11/19 03:30:00 AM,0.0,,,,
1562,08/11/19 04:00:00 AM,0.0,26.683,,,
1563,08/11/19 04:30:00 AM,0.0,,,,
1564,08/11/19 05:00:00 AM,0.0,26.048,,,
1565,08/11/19 05:30:00 AM,0.0,,,,
1566,08/11/19 06:00:00 AM,0.0,25.464,,,
1567,08/11/19 06:30:00 AM,0.0,,,,
1568,08/11/19 07:00:00 AM,0.0,24.883,,,
1569,08/11/19 07:30:00 AM,0.0,,,,
1570,08/11/19 08:00:00 AM,0.0,24.448,,,
1571,08/11/19 08:30:00 AM,0.0,,,,
1572,08/11/19 09:00:00 AM,0.0,24.062,,,
1573,08/11/19 09:30:00 AM,0.0,,,,
1574,08/11/19 10:00:00 AM,0.0,23.869,,,
1575,08/11/19 10:30:00 AM,0.0,,,,
1576,08/11/19 11:00:00 AM,0.0,24.206,,,
1577,08/11/19 11:30:00 AM,0.0,,,,
1578,08/11/19 12:00:00 PM,0.0,24.738,,,
1579,08/11/19 12:30:00 PM,0.0,,,,
1580,08/11/19 01:00:00 PM,0.0,25.125,,,
1581,08/11/19 01:30:00 PM,0.0,,,,
1582,08/11/19 02:00:00 PM,0.0,25.464,,,
1583,08/11/19 02:30:00 PM,0.0,,,,
1584,08/11/19 03:00:00 PM,0.0,25.513,,,
1585,08/11/19 03:30:00 PM,0.0,,,,
1586,08/11/19 04:00:00 PM,0.0,25.367,,,
1587,08/11/19 04:30:00 PM,0.0,,,,
1588,08/11/19 05:00:00 PM,0.0,24.401,,,
1589,08/11/19 05:30:00 PM,0.0,,,,
1590,08/11/19 06:00:00 PM,0.0,22.381,,,
1591,08/11/19 06:30:00 PM,0.0,,,,
1592,08/11/19 07:00:00 PM,0.0,21.712,,,
1593,08/11/19 07:30:00 PM,0.0,,,,
1594,08/11/19 08:00:00 PM,0.0,20.996,,,
1595,08/11/19 08:30:00 PM,0.0,,,,
1596,08/11/19 09:00:00 PM,0.0,20.328,,,
1597,08/11/19 09:30:00 PM,0.0,,,,
1598,08/11/19 10:00:00 PM,0.0,19.567,,,
1599,08/11/19 10:30:00 PM,0.0,,,,
1600,08/11/19 11:00:00 PM,0.0,18.854,,,
1601,08/11/19 11:30:00 PM,0.0,,,,
1602,08/12/19 12:00:00 AM,0.0,18.283,23.869,13.750,
1603,08/12/19 12:30:00 AM,0.0,,,,
1604,08/12/19 01:00:00 AM,0.0,17.760,,,
1605,08/12/19 01:30:00 AM,0.0,,,,
1606,08/12/19 02:00:00 AM,0.0,17.284,,,
1607,08/12/19 02:30:00 AM,0.0,,,,
1608,08/12/19 03:00:00 AM,0.0,16.761,,,
1609,08/12/19 03:30:00 AM,0.0,,,,
1610,08/12/19 04:00:00 AM,0.0,16.189,,,
1611,08/12/19 04:30:00 AM,0.0,,,,
1612,08/12/19 05:00:00 AM,0.0,15.568,,,
1613,08/12/19 05:30:00 AM,0.0,,,,
1614,08/12/19 06:00:00 AM,0.0,14.947,,,
1615,08/12/19 06:30:00 AM,0.0,,,,
1616,08/12/19 07:00:00 AM,0.0,14.229,,,
1617,08/12/19 07:30:00 AM,0.0,,,,
1618,08/12/19 08:00:00 AM,0.0,13.750,,,
1619,08/12/19 08:30:00 AM,0.0,,,,
1620,08/12/19 09:00:00 AM,0.0,14.038,,,
1621,08/12/19 09:30:00 AM,0.0,,,,
1622,08/12/19 10:00:00 AM,0.0,14.229,,,
1623,08/12/19 10:30:00 AM,0.0,,,,
1624,08/12/19 11:00:00 AM,0.0,15.091,,,
1625,08/12/19 11:30:00 AM,0.0,,,,
1626,08/12/19 12:00:00 PM,0.0,16.665,,,
1627,08/12/19 12:30:00 PM,0.0,,,,
1628,08/12/19 01:00:00 PM,0.0,18.473,,,
1629,08/12/19 01:30:00 PM,0.0,,,,
1630,08/12/19 02:00:00 PM,0.0,20.234,,,
1631,08/12/19 02:30:00 PM,0.0,,,,
1632,08/12/19 03:00:00 PM,0.0,21.569,,,
1633,08/12/19 03:30:00 PM,0.0,,,,
1634,08/12/19 04:00:00 PM,0.0,22.573,,,
1635,08/12/19 04:30:00 PM,0.0,,,,
1636,08/12/19 05:00:00 PM,0.0,23.196,,,
1637,08/12/19 05:30:00 PM,0.0,,,,
1638,08/12/19 06:00:00 PM,0.0,23.581,,,
1639,08/12/19 06:30:00 PM,0.0,,,,
1640,08/12/19 07:00:00 PM,0.0,23.821,,,
1641,08/12/19 07:30:00 PM,0.0,,,,
1642,08/12/19 08:00:00 PM,0.0,23.869,,,
1643,08/12/19 08:30:00 PM,0.0,,,,
1644,08/12/19 09:00:00 PM,0.0,23.725,,,
1645,08/12/19 09:30:00 PM,0.0,,,,
1646,08/12/19 10:00:00 PM,0.0,23.244,,,
1647,08/12/19 10:30:00 PM,0.0,,,,
1648,08/12/19 11:00:00 PM,0.0,22.525,,,
1649,08/12/19 11:30:00 PM,0.0,,,,
1650,08/13/19 12:00:00 AM,0.0,21.616,26.390,13.076,
1651,08/13/19 12:30:00 AM,0.0,,,,
1652,08/13/19 01:00:00 AM,0.0,20.615,,,
1653,08/13/19 01:30:00 AM,0.0,,,,
1654,08/13/19 02:00:00 AM,0.0,19.473,,,
1655,08/13/19 02:30:00 AM,0.0,,,,
1656,08/13/19 03:00:00 AM,0.0,18.235,,,
1657,08/13/19 03:30:00 AM,0.0,,,,
1658,08/13/19 04:00:00 AM,0.0,17.093,,,
1659,08/13/19 04:30:00 AM,0.0,,,,
1660,08/13/19 05:00:00 AM,0.0,15.950,,,
1661,08/13/19 05:30:00 AM,0.0,,,,
1662,08/13/19 06:00:00 AM,0.0,14.948,,,
1663,08/13/19 06:30:00 AM,0.0,,,,
1664,08/13/19 07:00:00 AM,0.0,13.990,,,
1665,08/13/19 07:30:00 AM,0.0,,,,
1666,08/13/19 08:00:00 AM,0.0,13.220,,,
1667,08/13/19 08:30:00 AM,0.0,,,,
1668,08/13/19 09:00:00 AM,0.0,13.124,,,
1669,08/13/19 09:30:00 AM,0.0,,,,
1670,08/13/19 10:00:00 AM,0.0,13.989,,,
1671,08/13/19 10:30:00 AM,0.0,,,,
1672,08/13/19 11:00:00 AM,0.0,15.664,,,
1673,08/13/19 11:30:00 AM,0.0,,,,
1674,08/13/19 12:00:00 PM,0.0,17.427,,,
1675,08/13/19 12:30:00 PM,0.0,,,,
1676,08/13/19 01:00:00 PM,0.0,19.329,,,
1677,08/13/19 01:30:00 PM,0.0,,,,
1678,08/13/19 02:00:00 PM,0.0,21.235,,,
1679,08/13/19 02:30:00 PM,0.0,,,,
1680,08/13/19 03:00:00 PM,0.0,22.572,,,
1681,08/13/19 03:30:00 PM,0.0,,,,
1682,08/13/19 04:00:00 PM,0.0,23.436,,,
1683,08/13/19 04:30:00 PM,0.0,,,,
1684,08/13/19 05:00:00 PM,0.0,24.303,,,
1685,08/13/19 05:30:00 PM,0.0,,,,
1686,08/13/19 06:00:00 PM,0.0,25.416,,,
1687,08/13/19 06:30:00 PM,0.0,,,,
1688,08/13/19 07:00:00 PM,0.0,25.854,,,
1689,08/13/19 07:30:00 PM,0.0,,,,
1690,08/13/19 08:00:00 PM,0.0,26.098,,,
1691,08/13/19 08:30:00 PM,0.0,,,,
1692,08/13/19 09:00:00 PM,0.0,26.341,,,
1693,08/13/19 09:30:00 PM,0.0,,,,
1694,08/13/19 10:00:00 PM,0.0,26.390,,,
1695,08/13/19 10:30:00 PM,0.0,,,,
1696,08/13/19 11:00:00 PM,0.0,26.390,,,
1697,08/13/19 11:30:00 PM,0.0,,,,
1698,08/14/19 12:00:00 AM,0.0,26.243,28.555,22.238,
1699,08/14/19 12:30:00 AM,0.0,,,,
1700,08/14/19 01:00:00 AM,0.0,25.999,,,
1701,08/14/19 01:30:00 AM,0.0,,,,
1702,08/14/19 02:00:00 AM,0.0,25.562,,,
1703,08/14/19 02:30:00 AM,0.0,,,,
1704,08/14/19 03:00:00 AM,0.0,24.980,,,
1705,08/14/19 03:30:00 AM,0.0,,,,
1706,08/14/19 04:00:00 AM,0.0,24.303,,,
1707,08/14/19 04:30:00 AM,0.0,,,,
1708,08/14/19 05:00:00 AM,0.0,23.581,,,
1709,08/14/19 05:30:00 AM,0.0,,,,
1710,08/14/19 06:00:00 AM,0.0,22.860,,,
1711,08/14/19 06:30:00 AM,0.0,,,,
1712,08/14/19 07:00:00 AM,0.0,22.381,,,
1713,08/14/19 07:30:00 AM,0.0,,,,
1714,08/14/19 08:00:00 AM,0.0,22.285,,,
1715,08/14/19 08:30:00 AM,0.0,,,,
1716,08/14/19 09:00:00 AM,0.0,22.716,,,
1717,08/14/19 09:30:00 AM,0.0,,,,
1718,08/14/19 10:00:00 AM,0.0,23.485,,,
1719,08/14/19 10:30:00 AM,0.0,,,,
1720,08/14/19 11:00:00 AM,0.0,24.351,,,
1721,08/14/19 11:30:00 AM,0.0,,,,
1722,08/14/19 12:00:00 PM,0.0,24.689,,,
1723,08/14/19 12:30:00 PM,0.0,,,,
1724,08/14/19 01:00:00 PM,0.0,24.931,,,
1725,08/14/19 01:30:00 PM,0.0,,,,
1726,08/14/19 02:00:00 PM,0.0,25.513,,,
1727,08/14/19 02:30:00 PM,0.0,,,,
1728,08/14/19 03:00:00 PM,0.0,25.854,,,
1729,08/14/19 03:30:00 PM,0.0,,,,
1730,08/14/19 04:00:00 PM,0.0,26.098,,,
1731,08/14/19 04:30:00 PM,0.0,,,,
1732,08/14/19 05:00:00 PM,0.0,26.341,,,
1733,08/14/19 05:30:00 PM,0.0,,,,
1734,08/14/19 06:00:00 PM,0.0,26.830,,,
1735,08/14/19 06:30:00 PM,0.0,,,,
1736,08/14/19 07:00:00 PM,0.0,27.468,,,
1737,08/14/19 07:30:00 PM,0.0,,,,
1738,08/14/19 08:00:00 PM,0.0,28.258,,,
1739,08/14/19 08:30:00 PM,0.0,,,,
1740,08/14/19 09:00:00 PM,0.0,28.555,,,
1741,08/14/19 09:30:00 PM,0.0,,,,
1742,08/14/19 10:00:00 PM,0.0,28.406,,,
1743,08/14/19 10:30:00 PM,0.0,,,,
1744,08/14/19 11:00:00 PM,0.0,28.159,,,
1745,08/14/19 11:30:00 PM,0.0,,,,
1746,08/15/19 12:00:00 AM,0.0,27.616,28.060,23.581,
1747,08/15/19 12:30:00 AM,0.0,,,,
1748,08/15/19 01:00:00 AM,0.0,27.026,,,
1749,08/15/19 01:30:00 AM,0.0,,,,
1750,08/15/19 02:00:00 AM,0.0,26.390,,,
1751,08/15/19 02:30:00 AM,0.0,,,,
1752,08/15/19 03:00:00 AM,0.0,25.707,,,
1753,08/15/19 03:30:00 AM,0.0,,,,
1754,08/15/19 04:00:00 AM,0.0,25.028,,,
1755,08/15/19 04:30:00 AM,0.0,,,,
1756,08/15/19 05:00:00 AM,0.0,24.400,,,
1757,08/15/19 05:30:00 AM,0.0,,,,
1758,08/15/19 06:00:00 AM,0.0,23.869,,,
1759,08/15/19 06:30:00 AM,0.0,,,,
1760,08/15/19 07:00:00 AM,0.0,23.629,,,
1761,08/15/19 07:30:00 AM,0.0,,,,
1762,08/15/19 08:00:00 AM,0.0,23.725,,,
1763,08/15/19 08:30:00 AM,0.0,,,,
1764,08/15/19 09:00:00 AM,0.0,23.965,,,
1765,08/15/19 09:30:00 AM,0.0,,,,
1766,08/15/19 10:00:00 AM,0.0,24.255,,,
1767,08/15/19 10:30:00 AM,0.0,,,,
1768,08/15/19 11:00:00 AM,0.0,24.544,,,
1769,08/15/19 11:30:00 AM,0.0,,,,
1770,08/15/19 12:00:00 PM,0.0,24.980,,,
1771,08/15/19 12:30:00 PM,0.0,,,,
1772,08/15/19 01:00:00 PM,0.0,25.562,,,
1773,08/15/19 01:30:00 PM,0.0,,,,
1774,08/15/19 02:00:00 PM,0.0,26.098,,,
1775,08/15/19 02:30:00 PM,0.0,,,,
1776,08/15/19 03:00:00 PM,0.0,26.487,,,
1777,08/15/19 03:30:00 PM,0.0,,,,
1778,08/15/19 04:00:00 PM,0.0,26.879,,,
1779,08/15/19 04:30:00 PM,0.0,,,,
1780,08/15/19 05:00:00 PM,0.0,27.271,,,
1781,08/15/19 05:30:00 PM,0.0,,,,
1782,08/15/19 06:00:00 PM,0.0,27.616,,,
1783,08/15/19 06:30:00 PM,0.0,,,,
1784,08/15/19 07:00:00 PM,0.0,27.912,,,
1785,08/15/19 07:30:00 PM,0.0,,,,
1786,08/15/19 08:00:00 PM,0.0,28.060,,,
1787,08/15/19 08:30:00 PM,0.0,,,,
1788,08/15/19 09:00:00 PM,0.0,28.011,,,
1789,08/15/19 09:30:00 PM,0.0,,,,
1790,08/15/19 10:00:00 PM,0.0,27.665,,,
1791,08/15/19 10:30:00 PM,0.0,,,,
1792,08/15/19 11:00:00 PM,0.0,27.223,,,
1793,08/15/19 11:30:00 PM,0.0,,,,
1794,08/16/19 12:00:00 AM,0.0,26.634,27.567,23.388,
1795,08/16/19 12:30:00 AM,0.0,,,,
1796,08/16/19 01:00:00 AM,0.0,26.048,,,
1797,08/16/19 01:30:00 AM,0.0,,,,
1798,08/16/19 02:00:00 AM,0.0,25.464,,,
1799,08/16/19 02:30:00 AM,0.0,,,,
1800,08/16/19 03:00:00 AM,0.0,24.883,,,
1801,08/16/19 03:30:00 AM,0.0,,,,
1802,08/16/19 04:00:00 AM,0.0,24.351,,,
1803,08/16/19 04:30:00 AM,0.0,,,,
1804,08/16/19 05:00:00 AM,0.0,23.869,,,
1805,08/16/19 05:30:00 AM,0.0,,,,
1806,08/16/19 06:00:00 AM,0.0,23.436,,,
1807,08/16/19 06:30:00 AM,0.0,,,,
1808,08/16/19 07:00:00 AM,0.0,23.436,,,
1809,08/16/19 07:30:00 AM,0.0,,,,
1810,08/16/19 08:00:00 AM,0.0,23.629,,,
1811,08/16/19 08:30:00 AM,0.0,,,,
1812,08/16/19 09:00:00 AM,0.0,23.869,,,
1813,08/16/19 09:30:00 AM,0.0,,,,
1814,08/16/19 10:00:00 AM,0.0,24.496,,,
1815,08/16/19 10:30:00 AM,0.0,,,,
1816,08/16/19 11:00:00 AM,0.0,25.076,,,
1817,08/16/19 11:30:00 AM,0.0,,,,
1818,08/16/19 12:00:00 PM,0.0,25.707,,,
1819,08/16/19 12:30:00 PM,0.0,,,,
1820,08/16/19 01:00:00 PM,0.0,26.341,,,
1821,08/16/19 01:30:00 PM,0.0,,,,
1822,08/16/19 02:00:00 PM,0.0,26.879,,,
1823,08/16/19 02:30:00 PM,0.0,,,,
1824,08/16/19 03:00:00 PM,0.0,27.271,,,
1825,08/16/19 03:30:00 PM,0.0,,,,
1826,08/16/19 04:00:00 PM,0.0,27.370,,,
1827,08/16/19 04:30:00 PM,0.0,,,,
1828,08/16/19 05:00:00 PM,0.0,26.195,,,
1829,08/16/19 05:30:00 PM,0.0,,,,
1830,08/16/19 06:00:00 PM,0.0,25.077,,,
1831,08/16/19 06:30:00 PM,0.0,,,,
1832,08/16/19 07:00:00 PM,0.0,24.303,,,
1833,08/16/19 07:30:00 PM,0.0,,,,
1834,08/16/19 08:00:00 PM,0.0,23.918,,,
1835,08/16/19 08:30:00 PM,0.0,,,,
1836,08/16/19 09:00:00 PM,0.0,23.725,,,
1837,08/16/19 09:30:00 PM,0.0,,,,
1838,08/16/19 10:00:00 PM,0.0,23.532,,,
1839,08/16/19 10:30:00 PM,0.0,,,,
1840,08/16/19 11:00:00 PM,0.0,23.436,,,
1841,08/16/19 11:30:00 PM,0.0,,,,
1842,08/17/19 12:00:00 AM,0.0,23.292,23.773,22.717,
1843,08/17/19 12:30:00 AM,0.0,,,,
1844,08/17/19 01:00:00 AM,0.0,23.292,,,
1845,08/17/19 01:30:00 AM,0.0,,,,
1846,08/17/19 02:00:00 AM,0.0,23.244,,,
1847,08/17/19 02:30:00 AM,0.0,,,,
1848,08/17/19 03:00:00 AM,0.0,23.196,,,
1849,08/17/19 03:30:00 AM,0.0,,,,
1850,08/17/19 04:00:00 AM,0.0,23.196,,,
1851,08/17/19 04:30:00 AM,0.0,,,,
1852,08/17/19 05:00:00 AM,0.0,23.196,,,
1853,08/17/19 05:30:00 AM,0.0,,,,
1854,08/17/19 06:00:00 AM,0.0,23.196,,,
1855,08/17/19 06:30:00 AM,0.0,,,,
1856,08/17/19 07:00:00 AM,0.0,23.148,,,
1857,08/17/19 07:30:00 AM,0.0,,,,
1858,08/17/19 08:00:00 AM,0.0,23.196,,,
1859,08/17/19 08:30:00 AM,0.0,,,,
1860,08/17/19 09:00:00 AM,0.0,23.148,,,
1861,08/17/19 09:30:00 AM,0.0,,,,
1862,08/17/19 10:00:00 AM,0.0,23.100,,,
1863,08/17/19 10:30:00 AM,0.0,,,,
1864,08/17/19 11:00:00 AM,0.0,23.004,,,
1865,08/17/19 11:30:00 AM,0.0,,,,
1866,08/17/19 12:00:00 PM,0.0,22.908,,,
1867,08/17/19 12:30:00 PM,0.0,,,,
1868,08/17/19 01:00:00 PM,0.0,22.812,,,
1869,08/17/19 01:30:00 PM,0.0,,,,
1870,08/17/19 02:00:00 PM,0.0,22.812,,,
1871,08/17/19 02:30:00 PM,0.0,,,,
1872,08/17/19 03:00:00 PM,0.0,22.812,,,
1873,08/17/19 03:30:00 PM,0.0,,,,
1874,08/17/19 04:00:00 PM,0.0,22.764,,,
1875,08/17/19 04:30:00 PM,0.0,,,,
1876,08/17/19 05:00:00 PM,10.8,22.717,,,
1877,08/17/19 05:30:00 PM,0.0,,,,
1878,08/17/19 06:00:00 PM,0.0,22.860,,,
1879,08/17/19 06:30:00 PM,0.0,,,,
1880,08/17/19 07:00:00 PM,0.0,23.100,,,
1881,08/17/19 07:30:00 PM,0.0,,,,
1882,08/17/19 08:00:00 PM,0.0,23.340,,,
1883,08/17/19 08:30:00 PM,0.0,,,,
1884,08/17/19 09:00:00 PM,0.0,23.532,,,
1885,08/17/19 09:30:00 PM,0.0,,,,
1886,08/17/19 10:00:00 PM,0.0,23.677,,,
1887,08/17/19 10:30:00 PM,0.0,,,,
1888,08/17/19 11:00:00 PM,0.0,23.725,,,
1889,08/17/19 11:30:00 PM,0.0,,,,
1890,08/18/19 12:00:00 AM,0.0,23.773,25.222,23.677,
1891,08/18/19 12:30:00 AM,0.0,,,,
1892,08/18/19 01:00:00 AM,0.0,23.725,,,
1893,08/18/19 01:30:00 AM,0.0,,,,
1894,08/18/19 02:00:00 AM,0.0,23.725,,,
1895,08/18/19 02:30:00 AM,0.0,,,,
1896,08/18/19 03:00:00 AM,0.0,23.725,,,
