"Plot Title: KCA2020-08"
"#","Date Time, GMT-06:00","Max: Daily Temperature, °C (LGR S/N: 10731653)","Min: Daily Temperature, °C (LGR S/N: 10731653)","Avg: Hourly Temperature, °C (LGR S/N: 10731653)","Coupler Attached (LGR S/N: 10731653)","Host Connected (LGR S/N: 10731653)","Stopped (LGR S/N: 10731653)","End Of File (LGR S/N: 10731653)"
148,07/05/21 12:00:00 PM,,,17.156,,,,
149,07/05/21 01:00:00 PM,,,10.306,,,,
150,07/05/21 02:00:00 PM,,,10.697,,,,
151,07/05/21 03:00:00 PM,,,14.227,,,,
152,07/05/21 04:00:00 PM,,,18.235,,,,
153,07/05/21 05:00:00 PM,,,15.567,,,,
154,07/05/21 06:00:00 PM,,,13.796,,,,
155,07/05/21 07:00:00 PM,,,13.025,,,,
156,07/05/21 08:00:00 PM,,,10.455,,,,
157,07/05/21 09:00:00 PM,,,9.521,,,,
158,07/05/21 10:00:00 PM,,,8.779,,,,
159,07/05/21 11:00:00 PM,,,8.928,,,,
160,07/06/21 12:00:00 AM,33.222,2.517,8.280,,,,
161,07/06/21 01:00:00 AM,,,6.824,,,,
162,07/06/21 02:00:00 AM,,,5.089,,,,
163,07/06/21 03:00:00 AM,,,4.363,,,,
164,07/06/21 04:00:00 AM,,,3.048,,,,
165,07/06/21 05:00:00 AM,,,2.623,,,,
166,07/06/21 06:00:00 AM,,,3.153,,,,
167,07/06/21 07:00:00 AM,,,8.774,,,,
168,07/06/21 08:00:00 AM,,,16.709,,,,
169,07/06/21 09:00:00 AM,,,26.559,,,,
170,07/06/21 10:00:00 AM,,,25.369,,,,
171,07/06/21 11:00:00 AM,,,24.071,,,,
172,07/06/21 12:00:00 PM,,,29.523,,,,
173,07/06/21 01:00:00 PM,,,28.962,,,,
174,07/06/21 02:00:00 PM,,,31.580,,,,
175,07/06/21 03:00:00 PM,,,32.808,,,,
176,07/06/21 04:00:00 PM,,,30.005,,,,
177,07/06/21 05:00:00 PM,,,27.419,,,,
178,07/06/21 06:00:00 PM,,,24.207,,,,
179,07/06/21 07:00:00 PM,,,19.235,,,,
180,07/06/21 08:00:00 PM,,,13.261,,,,
181,07/06/21 09:00:00 PM,,,10.502,,,,
182,07/06/21 10:00:00 PM,,,10.448,,,,
183,07/06/21 11:00:00 PM,,,10.797,,,,
184,07/07/21 12:00:00 AM,37.494,1.548,8.228,,,,
185,07/07/21 01:00:00 AM,,,6.776,,,,
186,07/07/21 02:00:00 AM,,,5.603,,,,
187,07/07/21 03:00:00 AM,,,4.102,,,,
188,07/07/21 04:00:00 AM,,,3.208,,,,
189,07/07/21 05:00:00 AM,,,2.351,,,,
190,07/07/21 06:00:00 AM,,,1.764,,,,
191,07/07/21 07:00:00 AM,,,6.325,,,,
192,07/07/21 08:00:00 AM,,,17.616,,,,
193,07/07/21 09:00:00 AM,,,24.308,,,,
194,07/07/21 10:00:00 AM,,,28.011,,,,
195,07/07/21 11:00:00 AM,,,30.867,,,,
196,07/07/21 12:00:00 PM,,,33.430,,,,
197,07/07/21 01:00:00 PM,,,32.420,,,,
198,07/07/21 02:00:00 PM,,,30.659,,,,
199,07/07/21 03:00:00 PM,,,35.462,,,,
200,07/07/21 04:00:00 PM,,,22.622,,,,
201,07/07/21 05:00:00 PM,,,26.891,,,,
202,07/07/21 06:00:00 PM,,,26.401,,,,
203,07/07/21 07:00:00 PM,,,23.458,,,,
204,07/07/21 08:00:00 PM,,,12.925,,,,
205,07/07/21 09:00:00 PM,,,8.928,,,,
206,07/07/21 10:00:00 PM,,,7.680,,,,
207,07/07/21 11:00:00 PM,,,5.702,,,,
208,07/08/21 12:00:00 AM,36.728,0.893,4.518,,,,
209,07/08/21 01:00:00 AM,,,3.418,,,,
210,07/08/21 02:00:00 AM,,,2.571,,,,
211,07/08/21 03:00:00 AM,,,1.764,,,,
212,07/08/21 04:00:00 AM,,,1.764,,,,
213,07/08/21 05:00:00 AM,,,0.948,,,,
214,07/08/21 06:00:00 AM,,,1.764,,,,
215,07/08/21 07:00:00 AM,,,7.001,,,,
216,07/08/21 08:00:00 AM,,,17.711,,,,
217,07/08/21 09:00:00 AM,,,25.131,,,,
218,07/08/21 10:00:00 AM,,,29.553,,,,
219,07/08/21 11:00:00 AM,,,32.240,,,,
220,07/08/21 12:00:00 PM,,,34.902,,,,
221,07/08/21 01:00:00 PM,,,33.160,,,,
222,07/08/21 02:00:00 PM,,,31.824,,,,
223,07/08/21 03:00:00 PM,,,34.100,,,,
224,07/08/21 04:00:00 PM,,,27.774,,,,
225,07/08/21 05:00:00 PM,,,24.932,,,,
226,07/08/21 06:00:00 PM,,,26.353,,,,
227,07/08/21 07:00:00 PM,,,19.996,,,,
