"Plot Title: Hobo21-SN10793185"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10793185, SEN S/N: 10793185)","Avg: Hourly Temperature, °C (LGR S/N: 10793185)","Max: Daily Temperature, °C (LGR S/N: 10793185)","Min: Daily Temperature, °C (LGR S/N: 10793185)","Coupler Attached (LGR S/N: 10793185)","Host Connected (LGR S/N: 10793185)","Stopped (LGR S/N: 10793185)","End Of File (LGR S/N: 10793185)"
337,07/05/21 11:30:00 AM,41333.6,,,,,,,
338,07/05/21 12:00:00 PM,6200.0,24.055,,,,,,
339,07/05/21 12:30:00 PM,5511.1,,,,,,,
340,07/05/21 01:00:00 PM,8266.7,24.885,,,,,,
341,07/05/21 01:30:00 PM,9300.1,,,,,,,
342,07/05/21 02:00:00 PM,16533.4,29.903,,,,,,
343,07/05/21 02:30:00 PM,31689.1,,,,,,,
344,07/05/21 03:00:00 PM,5511.1,21.141,,,,,,
345,07/05/21 03:30:00 PM,5166.7,,,,,,,
346,07/05/21 04:00:00 PM,10677.8,21.712,,,,,,
347,07/05/21 04:30:00 PM,4822.3,,,,,,,
348,07/05/21 05:00:00 PM,4133.4,18.569,,,,,,
349,07/05/21 05:30:00 PM,4133.4,,,,,,,
350,07/05/21 06:00:00 PM,4305.6,17.284,,,,,,
351,07/05/21 06:30:00 PM,1636.1,,,,,,,
352,07/05/21 07:00:00 PM,150.7,11.770,,,,,,
353,07/05/21 07:30:00 PM,96.9,,,,,,,
354,07/05/21 08:00:00 PM,43.1,10.992,,,,,,
355,07/05/21 08:30:00 PM,21.5,,,,,,,
356,07/05/21 09:00:00 PM,0.0,10.259,,,,,,
357,07/05/21 09:30:00 PM,0.0,,,,,,,
358,07/05/21 10:00:00 PM,0.0,9.964,,,,,,
359,07/05/21 10:30:00 PM,0.0,,,,,,,
360,07/05/21 11:00:00 PM,0.0,9.324,,,,,,
361,07/05/21 11:30:00 PM,0.0,,,,,,,
362,07/06/21 12:00:00 AM,0.0,8.332,44.828,3.788,,,,
363,07/06/21 12:30:00 AM,0.0,,,,,,,
364,07/06/21 01:00:00 AM,0.0,7.932,,,,,,
365,07/06/21 01:30:00 AM,0.0,,,,,,,
366,07/06/21 02:00:00 AM,0.0,6.011,,,,,,
367,07/06/21 02:30:00 AM,0.0,,,,,,,
368,07/06/21 03:00:00 AM,0.0,4.985,,,,,,
369,07/06/21 03:30:00 AM,0.0,,,,,,,
370,07/06/21 04:00:00 AM,0.0,4.466,,,,,,
371,07/06/21 04:30:00 AM,0.0,,,,,,,
372,07/06/21 05:00:00 AM,0.0,3.841,,,,,,
373,07/06/21 05:30:00 AM,0.0,,,,,,,
374,07/06/21 06:00:00 AM,193.8,4.517,,,,,,
375,07/06/21 06:30:00 AM,828.8,,,,,,,
376,07/06/21 07:00:00 AM,10333.4,10.987,,,,,,
377,07/06/21 07:30:00 AM,14466.8,,,,,,,
378,07/06/21 08:00:00 AM,18600.1,20.236,,,,,,
379,07/06/21 08:30:00 AM,22044.6,,,,,,,
380,07/06/21 09:00:00 AM,23422.4,26.545,,,,,,
381,07/06/21 09:30:00 AM,27555.7,,,,,,,
382,07/06/21 10:00:00 AM,30311.3,33.343,,,,,,
383,07/06/21 10:30:00 AM,38578.0,,,,,,,
384,07/06/21 11:00:00 AM,42711.4,40.877,,,,,,
385,07/06/21 11:30:00 AM,42711.4,,,,,,,
386,07/06/21 12:00:00 PM,38578.0,43.121,,,,,,
387,07/06/21 12:30:00 PM,37200.2,,,,,,,
388,07/06/21 01:00:00 PM,37200.2,43.614,,,,,,
389,07/06/21 01:30:00 PM,33066.9,,,,,,,
390,07/06/21 02:00:00 PM,28933.5,41.417,,,,,,
391,07/06/21 02:30:00 PM,26178.0,,,,,,,
392,07/06/21 03:00:00 PM,24800.2,37.774,,,,,,
393,07/06/21 03:30:00 PM,3444.5,,,,,,,
394,07/06/21 04:00:00 PM,20666.8,33.483,,,,,,
