"Plot Title: Hobo#10-SN10542020"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10542020, SEN S/N: 10542020)","Avg: Hourly Temperature, °C (LGR S/N: 10542020)","Max: Daily Temperature, °C (LGR S/N: 10542020)","Min: Daily Temperature, °C (LGR S/N: 10542020)","Host Connected (LGR S/N: 10542020)","Coupler Attached (LGR S/N: 10542020)","Stopped (LGR S/N: 10542020)","End Of File (LGR S/N: 10542020)"
1,06/28/21 12:00:00 AM,,,33.639,4.415,,,,
2,06/28/21 12:00:00 PM,4477.8,28.916,,,,,,
3,06/28/21 12:30:00 PM,4133.4,,,,,,,
4,06/28/21 01:00:00 PM,4305.6,30.014,,,,,,
5,06/28/21 01:30:00 PM,4822.3,,,,,,,
6,06/28/21 02:00:00 PM,6200.0,22.673,,,,,,
7,06/28/21 02:30:00 PM,2755.6,,,,,,,
8,06/28/21 03:00:00 PM,3444.5,25.140,,,,,,
9,06/28/21 03:30:00 PM,2497.2,,,,,,,
10,06/28/21 04:00:00 PM,710.4,14.893,,,,,,
11,06/28/21 04:30:00 PM,538.2,,,,,,,
12,06/28/21 05:00:00 PM,139.9,10.013,,,,,,
13,06/28/21 05:30:00 PM,236.8,,,,,,,
14,06/28/21 06:00:00 PM,236.8,9.817,,,,,,
15,06/28/21 06:30:00 PM,430.6,,,,,,,
16,06/28/21 07:00:00 PM,559.7,10.161,,,,,,
17,06/28/21 07:30:00 PM,473.6,,,,,,,
18,06/28/21 08:00:00 PM,505.9,9.569,,,,,,
19,06/28/21 08:30:00 PM,118.4,,,,,,,
20,06/28/21 09:00:00 PM,0.0,6.721,,,,,,
21,06/28/21 09:30:00 PM,0.0,,,,,,,
22,06/28/21 10:00:00 PM,0.0,4.830,,,,,,
23,06/28/21 10:30:00 PM,0.0,,,,,,,
24,06/28/21 11:00:00 PM,0.0,4.623,,,,,,
25,06/28/21 11:30:00 PM,0.0,,,,,,,
26,06/29/21 12:00:00 AM,0.0,6.217,49.225,6.166,,,,
27,06/29/21 12:30:00 AM,0.0,,,,,,,
28,06/29/21 01:00:00 AM,0.0,6.369,,,,,,
29,06/29/21 01:30:00 AM,0.0,,,,,,,
30,06/29/21 02:00:00 AM,0.0,6.268,,,,,,
31,06/29/21 02:30:00 AM,0.0,,,,,,,
32,06/29/21 03:00:00 AM,0.0,6.522,,,,,,
33,06/29/21 03:30:00 AM,0.0,,,,,,,
34,06/29/21 04:00:00 AM,0.0,6.623,,,,,,
35,06/29/21 04:30:00 AM,0.0,,,,,,,
36,06/29/21 05:00:00 AM,0.0,6.420,,,,,,
37,06/29/21 05:30:00 AM,0.0,,,,,,,
38,06/29/21 06:00:00 AM,53.8,6.977,,,,,,
39,06/29/21 06:30:00 AM,226.0,,,,,,,
40,06/29/21 07:00:00 AM,1022.6,9.713,,,,,,
41,06/29/21 07:30:00 AM,1377.8,,,,,,,
42,06/29/21 08:00:00 AM,2152.8,14.033,,,,,,
43,06/29/21 08:30:00 AM,2669.5,,,,,,,
44,06/29/21 09:00:00 AM,2755.6,17.284,,,,,,
45,06/29/21 09:30:00 AM,2755.6,,,,,,,
46,06/29/21 10:00:00 AM,2755.6,17.902,,,,,,
47,06/29/21 10:30:00 AM,3961.1,,,,,,,
48,06/29/21 11:00:00 AM,4994.5,24.317,,,,,,
49,06/29/21 11:30:00 AM,17911.2,,,,,,,
50,06/29/21 12:00:00 PM,23422.4,41.541,,,,,,
51,06/29/21 12:30:00 PM,20666.8,,,,,,,
52,06/29/21 01:00:00 PM,12400.1,40.655,,,,,,
53,06/29/21 01:30:00 PM,7233.4,,,,,,,
54,06/29/21 02:00:00 PM,8266.7,34.905,,,,,,
55,06/29/21 02:30:00 PM,14466.8,,,,,,,
56,06/29/21 03:00:00 PM,10333.4,21.543,,,,,,
57,06/29/21 03:30:00 PM,1894.5,,,,,,,
58,06/29/21 04:00:00 PM,4305.6,20.954,,,,,,
59,06/29/21 04:30:00 PM,2411.1,,,,,,,
60,06/29/21 05:00:00 PM,3444.5,20.805,,,,,,
61,06/29/21 05:30:00 PM,2238.9,,,,,,,
62,06/29/21 06:00:00 PM,1550.0,17.427,,,,,,
63,06/29/21 06:30:00 PM,1980.6,,,,,,,
64,06/29/21 07:00:00 PM,419.8,11.962,,,,,,
65,06/29/21 07:30:00 PM,64.6,,,,,,,
66,06/29/21 08:00:00 PM,21.5,9.127,,,,,,
67,06/29/21 08:30:00 PM,10.8,,,,,,,
68,06/29/21 09:00:00 PM,0.0,7.982,,,,,,
69,06/29/21 09:30:00 PM,0.0,,,,,,,
70,06/29/21 10:00:00 PM,0.0,7.531,,,,,,
71,06/29/21 10:30:00 PM,0.0,,,,,,,
72,06/29/21 11:00:00 PM,0.0,7.832,,,,,,
73,06/29/21 11:30:00 PM,0.0,,,,,,,
74,06/30/21 12:00:00 AM,0.0,7.782,42.164,3.049,,,,
75,06/30/21 12:30:00 AM,0.0,,,,,,,
76,06/30/21 01:00:00 AM,0.0,7.381,,,,,,
77,06/30/21 01:30:00 AM,0.0,,,,,,,
78,06/30/21 02:00:00 AM,0.0,7.280,,,,,,
79,06/30/21 02:30:00 AM,0.0,,,,,,,
80,06/30/21 03:00:00 AM,0.0,5.651,,,,,,
81,06/30/21 03:30:00 AM,0.0,,,,,,,
82,06/30/21 04:00:00 AM,0.0,4.467,,,,,,
83,06/30/21 04:30:00 AM,0.0,,,,,,,
84,06/30/21 05:00:00 AM,0.0,3.628,,,,,,
85,06/30/21 05:30:00 AM,0.0,,,,,,,
86,06/30/21 06:00:00 AM,86.1,3.784,,,,,,
87,06/30/21 06:30:00 AM,193.8,,,,,,,
88,06/30/21 07:00:00 AM,1033.3,8.022,,,,,,
89,06/30/21 07:30:00 AM,1291.7,,,,,,,
90,06/30/21 08:00:00 AM,1636.1,12.543,,,,,,
91,06/30/21 08:30:00 AM,3100.0,,,,,,,
92,06/30/21 09:00:00 AM,3100.0,17.189,,,,,,
93,06/30/21 09:30:00 AM,3961.1,,,,,,,
94,06/30/21 10:00:00 AM,4994.5,24.865,,,,,,
95,06/30/21 10:30:00 AM,6200.0,,,,,,,
96,06/30/21 11:00:00 AM,10677.8,30.306,,,,,,
97,06/30/21 11:30:00 AM,10677.8,,,,,,,
98,06/30/21 12:00:00 PM,4994.5,27.414,,,,,,
99,06/30/21 12:30:00 PM,12400.1,,,,,,,
100,06/30/21 01:00:00 PM,2755.6,33.693,,,,,,
101,06/30/21 01:30:00 PM,2583.4,,,,,,,
102,06/30/21 02:00:00 PM,5166.7,28.988,,,,,,
103,06/30/21 02:30:00 PM,3788.9,,,,,,,
104,06/30/21 03:00:00 PM,11022.3,35.671,,,,,,
105,06/30/21 03:30:00 PM,10333.4,,,,,,,
106,06/30/21 04:00:00 PM,2755.6,26.587,,,,,,
107,06/30/21 04:30:00 PM,2927.8,,,,,,,
108,06/30/21 05:00:00 PM,2755.6,21.665,,,,,,
109,06/30/21 05:30:00 PM,2066.7,,,,,,,
110,06/30/21 06:00:00 PM,3961.1,18.521,,,,,,
111,06/30/21 06:30:00 PM,1550.0,,,,,,,
112,06/30/21 07:00:00 PM,742.7,14.037,,,,,,
113,06/30/21 07:30:00 PM,925.7,,,,,,,
114,06/30/21 08:00:00 PM,172.2,11.769,,,,,,
115,06/30/21 08:30:00 PM,53.8,,,,,,,
116,06/30/21 09:00:00 PM,0.0,10.405,,,,,,
117,06/30/21 09:30:00 PM,0.0,,,,,,,
118,06/30/21 10:00:00 PM,0.0,9.521,,,,,,
119,06/30/21 10:30:00 PM,0.0,,,,,,,
120,06/30/21 11:00:00 PM,0.0,9.422,,,,,,
121,06/30/21 11:30:00 PM,0.0,,,,,,,
122,07/01/21 12:00:00 AM,0.0,9.422,44.580,5.244,,,,
123,07/01/21 12:30:00 AM,0.0,,,,,,,
124,07/01/21 01:00:00 AM,0.0,8.779,,,,,,
125,07/01/21 01:30:00 AM,0.0,,,,,,,
126,07/01/21 02:00:00 AM,0.0,5.857,,,,,,
127,07/01/21 02:30:00 AM,0.0,,,,,,,
128,07/01/21 03:00:00 AM,0.0,7.179,,,,,,
129,07/01/21 03:30:00 AM,0.0,,,,,,,
130,07/01/21 04:00:00 AM,0.0,7.531,,,,,,
131,07/01/21 04:30:00 AM,0.0,,,,,,,
132,07/01/21 05:00:00 AM,0.0,7.381,,,,,,
133,07/01/21 05:30:00 AM,0.0,,,,,,,
134,07/01/21 06:00:00 AM,64.6,7.179,,,,,,
135,07/01/21 06:30:00 AM,430.6,,,,,,,
136,07/01/21 07:00:00 AM,979.5,10.548,,,,,,
137,07/01/21 07:30:00 AM,1550.0,,,,,,,
138,07/01/21 08:00:00 AM,3616.7,15.997,,,,,,
139,07/01/21 08:30:00 AM,2238.9,,,,,,,
140,07/01/21 09:00:00 AM,2325.0,25.831,,,,,,
141,07/01/21 09:30:00 AM,6200.0,,,,,,,
142,07/01/21 10:00:00 AM,7233.4,34.111,,,,,,
143,07/01/21 10:30:00 AM,8266.7,,,,,,,
144,07/01/21 11:00:00 AM,10677.8,32.065,,,,,,
145,07/01/21 11:30:00 AM,2755.6,,,,,,,
146,07/01/21 12:00:00 PM,28933.5,37.317,,,,,,
147,07/01/21 12:30:00 PM,6200.0,,,,,,,
148,07/01/21 01:00:00 PM,23422.4,33.977,,,,,,
149,07/01/21 01:30:00 PM,3616.7,,,,,,,
150,07/01/21 02:00:00 PM,3961.1,30.553,,,,,,
151,07/01/21 02:30:00 PM,3616.7,,,,,,,
152,07/01/21 03:00:00 PM,10677.8,39.843,,,,,,
153,07/01/21 03:30:00 PM,10677.8,,,,,,,
154,07/01/21 04:00:00 PM,7233.4,33.083,,,,,,
155,07/01/21 04:30:00 PM,1550.0,,,,,,,
156,07/01/21 05:00:00 PM,6544.5,27.622,,,,,,
157,07/01/21 05:30:00 PM,1636.1,,,,,,,
158,07/01/21 06:00:00 PM,1227.1,18.950,,,,,,
159,07/01/21 06:30:00 PM,398.3,,,,,,,
160,07/01/21 07:00:00 PM,279.9,13.413,,,,,,
161,07/01/21 07:30:00 PM,452.1,,,,,,,
162,07/01/21 08:00:00 PM,344.4,11.720,,,,,,
163,07/01/21 08:30:00 PM,75.3,,,,,,,
164,07/01/21 09:00:00 PM,0.0,9.866,,,,,,
165,07/01/21 09:30:00 PM,0.0,,,,,,,
166,07/01/21 10:00:00 PM,0.0,7.128,,,,,,
167,07/01/21 10:30:00 PM,0.0,,,,,,,
168,07/01/21 11:00:00 PM,0.0,6.216,,,,,,
169,07/01/21 11:30:00 PM,0.0,,,,,,,
170,07/02/21 12:00:00 AM,0.0,6.317,42.639,4.102,,,,
171,07/02/21 12:30:00 AM,0.0,,,,,,,
172,07/02/21 01:00:00 AM,0.0,5.089,,,,,,
173,07/02/21 01:30:00 AM,0.0,,,,,,,
174,07/02/21 02:00:00 AM,0.0,5.295,,,,,,
175,07/02/21 02:30:00 AM,0.0,,,,,,,
176,07/02/21 03:00:00 AM,0.0,4.623,,,,,,
177,07/02/21 03:30:00 AM,0.0,,,,,,,
178,07/02/21 04:00:00 AM,0.0,4.311,,,,,,
179,07/02/21 04:30:00 AM,0.0,,,,,,,
180,07/02/21 05:00:00 AM,0.0,4.569,,,,,,
181,07/02/21 05:30:00 AM,0.0,,,,,,,
182,07/02/21 06:00:00 AM,96.9,4.415,,,,,,
183,07/02/21 06:30:00 AM,150.7,,,,,,,
184,07/02/21 07:00:00 AM,3272.2,11.017,,,,,,
185,07/02/21 07:30:00 AM,3788.9,,,,,,,
186,07/02/21 08:00:00 AM,4650.0,23.299,,,,,,
187,07/02/21 08:30:00 AM,4994.5,,,,,,,
188,07/02/21 09:00:00 AM,5166.7,29.512,,,,,,
189,07/02/21 09:30:00 AM,6200.0,,,,,,,
190,07/02/21 10:00:00 AM,7233.4,30.875,,,,,,
191,07/02/21 10:30:00 AM,2669.5,,,,,,,
192,07/02/21 11:00:00 AM,11022.3,33.085,,,,,,
193,07/02/21 11:30:00 AM,2497.2,,,,,,,
194,07/02/21 12:00:00 PM,3100.0,24.436,,,,,,
195,07/02/21 12:30:00 PM,27555.7,,,,,,,
196,07/02/21 01:00:00 PM,24800.2,41.289,,,,,,
197,07/02/21 01:30:00 PM,19289.0,,,,,,,
198,07/02/21 02:00:00 PM,9644.5,40.564,,,,,,
199,07/02/21 02:30:00 PM,16533.4,,,,,,,
200,07/02/21 03:00:00 PM,4305.6,36.239,,,,,,
201,07/02/21 03:30:00 PM,11711.2,,,,,,,
202,07/02/21 04:00:00 PM,11022.3,32.855,,,,,,
203,07/02/21 04:30:00 PM,2497.2,,,,,,,
204,07/02/21 05:00:00 PM,2411.1,28.061,,,,,,
205,07/02/21 05:30:00 PM,2755.6,,,,,,,
206,07/02/21 06:00:00 PM,2927.8,22.219,,,,,,
207,07/02/21 06:30:00 PM,1550.0,,,,,,,
208,07/02/21 07:00:00 PM,635.1,15.855,,,,,,
209,07/02/21 07:30:00 PM,1087.2,,,,,,,
210,07/02/21 08:00:00 PM,559.7,15.662,,,,,,
211,07/02/21 08:30:00 PM,366.0,,,,,,,
212,07/02/21 09:00:00 PM,0.0,12.205,,,,,,
213,07/02/21 09:30:00 PM,0.0,,,,,,,
214,07/02/21 10:00:00 PM,0.0,9.667,,,,,,
215,07/02/21 10:30:00 PM,0.0,,,,,,,
216,07/02/21 11:00:00 PM,0.0,6.977,,,,,,
217,07/02/21 11:30:00 PM,0.0,,,,,,,
218,07/03/21 12:00:00 AM,0.0,6.724,39.957,3.261,,,,
219,07/03/21 12:30:00 AM,0.0,,,,,,,
220,07/03/21 01:00:00 AM,0.0,5.808,,,,,,
221,07/03/21 01:30:00 AM,0.0,,,,,,,
222,07/03/21 02:00:00 AM,0.0,5.037,,,,,,
223,07/03/21 02:30:00 AM,0.0,,,,,,,
224,07/03/21 03:00:00 AM,0.0,4.571,,,,,,
225,07/03/21 03:30:00 AM,0.0,,,,,,,
226,07/03/21 04:00:00 AM,0.0,4.207,,,,,,
227,07/03/21 04:30:00 AM,0.0,,,,,,,
228,07/03/21 05:00:00 AM,0.0,3.577,,,,,,
229,07/03/21 05:30:00 AM,0.0,,,,,,,
230,07/03/21 06:00:00 AM,86.1,3.734,,,,,,
231,07/03/21 06:30:00 AM,150.7,,,,,,,
232,07/03/21 07:00:00 AM,3616.7,10.768,,,,,,
233,07/03/21 07:30:00 AM,4133.4,,,,,,,
234,07/03/21 08:00:00 AM,5166.7,23.735,,,,,,
235,07/03/21 08:30:00 AM,5511.1,,,,,,,
236,07/03/21 09:00:00 AM,5511.1,28.922,,,,,,
237,07/03/21 09:30:00 AM,6544.5,,,,,,,
238,07/03/21 10:00:00 AM,4305.6,34.247,,,,,,
239,07/03/21 10:30:00 AM,7577.8,,,,,,,
240,07/03/21 11:00:00 AM,10677.8,38.998,,,,,,
241,07/03/21 11:30:00 AM,2497.2,,,,,,,
242,07/03/21 12:00:00 PM,28933.5,36.486,,,,,,
243,07/03/21 12:30:00 PM,3100.0,,,,,,,
244,07/03/21 01:00:00 PM,1894.5,30.403,,,,,,
245,07/03/21 01:30:00 PM,18600.1,,,,,,,
246,07/03/21 02:00:00 PM,2927.8,30.459,,,,,,
247,07/03/21 02:30:00 PM,2238.9,,,,,,,
248,07/03/21 03:00:00 PM,4822.3,30.778,,,,,,
249,07/03/21 03:30:00 PM,9644.5,,,,,,,
250,07/03/21 04:00:00 PM,9300.1,35.491,,,,,,
251,07/03/21 04:30:00 PM,9300.1,,,,,,,
252,07/03/21 05:00:00 PM,2583.4,28.605,,,,,,
253,07/03/21 05:30:00 PM,4822.3,,,,,,,
254,07/03/21 06:00:00 PM,699.7,19.572,,,,,,
255,07/03/21 06:30:00 PM,301.4,,,,,,,
256,07/03/21 07:00:00 PM,193.8,14.229,,,,,,
257,07/03/21 07:30:00 PM,150.7,,,,,,,
258,07/03/21 08:00:00 PM,96.9,12.011,,,,,,
259,07/03/21 08:30:00 PM,43.1,,,,,,,
260,07/03/21 09:00:00 PM,0.0,8.130,,,,,,
261,07/03/21 09:30:00 PM,0.0,,,,,,,
262,07/03/21 10:00:00 PM,0.0,6.978,,,,,,
263,07/03/21 10:30:00 PM,0.0,,,,,,,
264,07/03/21 11:00:00 PM,0.0,6.012,,,,,,
265,07/03/21 11:30:00 PM,0.0,,,,,,,
266,07/04/21 12:00:00 AM,0.0,5.244,53.019,3.367,,,,
267,07/04/21 12:30:00 AM,0.0,,,,,,,
268,07/04/21 01:00:00 AM,0.0,4.985,,,,,,
269,07/04/21 01:30:00 AM,0.0,,,,,,,
270,07/04/21 02:00:00 AM,0.0,4.519,,,,,,
271,07/04/21 02:30:00 AM,0.0,,,,,,,
272,07/04/21 03:00:00 AM,0.0,4.259,,,,,,
273,07/04/21 03:30:00 AM,0.0,,,,,,,
274,07/04/21 04:00:00 AM,0.0,3.577,,,,,,
275,07/04/21 04:30:00 AM,0.0,,,,,,,
276,07/04/21 05:00:00 AM,0.0,3.839,,,,,,
277,07/04/21 05:30:00 AM,0.0,,,,,,,
278,07/04/21 06:00:00 AM,75.3,3.683,,,,,,
279,07/04/21 06:30:00 AM,150.7,,,,,,,
280,07/04/21 07:00:00 AM,3272.2,10.732,,,,,,
281,07/04/21 07:30:00 AM,3961.1,,,,,,,
282,07/04/21 08:00:00 AM,4822.3,24.072,,,,,,
283,07/04/21 08:30:00 AM,5166.7,,,,,,,
284,07/04/21 09:00:00 AM,5511.1,30.266,,,,,,
285,07/04/21 09:30:00 AM,6200.0,,,,,,,
286,07/04/21 10:00:00 AM,7233.4,35.450,,,,,,
287,07/04/21 10:30:00 AM,7577.8,,,,,,,
288,07/04/21 11:00:00 AM,9644.5,43.722,,,,,,
289,07/04/21 11:30:00 AM,13777.9,,,,,,,
290,07/04/21 12:00:00 PM,15155.7,49.096,,,,,,
291,07/04/21 12:30:00 PM,2755.6,,,,,,,
292,07/04/21 01:00:00 PM,19977.9,52.873,,,,,,
293,07/04/21 01:30:00 PM,18600.1,,,,,,,
294,07/04/21 02:00:00 PM,15844.5,34.859,,,,,,
295,07/04/21 02:30:00 PM,2238.9,,,,,,,
296,07/04/21 03:00:00 PM,1463.9,32.148,,,,,,
297,07/04/21 03:30:00 PM,1302.4,,,,,,,
298,07/04/21 04:00:00 PM,9644.5,37.892,,,,,,
299,07/04/21 04:30:00 PM,7577.8,,,,,,,
300,07/04/21 05:00:00 PM,5511.1,32.765,,,,,,
301,07/04/21 05:30:00 PM,5338.9,,,,,,,
302,07/04/21 06:00:00 PM,699.7,21.247,,,,,,
303,07/04/21 06:30:00 PM,462.9,,,,,,,
304,07/04/21 07:00:00 PM,226.0,14.611,,,,,,
305,07/04/21 07:30:00 PM,172.2,,,,,,,
306,07/04/21 08:00:00 PM,118.4,11.770,,,,,,
307,07/04/21 08:30:00 PM,43.1,,,,,,,
308,07/04/21 09:00:00 PM,0.0,9.274,,,,,,
309,07/04/21 09:30:00 PM,0.0,,,,,,,
310,07/04/21 10:00:00 PM,0.0,8.878,,,,,,
311,07/04/21 10:30:00 PM,0.0,,,,,,,
312,07/04/21 11:00:00 PM,0.0,7.529,,,,,,
313,07/04/21 11:30:00 PM,0.0,,,,,,,
314,07/05/21 12:00:00 AM,0.0,6.876,46.593,4.519,,,,
315,07/05/21 12:30:00 AM,0.0,,,,,,,
316,07/05/21 01:00:00 AM,0.0,6.926,,,,,,
317,07/05/21 01:30:00 AM,0.0,,,,,,,
318,07/05/21 02:00:00 AM,0.0,6.166,,,,,,
319,07/05/21 02:30:00 AM,0.0,,,,,,,
320,07/05/21 03:00:00 AM,0.0,5.346,,,,,,
321,07/05/21 03:30:00 AM,0.0,,,,,,,
322,07/05/21 04:00:00 AM,0.0,4.830,,,,,,
323,07/05/21 04:30:00 AM,0.0,,,,,,,
324,07/05/21 05:00:00 AM,0.0,4.623,,,,,,
325,07/05/21 05:30:00 AM,0.0,,,,,,,
326,07/05/21 06:00:00 AM,75.3,4.571,,,,,,
327,07/05/21 06:30:00 AM,161.5,,,,,,,
328,07/05/21 07:00:00 AM,3100.0,11.830,,,,,,
329,07/05/21 07:30:00 AM,3788.9,,,,,,,
330,07/05/21 08:00:00 AM,4822.3,24.702,,,,,,
331,07/05/21 08:30:00 AM,5166.7,,,,,,,
332,07/05/21 09:00:00 AM,3100.0,26.637,,,,,,
333,07/05/21 09:30:00 AM,3616.7,,,,,,,
334,07/05/21 10:00:00 AM,4822.3,31.912,,,,,,
335,07/05/21 10:30:00 AM,7233.4,,,,,,,
336,07/05/21 11:00:00 AM,9300.1,43.677,,,,,,
337,07/05/21 11:30:00 AM,22044.6,,,,,,,
338,07/05/21 12:00:00 PM,2583.4,25.220,,,,,,
339,07/05/21 12:30:00 PM,2152.8,,,,,,,
340,07/05/21 01:00:00 PM,2927.8,25.271,,,,,,
341,07/05/21 01:30:00 PM,3444.5,,,,,,,
342,07/05/21 02:00:00 PM,9300.1,30.104,,,,,,
343,07/05/21 02:30:00 PM,9300.1,,,,,,,
344,07/05/21 03:00:00 PM,1894.5,21.858,,,,,,
345,07/05/21 03:30:00 PM,1722.2,,,,,,,
346,07/05/21 04:00:00 PM,3788.9,21.712,,,,,,
347,07/05/21 04:30:00 PM,1808.3,,,,,,,
348,07/05/21 05:00:00 PM,1550.0,18.521,,,,,,
349,07/05/21 05:30:00 PM,1377.8,,,,,,,
350,07/05/21 06:00:00 PM,1808.3,17.141,,,,,,
351,07/05/21 06:30:00 PM,592.0,,,,,,,
352,07/05/21 07:00:00 PM,53.8,11.770,,,,,,
353,07/05/21 07:30:00 PM,32.3,,,,,,,
354,07/05/21 08:00:00 PM,10.8,11.090,,,,,,
355,07/05/21 08:30:00 PM,0.0,,,,,,,
356,07/05/21 09:00:00 PM,0.0,10.406,,,,,,
357,07/05/21 09:30:00 PM,0.0,,,,,,,
358,07/05/21 10:00:00 PM,0.0,10.112,,,,,,
359,07/05/21 10:30:00 PM,0.0,,,,,,,
360,07/05/21 11:00:00 PM,0.0,9.570,,,,,,
361,07/05/21 11:30:00 PM,0.0,,,,,,,
362,07/06/21 12:00:00 AM,0.0,8.531,48.821,3.893,,,,
363,07/06/21 12:30:00 AM,0.0,,,,,,,
364,07/06/21 01:00:00 AM,0.0,8.032,,,,,,
365,07/06/21 01:30:00 AM,0.0,,,,,,,
366,07/06/21 02:00:00 AM,0.0,6.215,,,,,,
367,07/06/21 02:30:00 AM,0.0,,,,,,,
368,07/06/21 03:00:00 AM,0.0,5.191,,,,,,
369,07/06/21 03:30:00 AM,0.0,,,,,,,
370,07/06/21 04:00:00 AM,0.0,4.778,,,,,,
371,07/06/21 04:30:00 AM,0.0,,,,,,,
372,07/06/21 05:00:00 AM,0.0,3.997,,,,,,
373,07/06/21 05:30:00 AM,0.0,,,,,,,
374,07/06/21 06:00:00 AM,64.6,4.725,,,,,,
375,07/06/21 06:30:00 AM,258.3,,,,,,,
376,07/06/21 07:00:00 AM,3100.0,10.457,,,,,,
377,07/06/21 07:30:00 AM,3961.1,,,,,,,
378,07/06/21 08:00:00 AM,4822.3,19.520,,,,,,
379,07/06/21 08:30:00 AM,5166.7,,,,,,,
380,07/06/21 09:00:00 AM,5166.7,25.617,,,,,,
381,07/06/21 09:30:00 AM,5511.1,,,,,,,
382,07/06/21 10:00:00 AM,6200.0,30.970,,,,,,
383,07/06/21 10:30:00 AM,7233.4,,,,,,,
384,07/06/21 11:00:00 AM,9644.5,40.351,,,,,,
385,07/06/21 11:30:00 AM,20666.8,,,,,,,
386,07/06/21 12:00:00 PM,28933.5,47.767,,,,,,
387,07/06/21 12:30:00 PM,27555.7,,,,,,,
388,07/06/21 01:00:00 PM,22044.6,47.579,,,,,,
389,07/06/21 01:30:00 PM,18600.1,,,,,,,
390,07/06/21 02:00:00 PM,16533.4,43.338,,,,,,
391,07/06/21 02:30:00 PM,14466.8,,,,,,,
392,07/06/21 03:00:00 PM,11711.2,38.602,,,,,,
393,07/06/21 03:30:00 PM,3444.5,,,,,,,
394,07/06/21 04:00:00 PM,8266.7,34.058,,,,,,
395,07/06/21 04:30:00 PM,1205.6,,,,,,,
396,07/06/21 05:00:00 PM,6544.5,27.464,,,,,,
397,07/06/21 05:30:00 PM,4822.3,,,,,,,
398,07/06/21 06:00:00 PM,2152.8,21.740,,,,,,
399,07/06/21 06:30:00 PM,290.6,,,,,,,
400,07/06/21 07:00:00 PM,290.6,15.234,,,,,,
401,07/06/21 07:30:00 PM,355.2,,,,,,,
402,07/06/21 08:00:00 PM,139.9,12.301,,,,,,
403,07/06/21 08:30:00 PM,43.1,,,,,,,
404,07/06/21 09:00:00 PM,0.0,9.964,,,,,,
405,07/06/21 09:30:00 PM,0.0,,,,,,,
406,07/06/21 10:00:00 PM,0.0,9.274,,,,,,
407,07/06/21 10:30:00 PM,0.0,,,,,,,
408,07/06/21 11:00:00 PM,0.0,7.730,,,,,,
409,07/06/21 11:30:00 PM,0.0,,,,,,,
410,07/07/21 12:00:00 AM,0.0,5.397,47.368,3.893,,,,
411,07/07/21 12:30:00 AM,0.0,,,,,,,
412,07/07/21 01:00:00 AM,0.0,5.037,,,,,,
413,07/07/21 01:30:00 AM,0.0,,,,,,,
414,07/07/21 02:00:00 AM,0.0,5.603,,,,,,
415,07/07/21 02:30:00 AM,0.0,,,,,,,
416,07/07/21 03:00:00 AM,0.0,5.089,,,,,,
417,07/07/21 03:30:00 AM,0.0,,,,,,,
418,07/07/21 04:00:00 AM,0.0,4.675,,,,,,
419,07/07/21 04:30:00 AM,0.0,,,,,,,
420,07/07/21 05:00:00 AM,0.0,4.467,,,,,,
421,07/07/21 05:30:00 AM,0.0,,,,,,,
422,07/07/21 06:00:00 AM,53.8,4.310,,,,,,
423,07/07/21 06:30:00 AM,107.6,,,,,,,
424,07/07/21 07:00:00 AM,2755.6,10.792,,,,,,
425,07/07/21 07:30:00 AM,3961.1,,,,,,,
426,07/07/21 08:00:00 AM,4994.5,23.639,,,,,,
427,07/07/21 08:30:00 AM,5166.7,,,,,,,
428,07/07/21 09:00:00 AM,5511.1,29.912,,,,,,
429,07/07/21 09:30:00 AM,6200.0,,,,,,,
430,07/07/21 10:00:00 AM,6544.5,34.326,,,,,,
431,07/07/21 10:30:00 AM,6544.5,,,,,,,
432,07/07/21 11:00:00 AM,8266.7,39.311,,,,,,
433,07/07/21 11:30:00 AM,9300.1,,,,,,,
434,07/07/21 12:00:00 PM,26178.0,46.023,,,,,,
435,07/07/21 12:30:00 PM,26178.0,,,,,,,
436,07/07/21 01:00:00 PM,18600.1,46.852,,,,,,
437,07/07/21 01:30:00 PM,1808.3,,,,,,,
438,07/07/21 02:00:00 PM,2669.5,37.445,,,,,,
439,07/07/21 02:30:00 PM,16533.4,,,,,,,
440,07/07/21 03:00:00 PM,2066.7,34.291,,,,,,
441,07/07/21 03:30:00 PM,5166.7,,,,,,,
442,07/07/21 04:00:00 PM,8266.7,34.761,,,,,,
443,07/07/21 04:30:00 PM,8266.7,,,,,,,
444,07/07/21 05:00:00 PM,6544.5,31.579,,,,,,
445,07/07/21 05:30:00 PM,4650.0,,,,,,,
446,07/07/21 06:00:00 PM,1722.2,21.459,,,,,,
447,07/07/21 06:30:00 PM,236.8,,,,,,,
448,07/07/21 07:00:00 PM,172.2,14.085,,,,,,
449,07/07/21 07:30:00 PM,139.9,,,,,,,
450,07/07/21 08:00:00 PM,96.9,11.865,,,,,,
451,07/07/21 08:30:00 PM,32.3,,,,,,,
452,07/07/21 09:00:00 PM,0.0,9.027,,,,,,
453,07/07/21 09:30:00 PM,0.0,,,,,,,
454,07/07/21 10:00:00 PM,0.0,8.779,,,,,,
455,07/07/21 10:30:00 PM,0.0,,,,,,,
456,07/07/21 11:00:00 PM,0.0,6.723,,,,,,
457,07/07/21 11:30:00 PM,0.0,,,,,,,
