"Plot Title: Hobo #28"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10793180, SEN S/N: 10793180)","Avg: Hourly Temperature, °C (LGR S/N: 10793180)","Max: Daily Temperature, °C (LGR S/N: 10793180)","Min: Daily Temperature, °C (LGR S/N: 10793180)","Bad Battery (LGR S/N: 10793180)","Host Connected (LGR S/N: 10793180)","Coupler Attached (LGR S/N: 10793180)","Stopped (LGR S/N: 10793180)","End Of File (LGR S/N: 10793180)"
1382,07/30/21 08:00:00 AM,2325.0,15.758,,,,,,,
1383,07/30/21 08:30:00 AM,3444.5,,,,,,,,
1384,07/30/21 09:00:00 AM,4477.8,21.669,,,,,,,
1385,07/30/21 09:30:00 AM,5166.7,,,,,,,,
1386,07/30/21 10:00:00 AM,6544.5,29.576,,,,,,,
1387,07/30/21 10:30:00 AM,7233.4,,,,,,,,
1388,07/30/21 11:00:00 AM,2927.8,37.149,,,,,,,
1389,07/30/21 11:30:00 AM,10677.8,,,,,,,,
1390,07/30/21 12:00:00 PM,10333.4,40.557,,,,,,,
1391,07/30/21 12:30:00 PM,9300.1,,,,,,,,
1392,07/30/21 01:00:00 PM,19977.9,38.468,,,,,,,
1393,07/30/21 01:30:00 PM,6544.5,,,,,,,,
1394,07/30/21 02:00:00 PM,2583.4,32.980,,,,,,,
1395,07/30/21 02:30:00 PM,14466.8,,,,,,,,
1396,07/30/21 03:00:00 PM,11711.2,43.552,,,,,,,
1397,07/30/21 03:30:00 PM,9300.1,,,,,,,,
1398,07/30/21 04:00:00 PM,9644.5,37.270,,,,,,,
1399,07/30/21 04:30:00 PM,301.4,,,,,,,,
1400,07/30/21 05:00:00 PM,43.1,12.352,,,,,,,
1401,07/30/21 05:30:00 PM,21.5,,,,,,,,
1402,07/30/21 06:00:00 PM,32.3,12.449,,,,,,,
1403,07/30/21 06:30:00 PM,10.8,,,,,,,,
1404,07/30/21 07:00:00 PM,53.8,11.819,,,,,,,
1405,07/30/21 07:30:00 PM,21.5,,,,,,,,
1406,07/30/21 08:00:00 PM,0.0,11.089,,,,,,,
1407,07/30/21 08:30:00 PM,0.0,,,,,,,,
1408,07/30/21 09:00:00 PM,0.0,9.915,,,,,,,
1409,07/30/21 09:30:00 PM,0.0,,,,,,,,
1410,07/30/21 10:00:00 PM,0.0,10.308,,,,,,,
1411,07/30/21 10:30:00 PM,0.0,,,,,,,,
1412,07/30/21 11:00:00 PM,0.0,9.816,,,,,,,
1413,07/30/21 11:30:00 PM,0.0,,,,,,,,
1414,07/31/21 12:00:00 AM,0.0,10.014,36.187,5.244,,,,,
1415,07/31/21 12:30:00 AM,0.0,,,,,,,,
1416,07/31/21 01:00:00 AM,0.0,9.964,,,,,,,
1417,07/31/21 01:30:00 AM,0.0,,,,,,,,
1418,07/31/21 02:00:00 AM,0.0,9.472,,,,,,,
1419,07/31/21 02:30:00 AM,0.0,,,,,,,,
1420,07/31/21 03:00:00 AM,0.0,8.430,,,,,,,
1421,07/31/21 03:30:00 AM,0.0,,,,,,,,
1422,07/31/21 04:00:00 AM,0.0,7.330,,,,,,,
1423,07/31/21 04:30:00 AM,0.0,,,,,,,,
1424,07/31/21 05:00:00 AM,0.0,6.419,,,,,,,
1425,07/31/21 05:30:00 AM,0.0,,,,,,,,
1426,07/31/21 06:00:00 AM,0.0,5.244,,,,,,,
1427,07/31/21 06:30:00 AM,118.4,,,,,,,,
1428,07/31/21 07:00:00 AM,366.0,7.676,,,,,,,
1429,07/31/21 07:30:00 AM,1808.3,,,,,,,,
1430,07/31/21 08:00:00 AM,2152.8,14.753,,,,,,,
1431,07/31/21 08:30:00 AM,3100.0,,,,,,,,
1432,07/31/21 09:00:00 AM,4650.0,20.809,,,,,,,
1433,07/31/21 09:30:00 AM,5166.7,,,,,,,,
1434,07/31/21 10:00:00 AM,5166.7,24.980,,,,,,,
1435,07/31/21 10:30:00 AM,5338.9,,,,,,,,
1436,07/31/21 11:00:00 AM,7577.8,30.255,,,,,,,
1437,07/31/21 11:30:00 AM,3444.5,,,,,,,,
1438,07/31/21 12:00:00 PM,6544.5,31.191,,,,,,,
1439,07/31/21 12:30:00 PM,1108.7,,,,,,,,
1440,07/31/21 01:00:00 PM,1259.4,17.232,,,,,,,
1441,07/31/21 01:30:00 PM,4305.6,,,,,,,,
1442,07/31/21 02:00:00 PM,4133.4,30.208,,,,,,,
1443,07/31/21 02:30:00 PM,11022.3,,,,,,,,
1444,07/31/21 03:00:00 PM,9300.1,32.264,,,,,,,
1445,07/31/21 03:30:00 PM,3100.0,,,,,,,,
1446,07/31/21 04:00:00 PM,118.4,14.178,,,,,,,
1447,07/31/21 04:30:00 PM,172.2,,,,,,,,
1448,07/31/21 05:00:00 PM,129.2,12.594,,,,,,,
1449,07/31/21 05:30:00 PM,107.6,,,,,,,,
1450,07/31/21 06:00:00 PM,139.9,12.352,,,,,,,
1451,07/31/21 06:30:00 PM,215.3,,,,,,,,
1452,07/31/21 07:00:00 PM,226.0,12.207,,,,,,,
1453,07/31/21 07:30:00 PM,107.6,,,,,,,,
1454,07/31/21 08:00:00 PM,21.5,11.479,,,,,,,
1455,07/31/21 08:30:00 PM,0.0,,,,,,,,
1456,07/31/21 09:00:00 PM,0.0,10.748,,,,,,,
1457,07/31/21 09:30:00 PM,0.0,,,,,,,,
1458,07/31/21 10:00:00 PM,0.0,9.718,,,,,,,
1459,07/31/21 10:30:00 PM,0.0,,,,,,,,
1460,07/31/21 11:00:00 PM,0.0,9.817,,,,,,,
1461,07/31/21 11:30:00 PM,0.0,,,,,,,,
1462,08/01/21 12:00:00 AM,0.0,9.471,30.457,7.782,,,,,
1463,08/01/21 12:30:00 AM,0.0,,,,,,,,
1464,08/01/21 01:00:00 AM,0.0,8.181,,,,,,,
1465,08/01/21 01:30:00 AM,0.0,,,,,,,,
1466,08/01/21 02:00:00 AM,0.0,8.928,,,,,,,
1467,08/01/21 02:30:00 AM,0.0,,,,,,,,
1468,08/01/21 03:00:00 AM,0.0,9.521,,,,,,,
1469,08/01/21 03:30:00 AM,0.0,,,,,,,,
1470,08/01/21 04:00:00 AM,0.0,9.472,,,,,,,
1471,08/01/21 04:30:00 AM,0.0,,,,,,,,
1472,08/01/21 05:00:00 AM,0.0,9.373,,,,,,,
1473,08/01/21 05:30:00 AM,0.0,,,,,,,,
1474,08/01/21 06:00:00 AM,0.0,9.472,,,,,,,
1475,08/01/21 06:30:00 AM,53.8,,,,,,,,
1476,08/01/21 07:00:00 AM,258.3,10.601,,,,,,,
1477,08/01/21 07:30:00 AM,452.1,,,,,,,,
1478,08/01/21 08:00:00 AM,484.4,12.448,,,,,,,
1479,08/01/21 08:30:00 AM,742.7,,,,,,,,
1480,08/01/21 09:00:00 AM,1377.8,14.994,,,,,,,
1481,08/01/21 09:30:00 AM,1550.0,,,,,,,,
1482,08/01/21 10:00:00 AM,2411.1,16.569,,,,,,,
1483,08/01/21 10:30:00 AM,1550.0,,,,,,,,
1484,08/01/21 11:00:00 AM,2755.6,17.617,,,,,,,
1485,08/01/21 11:30:00 AM,2927.8,,,,,,,,
1486,08/01/21 12:00:00 PM,3100.0,23.618,,,,,,,
1487,08/01/21 12:30:00 PM,5166.7,,,,,,,,
1488,08/01/21 01:00:00 PM,17222.3,27.936,,,,,,,
1489,08/01/21 01:30:00 PM,1722.2,,,,,,,,
1490,08/01/21 02:00:00 PM,1248.6,17.188,,,,,,,
1491,08/01/21 02:30:00 PM,958.0,,,,,,,,
1492,08/01/21 03:00:00 PM,150.7,13.555,,,,,,,
1493,08/01/21 03:30:00 PM,236.8,,,,,,,,
1494,08/01/21 04:00:00 PM,258.3,12.642,,,,,,,
1495,08/01/21 04:30:00 PM,355.2,,,,,,,,
1496,08/01/21 05:00:00 PM,871.9,13.749,,,,,,,
1497,08/01/21 05:30:00 PM,1033.3,,,,,,,,
1498,08/01/21 06:00:00 PM,839.6,13.701,,,,,,,
1499,08/01/21 06:30:00 PM,366.0,,,,,,,,
1500,08/01/21 07:00:00 PM,312.2,12.594,,,,,,,
1501,08/01/21 07:30:00 PM,172.2,,,,,,,,
1502,08/01/21 08:00:00 PM,21.5,11.382,,,,,,,
1503,08/01/21 08:30:00 PM,0.0,,,,,,,,
1504,08/01/21 09:00:00 PM,0.0,10.797,,,,,,,
1505,08/01/21 09:30:00 PM,0.0,,,,,,,,
1506,08/01/21 10:00:00 PM,0.0,10.650,,,,,,,
1507,08/01/21 10:30:00 PM,0.0,,,,,,,,
1508,08/01/21 11:00:00 PM,0.0,10.846,,,,,,,
1509,08/01/21 11:30:00 PM,0.0,,,,,,,,
1510,08/02/21 12:00:00 AM,0.0,10.258,28.655,7.782,,,,,
1511,08/02/21 12:30:00 AM,0.0,,,,,,,,
1512,08/02/21 01:00:00 AM,0.0,8.730,,,,,,,
1513,08/02/21 01:30:00 AM,0.0,,,,,,,,
1514,08/02/21 02:00:00 AM,0.0,9.570,,,,,,,
1515,08/02/21 02:30:00 AM,0.0,,,,,,,,
1516,08/02/21 03:00:00 AM,0.0,9.867,,,,,,,
1517,08/02/21 03:30:00 AM,0.0,,,,,,,,
1518,08/02/21 04:00:00 AM,0.0,10.112,,,,,,,
1519,08/02/21 04:30:00 AM,0.0,,,,,,,,
1520,08/02/21 05:00:00 AM,0.0,10.063,,,,,,,
1521,08/02/21 05:30:00 AM,0.0,,,,,,,,
1522,08/02/21 06:00:00 AM,0.0,10.014,,,,,,,
1523,08/02/21 06:30:00 AM,150.7,,,,,,,,
1524,08/02/21 07:00:00 AM,96.9,10.553,,,,,,,
1525,08/02/21 07:30:00 AM,279.9,,,,,,,,
1526,08/02/21 08:00:00 AM,688.9,11.818,,,,,,,
1527,08/02/21 08:30:00 AM,828.8,,,,,,,,
1528,08/02/21 09:00:00 AM,1033.3,13.124,,,,,,,
1529,08/02/21 09:30:00 AM,1022.6,,,,,,,,
1530,08/02/21 10:00:00 AM,1808.3,16.804,,,,,,,
1531,08/02/21 10:30:00 AM,2755.6,,,,,,,,
1532,08/02/21 11:00:00 AM,3444.5,18.949,,,,,,,
1533,08/02/21 11:30:00 AM,1894.5,,,,,,,,
1534,08/02/21 12:00:00 PM,3100.0,21.668,,,,,,,
1535,08/02/21 12:30:00 PM,2927.8,,,,,,,,
1536,08/02/21 01:00:00 PM,3961.1,24.635,,,,,,,
1537,08/02/21 01:30:00 PM,16533.4,,,,,,,,
1538,08/02/21 02:00:00 PM,2066.7,22.287,,,,,,,
1539,08/02/21 02:30:00 PM,3100.0,,,,,,,,
1540,08/02/21 03:00:00 PM,2927.8,22.624,,,,,,,
1541,08/02/21 03:30:00 PM,2669.5,,,,,,,,
1542,08/02/21 04:00:00 PM,2238.9,20.332,,,,,,,
1543,08/02/21 04:30:00 PM,1980.6,,,,,,,,
1544,08/02/21 05:00:00 PM,2325.0,22.669,,,,,,,
1545,08/02/21 05:30:00 PM,1636.1,,,,,,,,
1546,08/02/21 06:00:00 PM,1636.1,19.995,,,,,,,
1547,08/02/21 06:30:00 PM,1141.0,,,,,,,,
1548,08/02/21 07:00:00 PM,376.7,16.427,,,,,,,
1549,08/02/21 07:30:00 PM,409.0,,,,,,,,
1550,08/02/21 08:00:00 PM,53.8,12.784,,,,,,,
1551,08/02/21 08:30:00 PM,0.0,,,,,,,,
1552,08/02/21 09:00:00 PM,0.0,11.138,,,,,,,
1553,08/02/21 09:30:00 PM,0.0,,,,,,,,
1554,08/02/21 10:00:00 PM,0.0,9.669,,,,,,,
1555,08/02/21 10:30:00 PM,0.0,,,,,,,,
1556,08/02/21 11:00:00 PM,0.0,8.131,,,,,,,
1557,08/02/21 11:30:00 PM,0.0,,,,,,,,
1558,08/03/21 12:00:00 AM,0.0,7.028,19.662,6.978,,,,,
1559,08/03/21 12:30:00 AM,0.0,,,,,,,,
1560,08/03/21 01:00:00 AM,0.0,6.978,,,,,,,
1561,08/03/21 01:30:00 AM,0.0,,,,,,,,
1562,08/03/21 02:00:00 AM,0.0,7.229,,,,,,,
1563,08/03/21 02:30:00 AM,0.0,,,,,,,,
1564,08/03/21 03:00:00 AM,0.0,8.032,,,,,,,
1565,08/03/21 03:30:00 AM,0.0,,,,,,,,
1566,08/03/21 04:00:00 AM,0.0,8.232,,,,,,,
1567,08/03/21 04:30:00 AM,0.0,,,,,,,,
1568,08/03/21 05:00:00 AM,0.0,8.182,,,,,,,
1569,08/03/21 05:30:00 AM,0.0,,,,,,,,
1570,08/03/21 06:00:00 AM,0.0,8.580,,,,,,,
1571,08/03/21 06:30:00 AM,96.9,,,,,,,,
1572,08/03/21 07:00:00 AM,258.3,9.963,,,,,,,
1573,08/03/21 07:30:00 AM,613.5,,,,,,,,
1574,08/03/21 08:00:00 AM,602.8,12.302,,,,,,,
1575,08/03/21 08:30:00 AM,1377.8,,,,,,,,
1576,08/03/21 09:00:00 AM,2152.8,15.091,,,,,,,
1577,08/03/21 09:30:00 AM,1894.5,,,,,,,,
1578,08/03/21 10:00:00 AM,4477.8,17.379,,,,,,,
1579,08/03/21 10:30:00 AM,1076.4,,,,,,,,
1580,08/03/21 11:00:00 AM,0.0,18.283,,,,,,,
1581,08/03/21 11:30:00 AM,0.0,,,,,,,,
1582,08/03/21 12:00:00 PM,0.0,19.377,,,,,,,
1583,08/03/21 12:30:00 PM,0.0,,,,,,,,
1584,08/03/21 01:00:00 PM,0.0,18.949,,,,,,,
1585,08/03/21 01:30:00 PM,0.0,,,,,,,,
1586,08/03/21 02:00:00 PM,0.0,18.569,,,,,,,
1587,08/03/21 02:30:00 PM,0.0,,,,,,,,
1588,08/03/21 03:00:00 PM,0.0,18.473,,,,,,,
1589,08/03/21 03:30:00 PM,0.0,,,,,,,,
1590,08/03/21 04:00:00 PM,10.8,18.426,,,,,,,
1591,08/03/21 04:30:00 PM,0.0,,,,,,,,
1592,08/03/21 05:00:00 PM,0.0,18.092,,,,,,,
1593,08/03/21 05:30:00 PM,0.0,,,,,,,,
1594,08/03/21 06:00:00 PM,0.0,18.378,,,,,,,
1595,08/03/21 06:30:00 PM,0.0,,,,,,,,
1596,08/03/21 07:00:00 PM,0.0,18.521,,,,,,,
1597,08/03/21 07:30:00 PM,0.0,,,,,,,,
1598,08/03/21 08:00:00 PM,0.0,18.569,,,,,,,
1599,08/03/21 08:30:00 PM,0.0,,,,,,,,
1600,08/03/21 09:00:00 PM,0.0,18.616,,,,,,,
1601,08/03/21 09:30:00 PM,0.0,,,,,,,,
1602,08/03/21 10:00:00 PM,0.0,18.521,,,,,,,
1603,08/03/21 10:30:00 PM,0.0,,,,,,,,
1604,08/03/21 11:00:00 PM,0.0,18.473,,,,,,,
1605,08/03/21 11:30:00 PM,0.0,,,,,,,,
1606,08/04/21 12:00:00 AM,0.0,18.378,19.377,17.760,,,,,
1607,08/04/21 12:30:00 AM,0.0,,,,,,,,
1608,08/04/21 01:00:00 AM,0.0,18.284,,,,,,,
1609,08/04/21 01:30:00 AM,0.0,,,,,,,,
1610,08/04/21 02:00:00 AM,0.0,18.092,,,,,,,
1611,08/04/21 02:30:00 AM,0.0,,,,,,,,
1612,08/04/21 03:00:00 AM,0.0,18.045,,,,,,,
1613,08/04/21 03:30:00 AM,0.0,,,,,,,,
1614,08/04/21 04:00:00 AM,0.0,17.902,,,,,,,
1615,08/04/21 04:30:00 AM,0.0,,,,,,,,
1616,08/04/21 05:00:00 AM,0.0,17.950,,,,,,,
1617,08/04/21 05:30:00 AM,0.0,,,,,,,,
1618,08/04/21 06:00:00 AM,0.0,17.855,,,,,,,
1619,08/04/21 06:30:00 AM,0.0,,,,,,,,
1620,08/04/21 07:00:00 AM,0.0,17.902,,,,,,,
1621,08/04/21 07:30:00 AM,0.0,,,,,,,,
1622,08/04/21 08:00:00 AM,0.0,17.807,,,,,,,
1623,08/04/21 08:30:00 AM,0.0,,,,,,,,
1624,08/04/21 09:00:00 AM,0.0,17.855,,,,,,,
1625,08/04/21 09:30:00 AM,0.0,,,,,,,,
1626,08/04/21 10:00:00 AM,0.0,17.997,,,,,,,
1627,08/04/21 10:30:00 AM,0.0,,,,,,,,
1628,08/04/21 11:00:00 AM,0.0,18.188,,,,,,,
1629,08/04/21 11:30:00 AM,0.0,,,,,,,,
1630,08/04/21 12:00:00 PM,0.0,18.378,,,,,,,
1631,08/04/21 12:30:00 PM,0.0,,,,,,,,
1632,08/04/21 01:00:00 PM,0.0,18.996,,,,,,,
1633,08/04/21 01:30:00 PM,0.0,,,,,,,,
1634,08/04/21 01:33:07 PM,,,,,,Logged,,,
1635,08/04/21 01:33:08 PM,,,,,,,Logged,,
1636,08/04/21 01:33:33 PM,,,,,,,,Logged,Logged
