"Plot Title: Hobo 27 - SN 10793179"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10793179, SEN S/N: 10793179)","Max:  Daily Temperature, °C (LGR S/N: 10793179)","Min: Daily Temperature, °C (LGR S/N: 10793179)","Avg: Hourly Temperature, °C (LGR S/N: 10793179)"
1,07/09/19 12:00:00 AM,,26.977,1.112,
2,07/09/19 04:00:00 PM,26178.0,,,26.293
3,07/09/19 04:30:00 PM,22044.6,,,
4,07/09/19 05:00:00 PM,17222.3,,,23.773
5,07/09/19 05:30:00 PM,13777.9,,,
6,07/09/19 06:00:00 PM,9644.5,,,21.235
7,07/09/19 06:30:00 PM,2669.5,,,
8,07/09/19 07:00:00 PM,613.5,,,10.764
9,07/09/19 07:30:00 PM,473.6,,,
10,07/09/19 08:00:00 PM,269.1,,,5.495
11,07/09/19 08:30:00 PM,64.6,,,
12,07/09/19 09:00:00 PM,0.0,,,3.048
13,07/09/19 09:30:00 PM,0.0,,,
14,07/09/19 10:00:00 PM,0.0,,,2.087
15,07/09/19 10:30:00 PM,0.0,,,
16,07/09/19 11:00:00 PM,0.0,,,1.166
17,07/09/19 11:30:00 PM,0.0,,,
18,07/10/19 12:00:00 AM,0.0,35.542,-1.456,0.728
19,07/10/19 12:30:00 AM,0.0,,,
20,07/10/19 01:00:00 AM,0.0,,,0.066
21,07/10/19 01:30:00 AM,0.0,,,
22,07/10/19 02:00:00 AM,0.0,,,-0.325
23,07/10/19 02:30:00 AM,0.0,,,
24,07/10/19 03:00:00 AM,0.0,,,-0.774
25,07/10/19 03:30:00 AM,0.0,,,
26,07/10/19 04:00:00 AM,0.0,,,-0.887
27,07/10/19 04:30:00 AM,0.0,,,
28,07/10/19 05:00:00 AM,0.0,,,-1.228
29,07/10/19 05:30:00 AM,0.0,,,
30,07/10/19 06:00:00 AM,150.7,,,-1.228
31,07/10/19 06:30:00 AM,279.9,,,
32,07/10/19 07:00:00 AM,387.5,,,3.265
33,07/10/19 07:30:00 AM,9300.1,,,
34,07/10/19 08:00:00 AM,11711.2,,,18.903
35,07/10/19 08:30:00 AM,13777.9,,,
36,07/10/19 09:00:00 AM,15844.5,,,27.676
37,07/10/19 09:30:00 AM,17222.3,,,
38,07/10/19 10:00:00 AM,19289.0,,,30.106
39,07/10/19 10:30:00 AM,20666.8,,,
40,07/10/19 11:00:00 AM,23422.4,,,34.163
41,07/10/19 11:30:00 AM,71644.9,,,
42,07/10/19 12:00:00 PM,60622.6,,,34.270
43,07/10/19 12:30:00 PM,24800.2,,,
44,07/10/19 01:00:00 PM,24800.2,,,33.326
45,07/10/19 01:30:00 PM,34444.7,,,
46,07/10/19 02:00:00 PM,46844.8,,,34.852
47,07/10/19 02:30:00 PM,52355.9,,,
48,07/10/19 03:00:00 PM,42711.4,,,32.498
49,07/10/19 03:30:00 PM,34444.7,,,
50,07/10/19 04:00:00 PM,27555.7,,,29.453
51,07/10/19 04:30:00 PM,22044.6,,,
52,07/10/19 05:00:00 PM,17911.2,,,27.174
53,07/10/19 05:30:00 PM,14466.8,,,
54,07/10/19 06:00:00 PM,10333.4,,,24.356
55,07/10/19 06:30:00 PM,1980.6,,,
56,07/10/19 07:00:00 PM,592.0,,,13.152
57,07/10/19 07:30:00 PM,462.9,,,
58,07/10/19 08:00:00 PM,322.9,,,7.627
59,07/10/19 08:30:00 PM,161.5,,,
60,07/10/19 09:00:00 PM,0.0,,,5.139
61,07/10/19 09:30:00 PM,0.0,,,
62,07/10/19 10:00:00 PM,0.0,,,4.206
63,07/10/19 10:30:00 PM,0.0,,,
64,07/10/19 11:00:00 PM,0.0,,,3.313
65,07/10/19 11:30:00 PM,0.0,,,
66,07/11/19 12:00:00 AM,0.0,36.403,0.010,2.623
67,07/11/19 12:30:00 AM,0.0,,,
68,07/11/19 01:00:00 AM,0.0,,,2.141
69,07/11/19 01:30:00 AM,0.0,,,
70,07/11/19 02:00:00 AM,0.0,,,1.710
71,07/11/19 02:30:00 AM,0.0,,,
72,07/11/19 03:00:00 AM,0.0,,,1.275
73,07/11/19 03:30:00 AM,0.0,,,
74,07/11/19 04:00:00 AM,0.0,,,0.783
75,07/11/19 04:30:00 AM,0.0,,,
76,07/11/19 05:00:00 AM,0.0,,,0.343
77,07/11/19 05:30:00 AM,0.0,,,
78,07/11/19 06:00:00 AM,161.5,,,0.231
79,07/11/19 06:30:00 AM,301.4,,,
80,07/11/19 07:00:00 AM,419.8,,,4.737
81,07/11/19 07:30:00 AM,9300.1,,,
82,07/11/19 08:00:00 AM,11711.2,,,19.668
83,07/11/19 08:30:00 AM,13777.9,,,
84,07/11/19 09:00:00 AM,15844.5,,,27.668
85,07/11/19 09:30:00 AM,17222.3,,,
86,07/11/19 10:00:00 AM,19289.0,,,29.802
87,07/11/19 10:30:00 AM,20666.8,,,
88,07/11/19 11:00:00 AM,23422.4,,,34.039
89,07/11/19 11:30:00 AM,66133.8,,,
90,07/11/19 12:00:00 PM,60622.6,,,35.543
91,07/11/19 12:30:00 PM,26178.0,,,
92,07/11/19 01:00:00 PM,26178.0,,,34.534
93,07/11/19 01:30:00 PM,35822.5,,,
94,07/11/19 02:00:00 PM,49600.3,,,33.398
95,07/11/19 02:30:00 PM,39955.8,,,
96,07/11/19 03:00:00 PM,46844.8,,,34.744
97,07/11/19 03:30:00 PM,37200.2,,,
98,07/11/19 04:00:00 PM,34444.7,,,32.292
99,07/11/19 04:30:00 PM,24800.2,,,
100,07/11/19 05:00:00 PM,6200.0,,,23.438
101,07/11/19 05:30:00 PM,3961.1,,,
102,07/11/19 06:00:00 PM,6544.5,,,19.805
103,07/11/19 06:30:00 PM,5338.9,,,
104,07/11/19 07:00:00 PM,3961.1,,,16.903
105,07/11/19 07:30:00 PM,1980.6,,,
106,07/11/19 08:00:00 PM,1377.8,,,11.418
107,07/11/19 08:30:00 PM,107.6,,,
108,07/11/19 09:00:00 PM,0.0,,,5.600
109,07/11/19 09:30:00 PM,0.0,,,
110,07/11/19 10:00:00 PM,0.0,,,3.736
111,07/11/19 10:30:00 PM,0.0,,,
112,07/11/19 11:00:00 PM,0.0,,,2.996
113,07/11/19 11:30:00 PM,0.0,,,
114,07/12/19 12:00:00 AM,0.0,36.837,0.453,2.409
115,07/12/19 12:30:00 AM,0.0,,,
116,07/12/19 01:00:00 AM,0.0,,,1.872
117,07/12/19 01:30:00 AM,0.0,,,
118,07/12/19 02:00:00 AM,0.0,,,1.547
119,07/12/19 02:30:00 AM,0.0,,,
120,07/12/19 03:00:00 AM,0.0,,,1.330
121,07/12/19 03:30:00 AM,0.0,,,
122,07/12/19 04:00:00 AM,0.0,,,1.057
123,07/12/19 04:30:00 AM,0.0,,,
124,07/12/19 05:00:00 AM,0.0,,,0.618
125,07/12/19 05:30:00 AM,0.0,,,
126,07/12/19 06:00:00 AM,226.0,,,0.673
127,07/12/19 06:30:00 AM,430.6,,,
128,07/12/19 07:00:00 AM,570.5,,,5.312
129,07/12/19 07:30:00 AM,9300.1,,,
130,07/12/19 08:00:00 AM,11022.3,,,20.194
131,07/12/19 08:30:00 AM,13777.9,,,
132,07/12/19 09:00:00 AM,13089.0,,,29.159
133,07/12/19 09:30:00 AM,17222.3,,,
134,07/12/19 10:00:00 AM,19977.9,,,30.182
135,07/12/19 10:30:00 AM,22044.6,,,
136,07/12/19 11:00:00 AM,19977.9,,,29.611
137,07/12/19 11:30:00 AM,60622.6,,,
138,07/12/19 12:00:00 PM,9300.1,,,28.751
139,07/12/19 12:30:00 PM,9644.5,,,
140,07/12/19 01:00:00 PM,10677.8,,,28.157
141,07/12/19 01:30:00 PM,37200.2,,,
142,07/12/19 02:00:00 PM,55111.5,,,36.512
143,07/12/19 02:30:00 PM,55111.5,,,
144,07/12/19 03:00:00 PM,46844.8,,,34.007
145,07/12/19 03:30:00 PM,35822.5,,,
146,07/12/19 04:00:00 PM,28933.5,,,32.137
147,07/12/19 04:30:00 PM,24800.2,,,
148,07/12/19 05:00:00 PM,19289.0,,,29.511
149,07/12/19 05:30:00 PM,14466.8,,,
150,07/12/19 06:00:00 PM,10333.4,,,24.067
151,07/12/19 06:30:00 PM,2669.5,,,
152,07/12/19 07:00:00 PM,4650.0,,,17.616
153,07/12/19 07:30:00 PM,1151.7,,,
154,07/12/19 08:00:00 PM,452.1,,,10.641
155,07/12/19 08:30:00 PM,215.3,,,
156,07/12/19 09:00:00 PM,0.0,,,6.570
157,07/12/19 09:30:00 PM,0.0,,,
158,07/12/19 10:00:00 PM,0.0,,,4.519
159,07/12/19 10:30:00 PM,0.0,,,
160,07/12/19 11:00:00 PM,0.0,,,3.682
161,07/12/19 11:30:00 PM,0.0,,,
162,07/13/19 12:00:00 AM,0.0,38.157,1.439,3.102
163,07/13/19 12:30:00 AM,0.0,,,
164,07/13/19 01:00:00 AM,0.0,,,2.623
165,07/13/19 01:30:00 AM,0.0,,,
166,07/13/19 02:00:00 AM,0.0,,,2.357
167,07/13/19 02:30:00 AM,0.0,,,
168,07/13/19 03:00:00 AM,0.0,,,1.872
169,07/13/19 03:30:00 AM,0.0,,,
170,07/13/19 04:00:00 AM,0.0,,,1.602
171,07/13/19 04:30:00 AM,0.0,,,
172,07/13/19 05:00:00 AM,0.0,,,1.439
173,07/13/19 05:30:00 AM,0.0,,,
174,07/13/19 06:00:00 AM,150.7,,,1.656
175,07/13/19 06:30:00 AM,269.1,,,
176,07/13/19 07:00:00 AM,441.3,,,5.937
177,07/13/19 07:30:00 AM,9300.1,,,
178,07/13/19 08:00:00 AM,11022.3,,,19.905
179,07/13/19 08:30:00 AM,13777.9,,,
180,07/13/19 09:00:00 AM,15844.5,,,27.683
181,07/13/19 09:30:00 AM,17222.3,,,
182,07/13/19 10:00:00 AM,19289.0,,,31.324
183,07/13/19 10:30:00 AM,21355.7,,,
184,07/13/19 11:00:00 AM,23422.4,,,36.351
185,07/13/19 11:30:00 AM,46844.8,,,
186,07/13/19 12:00:00 PM,68889.3,,,37.011
187,07/13/19 12:30:00 PM,26178.0,,,
188,07/13/19 01:00:00 PM,30311.3,,,35.286
189,07/13/19 01:30:00 PM,15844.5,,,
190,07/13/19 02:00:00 PM,28933.5,,,32.340
191,07/13/19 02:30:00 PM,49600.3,,,
192,07/13/19 03:00:00 PM,15844.5,,,29.907
193,07/13/19 03:30:00 PM,11711.2,,,
194,07/13/19 04:00:00 PM,11711.2,,,24.405
195,07/13/19 04:30:00 PM,9644.5,,,
196,07/13/19 05:00:00 PM,6544.5,,,20.805
197,07/13/19 05:30:00 PM,7233.4,,,
198,07/13/19 06:00:00 PM,9644.5,,,20.617
199,07/13/19 06:30:00 PM,4650.0,,,
200,07/13/19 07:00:00 PM,3788.9,,,16.090
201,07/13/19 07:30:00 PM,979.5,,,
202,07/13/19 08:00:00 PM,1001.0,,,10.553
203,07/13/19 08:30:00 PM,129.2,,,
204,07/13/19 09:00:00 PM,0.0,,,9.520
205,07/13/19 09:30:00 PM,0.0,,,
206,07/13/19 10:00:00 PM,0.0,,,6.420
207,07/13/19 10:30:00 PM,0.0,,,
208,07/13/19 11:00:00 PM,0.0,,,5.706
209,07/13/19 11:30:00 PM,0.0,,,
210,07/14/19 12:00:00 AM,0.0,33.535,3.261,4.675
211,07/14/19 12:30:00 AM,0.0,,,
212,07/14/19 01:00:00 AM,0.0,,,4.363
213,07/14/19 01:30:00 AM,0.0,,,
214,07/14/19 02:00:00 AM,0.0,,,3.736
215,07/14/19 02:30:00 AM,0.0,,,
216,07/14/19 03:00:00 AM,0.0,,,3.577
217,07/14/19 03:30:00 AM,0.0,,,
218,07/14/19 04:00:00 AM,0.0,,,3.366
219,07/14/19 04:30:00 AM,0.0,,,
220,07/14/19 05:00:00 AM,0.0,,,3.839
221,07/14/19 05:30:00 AM,0.0,,,
222,07/14/19 06:00:00 AM,215.3,,,5.243
223,07/14/19 06:30:00 AM,699.7,,,
224,07/14/19 07:00:00 AM,2411.1,,,8.577
225,07/14/19 07:30:00 AM,1808.3,,,
226,07/14/19 08:00:00 AM,3616.7,,,11.765
227,07/14/19 08:30:00 AM,6200.0,,,
228,07/14/19 09:00:00 AM,9300.1,,,17.142
229,07/14/19 09:30:00 AM,4994.5,,,
230,07/14/19 10:00:00 AM,19289.0,,,26.159
231,07/14/19 10:30:00 AM,5166.7,,,
232,07/14/19 11:00:00 AM,28933.5,,,29.273
233,07/14/19 11:30:00 AM,28933.5,,,
234,07/14/19 12:00:00 PM,63378.2,,,28.413
235,07/14/19 12:30:00 PM,16533.4,,,
236,07/14/19 01:00:00 PM,26178.0,,,32.294
237,07/14/19 01:30:00 PM,37200.2,,,
238,07/14/19 02:00:00 PM,26178.0,,,31.895
239,07/14/19 02:30:00 PM,49600.3,,,
240,07/14/19 03:00:00 PM,27555.7,,,27.580
241,07/14/19 03:30:00 PM,33066.9,,,
242,07/14/19 04:00:00 PM,27555.7,,,29.812
243,07/14/19 04:30:00 PM,22044.6,,,
244,07/14/19 05:00:00 PM,18600.1,,,26.000
245,07/14/19 05:30:00 PM,9644.5,,,
246,07/14/19 06:00:00 PM,3961.1,,,19.710
247,07/14/19 06:30:00 PM,3616.7,,,
248,07/14/19 07:00:00 PM,1011.8,,,16.613
249,07/14/19 07:30:00 PM,2325.0,,,
250,07/14/19 08:00:00 PM,979.5,,,12.249
251,07/14/19 08:30:00 PM,129.2,,,
252,07/14/19 09:00:00 PM,0.0,,,8.779
253,07/14/19 09:30:00 PM,0.0,,,
254,07/14/19 10:00:00 PM,0.0,,,7.178
255,07/14/19 10:30:00 PM,0.0,,,
256,07/14/19 11:00:00 PM,0.0,,,5.603
257,07/14/19 11:30:00 PM,0.0,,,
258,07/15/19 12:00:00 AM,0.0,36.079,2.303,4.363
259,07/15/19 12:30:00 AM,0.0,,,
260,07/15/19 01:00:00 AM,0.0,,,3.892
261,07/15/19 01:30:00 AM,0.0,,,
262,07/15/19 02:00:00 AM,0.0,,,3.472
263,07/15/19 02:30:00 AM,0.0,,,
264,07/15/19 03:00:00 AM,0.0,,,3.049
265,07/15/19 03:30:00 AM,0.0,,,
266,07/15/19 04:00:00 AM,0.0,,,2.837
267,07/15/19 04:30:00 AM,0.0,,,
268,07/15/19 05:00:00 AM,0.0,,,2.303
269,07/15/19 05:30:00 AM,0.0,,,
270,07/15/19 06:00:00 AM,139.9,,,2.516
271,07/15/19 06:30:00 AM,290.6,,,
272,07/15/19 07:00:00 AM,398.3,,,6.760
273,07/15/19 07:30:00 AM,8611.2,,,
274,07/15/19 08:00:00 AM,11711.2,,,18.855
275,07/15/19 08:30:00 AM,13777.9,,,
276,07/15/19 09:00:00 AM,15844.5,,,26.842
277,07/15/19 09:30:00 AM,17222.3,,,
278,07/15/19 10:00:00 AM,21355.7,,,32.416
279,07/15/19 10:30:00 AM,27555.7,,,
280,07/15/19 11:00:00 AM,26178.0,,,30.205
281,07/15/19 11:30:00 AM,5166.7,,,
282,07/15/19 12:00:00 PM,68889.3,,,32.647
283,07/15/19 12:30:00 PM,23422.4,,,
284,07/15/19 01:00:00 PM,13089.0,,,32.053
285,07/15/19 01:30:00 PM,37200.2,,,
286,07/15/19 02:00:00 PM,49600.3,,,35.069
287,07/15/19 02:30:00 PM,52355.9,,,
288,07/15/19 03:00:00 PM,28933.5,,,32.194
289,07/15/19 03:30:00 PM,18600.1,,,
290,07/15/19 04:00:00 PM,28933.5,,,31.574
291,07/15/19 04:30:00 PM,22044.6,,,
292,07/15/19 05:00:00 PM,22044.6,,,28.953
293,07/15/19 05:30:00 PM,17222.3,,,
294,07/15/19 06:00:00 PM,4305.6,,,19.998
295,07/15/19 06:30:00 PM,1194.8,,,
296,07/15/19 07:00:00 PM,549.0,,,13.787
297,07/15/19 07:30:00 PM,1119.5,,,
298,07/15/19 08:00:00 PM,2497.2,,,10.402
299,07/15/19 08:30:00 PM,107.6,,,
300,07/15/19 09:00:00 PM,0.0,,,7.077
301,07/15/19 09:30:00 PM,0.0,,,
302,07/15/19 10:00:00 PM,0.0,,,5.910
303,07/15/19 10:30:00 PM,0.0,,,
304,07/15/19 11:00:00 PM,0.0,,,4.986
305,07/15/19 11:30:00 PM,0.0,,,
306,07/16/19 12:00:00 AM,0.0,38.268,2.943,4.207
307,07/16/19 12:30:00 AM,0.0,,,
308,07/16/19 01:00:00 AM,0.0,,,3.630
309,07/16/19 01:30:00 AM,0.0,,,
310,07/16/19 02:00:00 AM,0.0,,,3.208
311,07/16/19 02:30:00 AM,0.0,,,
312,07/16/19 03:00:00 AM,0.0,,,2.943
313,07/16/19 03:30:00 AM,0.0,,,
314,07/16/19 04:00:00 AM,0.0,,,5.140
315,07/16/19 04:30:00 AM,0.0,,,
316,07/16/19 05:00:00 AM,0.0,,,5.140
317,07/16/19 05:30:00 AM,0.0,,,
318,07/16/19 06:00:00 AM,75.3,,,4.778
319,07/16/19 06:30:00 AM,1076.4,,,
320,07/16/19 07:00:00 AM,861.1,,,7.789
321,07/16/19 07:30:00 AM,9300.1,,,
322,07/16/19 08:00:00 AM,11711.2,,,17.567
323,07/16/19 08:30:00 AM,13089.0,,,
324,07/16/19 09:00:00 AM,15155.7,,,25.912
325,07/16/19 09:30:00 AM,16533.4,,,
326,07/16/19 10:00:00 AM,18600.1,,,28.160
327,07/16/19 10:30:00 AM,20666.8,,,
328,07/16/19 11:00:00 AM,23422.4,,,31.579
329,07/16/19 11:30:00 AM,38578.0,,,
330,07/16/19 12:00:00 PM,77156.1,,,33.816
331,07/16/19 12:30:00 PM,28933.5,,,
332,07/16/19 01:00:00 PM,28933.5,,,31.545
333,07/16/19 01:30:00 PM,14466.8,,,
334,07/16/19 02:00:00 PM,55111.5,,,34.161
335,07/16/19 02:30:00 PM,57867.0,,,
336,07/16/19 03:00:00 PM,44089.2,,,33.639
337,07/16/19 03:30:00 PM,34444.7,,,
338,07/16/19 04:00:00 PM,27555.7,,,30.813
339,07/16/19 04:30:00 PM,22044.6,,,
340,07/16/19 05:00:00 PM,18600.1,,,28.272
341,07/16/19 05:30:00 PM,11711.2,,,
342,07/16/19 06:00:00 PM,12400.1,,,23.630
343,07/16/19 06:30:00 PM,4477.8,,,
344,07/16/19 07:00:00 PM,2669.5,,,18.569
345,07/16/19 07:30:00 PM,1377.8,,,
346,07/16/19 08:00:00 PM,1808.3,,,13.508
347,07/16/19 08:30:00 PM,484.4,,,
348,07/16/19 09:00:00 PM,0.0,,,10.454
349,07/16/19 09:30:00 PM,0.0,,,
350,07/16/19 10:00:00 PM,0.0,,,7.379
351,07/16/19 10:30:00 PM,0.0,,,
352,07/16/19 11:00:00 PM,0.0,,,7.079
353,07/16/19 11:30:00 PM,0.0,,,
354,07/17/19 12:00:00 AM,0.0,34.058,2.837,6.572
355,07/17/19 12:30:00 AM,0.0,,,
356,07/17/19 01:00:00 AM,0.0,,,7.430
357,07/17/19 01:30:00 AM,0.0,,,
358,07/17/19 02:00:00 AM,0.0,,,7.480
359,07/17/19 02:30:00 AM,0.0,,,
360,07/17/19 03:00:00 AM,0.0,,,6.978
361,07/17/19 03:30:00 AM,0.0,,,
362,07/17/19 04:00:00 AM,0.0,,,6.724
363,07/17/19 04:30:00 AM,0.0,,,
364,07/17/19 05:00:00 AM,0.0,,,6.314
365,07/17/19 05:30:00 AM,0.0,,,
366,07/17/19 06:00:00 AM,96.9,,,4.103
367,07/17/19 06:30:00 AM,462.9,,,
368,07/17/19 07:00:00 AM,667.4,,,7.337
369,07/17/19 07:30:00 AM,8611.2,,,
370,07/17/19 08:00:00 AM,11022.3,,,19.141
371,07/17/19 08:30:00 AM,13089.0,,,
372,07/17/19 09:00:00 AM,15155.7,,,25.572
373,07/17/19 09:30:00 AM,17911.2,,,
374,07/17/19 10:00:00 AM,19977.9,,,29.961
375,07/17/19 10:30:00 AM,22044.6,,,
376,07/17/19 11:00:00 AM,23422.4,,,32.861
377,07/17/19 11:30:00 AM,35822.5,,,
378,07/17/19 12:00:00 PM,74400.5,,,33.432
379,07/17/19 12:30:00 PM,30311.3,,,
380,07/17/19 01:00:00 PM,30311.3,,,32.035
381,07/17/19 01:30:00 PM,35822.5,,,
382,07/17/19 02:00:00 PM,52355.9,,,30.576
383,07/17/19 02:30:00 PM,28933.5,,,
384,07/17/19 03:00:00 PM,52355.9,,,31.018
385,07/17/19 03:30:00 PM,39955.8,,,
386,07/17/19 04:00:00 PM,30311.3,,,30.356
387,07/17/19 04:30:00 PM,24800.2,,,
388,07/17/19 05:00:00 PM,19289.0,,,27.979
389,07/17/19 05:30:00 PM,17911.2,,,
390,07/17/19 06:00:00 PM,10333.4,,,23.583
391,07/17/19 06:30:00 PM,6200.0,,,
392,07/17/19 07:00:00 PM,914.9,,,13.977
393,07/17/19 07:30:00 PM,688.9,,,
394,07/17/19 08:00:00 PM,452.1,,,8.228
395,07/17/19 08:30:00 PM,53.8,,,
396,07/17/19 09:00:00 PM,0.0,,,5.397
397,07/17/19 09:30:00 PM,0.0,,,
398,07/17/19 10:00:00 PM,0.0,,,4.207
399,07/17/19 10:30:00 PM,0.0,,,
400,07/17/19 11:00:00 PM,0.0,,,3.154
401,07/17/19 11:30:00 PM,0.0,,,
402,07/18/19 12:00:00 AM,0.0,34.374,0.453,2.356
403,07/18/19 12:30:00 AM,0.0,,,
404,07/18/19 01:00:00 AM,0.0,,,2.034
405,07/18/19 01:30:00 AM,0.0,,,
406,07/18/19 02:00:00 AM,0.0,,,1.602
407,07/18/19 02:30:00 AM,0.0,,,
408,07/18/19 03:00:00 AM,0.0,,,1.439
409,07/18/19 03:30:00 AM,0.0,,,
410,07/18/19 04:00:00 AM,0.0,,,1.330
411,07/18/19 04:30:00 AM,0.0,,,
412,07/18/19 05:00:00 AM,0.0,,,0.729
413,07/18/19 05:30:00 AM,0.0,,,
414,07/18/19 06:00:00 AM,129.2,,,0.728
415,07/18/19 06:30:00 AM,516.7,,,
416,07/18/19 07:00:00 AM,958.0,,,4.622
417,07/18/19 07:30:00 AM,7577.8,,,
418,07/18/19 08:00:00 AM,9644.5,,,16.941
419,07/18/19 08:30:00 AM,13089.0,,,
420,07/18/19 09:00:00 AM,15155.7,,,24.507
421,07/18/19 09:30:00 AM,17222.3,,,
422,07/18/19 10:00:00 AM,19289.0,,,28.263
423,07/18/19 10:30:00 AM,21355.7,,,
424,07/18/19 11:00:00 AM,23422.4,,,31.523
425,07/18/19 11:30:00 AM,30311.3,,,
426,07/18/19 12:00:00 PM,63378.2,,,32.450
427,07/18/19 12:30:00 PM,27555.7,,,
428,07/18/19 01:00:00 PM,28933.5,,,32.291
429,07/18/19 01:30:00 PM,35822.5,,,
430,07/18/19 02:00:00 PM,44089.2,,,33.642
431,07/18/19 02:30:00 PM,46844.8,,,
432,07/18/19 03:00:00 PM,37200.2,,,31.678
433,07/18/19 03:30:00 PM,27555.7,,,
434,07/18/19 04:00:00 PM,26178.0,,,30.255
435,07/18/19 04:30:00 PM,21355.7,,,
436,07/18/19 05:00:00 PM,14466.8,,,25.662
437,07/18/19 05:30:00 PM,11711.2,,,
438,07/18/19 06:00:00 PM,11022.3,,,24.159
439,07/18/19 06:30:00 PM,7233.4,,,
440,07/18/19 07:00:00 PM,807.3,,,12.435
441,07/18/19 07:30:00 PM,516.7,,,
442,07/18/19 08:00:00 PM,441.3,,,7.377
443,07/18/19 08:30:00 PM,96.9,,,
444,07/18/19 09:00:00 PM,0.0,,,4.777
445,07/18/19 09:30:00 PM,0.0,,,
446,07/18/19 10:00:00 PM,0.0,,,3.524
447,07/18/19 10:30:00 PM,0.0,,,
448,07/18/19 11:00:00 PM,0.0,,,2.730
449,07/18/19 11:30:00 PM,0.0,,,
450,07/19/19 12:00:00 AM,0.0,38.157,0.010,1.926
451,07/19/19 12:30:00 AM,0.0,,,
452,07/19/19 01:00:00 AM,0.0,,,1.330
453,07/19/19 01:30:00 AM,0.0,,,
454,07/19/19 02:00:00 AM,0.0,,,1.112
455,07/19/19 02:30:00 AM,0.0,,,
456,07/19/19 03:00:00 AM,0.0,,,0.729
457,07/19/19 03:30:00 AM,0.0,,,
458,07/19/19 04:00:00 AM,0.0,,,0.673
459,07/19/19 04:30:00 AM,0.0,,,
460,07/19/19 05:00:00 AM,0.0,,,0.121
461,07/19/19 05:30:00 AM,0.0,,,
462,07/19/19 06:00:00 AM,161.5,,,0.618
463,07/19/19 06:30:00 AM,419.8,,,
464,07/19/19 07:00:00 AM,613.5,,,4.861
465,07/19/19 07:30:00 AM,9300.1,,,
466,07/19/19 08:00:00 AM,11711.2,,,20.145
467,07/19/19 08:30:00 AM,14466.8,,,
468,07/19/19 09:00:00 AM,16533.4,,,26.832
469,07/19/19 09:30:00 AM,17911.2,,,
470,07/19/19 10:00:00 AM,19977.9,,,32.316
471,07/19/19 10:30:00 AM,22044.6,,,
472,07/19/19 11:00:00 AM,23422.4,,,33.640
473,07/19/19 11:30:00 AM,30311.3,,,
474,07/19/19 12:00:00 PM,77156.1,,,34.743
475,07/19/19 12:30:00 PM,27555.7,,,
476,07/19/19 01:00:00 PM,27555.7,,,35.810
477,07/19/19 01:30:00 PM,35822.5,,,
478,07/19/19 02:00:00 PM,49600.3,,,37.661
479,07/19/19 02:30:00 PM,52355.9,,,
480,07/19/19 03:00:00 PM,44089.2,,,34.640
481,07/19/19 03:30:00 PM,33066.9,,,
482,07/19/19 04:00:00 PM,27555.7,,,32.190
483,07/19/19 04:30:00 PM,22044.6,,,
484,07/19/19 05:00:00 PM,17222.3,,,28.804
485,07/19/19 05:30:00 PM,13777.9,,,
486,07/19/19 06:00:00 PM,9644.5,,,26.056
487,07/19/19 06:30:00 PM,6200.0,,,
488,07/19/19 07:00:00 PM,581.3,,,13.261
489,07/19/19 07:30:00 PM,452.1,,,
490,07/19/19 08:00:00 PM,290.6,,,8.875
491,07/19/19 08:30:00 PM,86.1,,,
492,07/19/19 09:00:00 PM,0.0,,,6.164
493,07/19/19 09:30:00 PM,0.0,,,
494,07/19/19 10:00:00 PM,0.0,,,4.933
495,07/19/19 10:30:00 PM,0.0,,,
496,07/19/19 11:00:00 PM,0.0,,,4.207
497,07/19/19 11:30:00 PM,0.0,,,
498,07/20/19 12:00:00 AM,0.0,35.971,2.195,3.788
499,07/20/19 12:30:00 AM,0.0,,,
500,07/20/19 01:00:00 AM,0.0,,,3.261
501,07/20/19 01:30:00 AM,0.0,,,
502,07/20/19 02:00:00 AM,0.0,,,2.996
503,07/20/19 02:30:00 AM,0.0,,,
504,07/20/19 03:00:00 AM,0.0,,,2.784
505,07/20/19 03:30:00 AM,0.0,,,
506,07/20/19 04:00:00 AM,0.0,,,2.463
507,07/20/19 04:30:00 AM,0.0,,,
508,07/20/19 05:00:00 AM,0.0,,,2.249
509,07/20/19 05:30:00 AM,0.0,,,
510,07/20/19 06:00:00 AM,107.6,,,2.517
511,07/20/19 06:30:00 AM,419.8,,,
512,07/20/19 07:00:00 AM,505.9,,,6.366
513,07/20/19 07:30:00 AM,8266.7,,,
514,07/20/19 08:00:00 AM,3272.2,,,17.989
515,07/20/19 08:30:00 AM,19289.0,,,
516,07/20/19 09:00:00 AM,22044.6,,,27.420
517,07/20/19 09:30:00 AM,19977.9,,,
518,07/20/19 10:00:00 AM,8611.2,,,21.955
519,07/20/19 10:30:00 AM,10677.8,,,
520,07/20/19 11:00:00 AM,14466.8,,,29.053
521,07/20/19 11:30:00 AM,37200.2,,,
522,07/20/19 12:00:00 PM,77156.1,,,35.331
523,07/20/19 12:30:00 PM,30311.3,,,
524,07/20/19 01:00:00 PM,28933.5,,,34.374
525,07/20/19 01:30:00 PM,35822.5,,,
526,07/20/19 02:00:00 PM,24800.2,,,29.916
527,07/20/19 02:30:00 PM,24800.2,,,
528,07/20/19 03:00:00 PM,19289.0,,,24.593
529,07/20/19 03:30:00 PM,5511.1,,,
