"Plot Title: Hobo29-SN10793181"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10793181, SEN S/N: 10793181)","Avg: Hourly Temperature, °C (LGR S/N: 10793181)","Max: Daily Temperature, °C (LGR S/N: 10793181)","Min: Daily Temperature, °C (LGR S/N: 10793181)"
172,07/13/19 05:00:00 AM,0.0,1.601,,
173,07/13/19 05:30:00 AM,0.0,,,
174,07/13/19 06:00:00 AM,86.1,1.763,,
175,07/13/19 06:30:00 AM,172.2,,,
176,07/13/19 07:00:00 AM,312.2,3.100,,
177,07/13/19 07:30:00 AM,624.3,,,
178,07/13/19 08:00:00 AM,753.5,7.965,,
179,07/13/19 08:30:00 AM,1141.0,,,
180,07/13/19 09:00:00 AM,3616.7,20.265,,
181,07/13/19 09:30:00 AM,22044.6,,,
182,07/13/19 10:00:00 AM,26178.0,32.974,,
183,07/13/19 10:30:00 AM,30311.3,,,
184,07/13/19 11:00:00 AM,37200.2,41.303,,
185,07/13/19 11:30:00 AM,39955.8,,,
186,07/13/19 12:00:00 PM,46844.8,45.956,,
187,07/13/19 12:30:00 PM,37200.2,,,
188,07/13/19 01:00:00 PM,31689.1,44.524,,
189,07/13/19 01:30:00 PM,11711.2,,,
190,07/13/19 02:00:00 PM,16533.4,36.874,,
191,07/13/19 02:30:00 PM,22044.6,,,
192,07/13/19 03:00:00 PM,8611.2,37.567,,
193,07/13/19 03:30:00 PM,8266.7,,,
194,07/13/19 04:00:00 PM,7577.8,27.002,,
195,07/13/19 04:30:00 PM,6200.0,,,
196,07/13/19 05:00:00 PM,4477.8,20.948,,
197,07/13/19 05:30:00 PM,5338.9,,,
198,07/13/19 06:00:00 PM,7233.4,21.238,,
199,07/13/19 06:30:00 PM,3272.2,,,
200,07/13/19 07:00:00 PM,2755.6,17.330,,
201,07/13/19 07:30:00 PM,710.4,,,
202,07/13/19 08:00:00 PM,656.6,12.109,,
203,07/13/19 08:30:00 PM,86.1,,,
204,07/13/19 09:00:00 PM,0.0,10.796,,
205,07/13/19 09:30:00 PM,0.0,,,
