"Plot Title: 1031723 Plot 5"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 1031723, SEN S/N: 1031723)","Max: Temperature, °C (LGR S/N: 1031723)","Coupler Attached (LGR S/N: 1031723)","Host Connected (LGR S/N: 1031723)","Stopped (LGR S/N: 1031723)","End Of File (LGR S/N: 1031723)"
2650,07/21/19 10:40:00 PM,8.581,,,,,
2651,07/21/19 10:45:00 PM,8.581,,,,,
2652,07/21/19 10:50:00 PM,8.581,,,,,
2653,07/21/19 10:55:00 PM,8.481,,,,,
2654,07/21/19 11:00:00 PM,8.581,,,,,
2655,07/21/19 11:05:00 PM,8.481,,,,,
2656,07/21/19 11:10:00 PM,8.481,,,,,
2657,07/21/19 11:15:00 PM,8.481,,,,,
2658,07/21/19 11:20:00 PM,8.481,,,,,
2659,07/21/19 11:25:00 PM,8.481,,,,,
2660,07/21/19 11:30:00 PM,8.481,,,,,
2661,07/21/19 11:35:00 PM,8.481,,,,,
2662,07/21/19 11:40:00 PM,8.481,,,,,
2663,07/21/19 11:45:00 PM,8.481,,,,,
2664,07/21/19 11:50:00 PM,8.481,,,,,
2665,07/21/19 11:55:00 PM,8.481,,,,,
2666,07/22/19 12:00:00 AM,8.382,30.054,,,,
2667,07/22/19 12:05:00 AM,8.481,,,,,
2668,07/22/19 12:10:00 AM,8.481,,,,,
2669,07/22/19 12:15:00 AM,8.382,,,,,
2670,07/22/19 12:20:00 AM,8.481,,,,,
2671,07/22/19 12:25:00 AM,8.481,,,,,
2672,07/22/19 12:30:00 AM,8.382,,,,,
2673,07/22/19 12:35:00 AM,8.382,,,,,
2674,07/22/19 12:40:00 AM,8.382,,,,,
2675,07/22/19 12:45:00 AM,8.382,,,,,
2676,07/22/19 12:50:00 AM,8.382,,,,,
2677,07/22/19 12:55:00 AM,8.382,,,,,
2678,07/22/19 01:00:00 AM,8.382,,,,,
2679,07/22/19 01:05:00 AM,8.382,,,,,
2680,07/22/19 01:10:00 AM,8.382,,,,,
2681,07/22/19 01:15:00 AM,8.382,,,,,
2682,07/22/19 01:20:00 AM,8.382,,,,,
2683,07/22/19 01:25:00 AM,8.382,,,,,
2684,07/22/19 01:30:00 AM,8.382,,,,,
2685,07/22/19 01:35:00 AM,8.382,,,,,
2686,07/22/19 01:40:00 AM,8.382,,,,,
2687,07/22/19 01:45:00 AM,8.382,,,,,
2688,07/22/19 01:50:00 AM,8.382,,,,,
2689,07/22/19 01:55:00 AM,8.382,,,,,
2690,07/22/19 02:00:00 AM,8.382,,,,,
2691,07/22/19 02:05:00 AM,8.382,,,,,
2692,07/22/19 02:10:00 AM,8.382,,,,,
2693,07/22/19 02:15:00 AM,8.382,,,,,
2694,07/22/19 02:20:00 AM,8.382,,,,,
2695,07/22/19 02:25:00 AM,8.382,,,,,
2696,07/22/19 02:30:00 AM,8.382,,,,,
2697,07/22/19 02:35:00 AM,8.382,,,,,
2698,07/22/19 02:40:00 AM,8.382,,,,,
2699,07/22/19 02:45:00 AM,8.382,,,,,
2700,07/22/19 02:50:00 AM,8.382,,,,,
2701,07/22/19 02:55:00 AM,8.382,,,,,
2702,07/22/19 03:00:00 AM,8.382,,,,,
2703,07/22/19 03:05:00 AM,8.382,,,,,
2704,07/22/19 03:10:00 AM,8.382,,,,,
2705,07/22/19 03:15:00 AM,8.382,,,,,
2706,07/22/19 03:20:00 AM,8.382,,,,,
2707,07/22/19 03:25:00 AM,8.382,,,,,
2708,07/22/19 03:30:00 AM,8.382,,,,,
2709,07/22/19 03:35:00 AM,8.382,,,,,
2710,07/22/19 03:40:00 AM,8.382,,,,,
2711,07/22/19 03:45:00 AM,8.382,,,,,
2712,07/22/19 03:50:00 AM,8.382,,,,,
2713,07/22/19 03:55:00 AM,8.382,,,,,
2714,07/22/19 04:00:00 AM,8.382,,,,,
2715,07/22/19 04:05:00 AM,8.382,,,,,
2716,07/22/19 04:10:00 AM,8.382,,,,,
2717,07/22/19 04:15:00 AM,8.382,,,,,
2718,07/22/19 04:20:00 AM,8.382,,,,,
2719,07/22/19 04:25:00 AM,8.382,,,,,
2720,07/22/19 04:30:00 AM,8.382,,,,,
2721,07/22/19 04:35:00 AM,8.382,,,,,
2722,07/22/19 04:40:00 AM,8.382,,,,,
2723,07/22/19 04:45:00 AM,8.382,,,,,
2724,07/22/19 04:50:00 AM,8.382,,,,,
2725,07/22/19 04:55:00 AM,8.382,,,,,
2726,07/22/19 05:00:00 AM,8.382,,,,,
2727,07/22/19 05:05:00 AM,8.382,,,,,
2728,07/22/19 05:10:00 AM,8.382,,,,,
2729,07/22/19 05:15:00 AM,8.382,,,,,
2730,07/22/19 05:20:00 AM,8.382,,,,,
2731,07/22/19 05:25:00 AM,8.481,,,,,
2732,07/22/19 05:30:00 AM,8.481,,,,,
2733,07/22/19 05:35:00 AM,8.481,,,,,
2734,07/22/19 05:40:00 AM,8.481,,,,,
2735,07/22/19 05:45:00 AM,8.481,,,,,
2736,07/22/19 05:50:00 AM,8.481,,,,,
2737,07/22/19 05:55:00 AM,8.481,,,,,
2738,07/22/19 06:00:00 AM,8.481,,,,,
2739,07/22/19 06:05:00 AM,8.481,,,,,
2740,07/22/19 06:10:00 AM,9.866,,,,,
2741,07/22/19 06:15:00 AM,12.013,,,,,
2742,07/22/19 06:20:00 AM,12.594,,,,,
2743,07/22/19 06:25:00 AM,12.013,,,,,
2744,07/22/19 06:30:00 AM,11.528,,,,,
2745,07/22/19 06:35:00 AM,11.334,,,,,
2746,07/22/19 06:40:00 AM,11.334,,,,,
2747,07/22/19 06:45:00 AM,11.528,,,,,
2748,07/22/19 06:50:00 AM,11.819,,,,,
2749,07/22/19 06:55:00 AM,12.207,,,,,
2750,07/22/19 07:00:00 AM,12.497,,,,,
2751,07/22/19 07:05:00 AM,13.076,,,,,
2752,07/22/19 07:10:00 AM,13.654,,,,,
2753,07/22/19 07:15:00 AM,14.134,,,,,
2754,07/22/19 07:20:00 AM,14.517,,,,,
2755,07/22/19 07:25:00 AM,14.996,,,,,
2756,07/22/19 07:30:00 AM,15.378,,,,,
2757,07/22/19 07:35:00 AM,15.760,,,,,
2758,07/22/19 07:40:00 AM,16.237,,,,,
2759,07/22/19 07:45:00 AM,16.713,,,,,
2760,07/22/19 07:50:00 AM,17.094,,,,,
2761,07/22/19 07:55:00 AM,17.475,,,,,
2762,07/22/19 08:00:00 AM,17.855,,,,,
2763,07/22/19 08:05:00 AM,18.331,,,,,
2764,07/22/19 08:10:00 AM,18.806,,,,,
2765,07/22/19 08:15:00 AM,19.282,,,,,
2766,07/22/19 08:20:00 AM,19.853,,,,,
2767,07/22/19 08:25:00 AM,20.424,,,,,
2768,07/22/19 08:30:00 AM,20.805,,,,,
2769,07/22/19 08:35:00 AM,21.187,,,,,
2770,07/22/19 08:40:00 AM,21.664,,,,,
2771,07/22/19 08:45:00 AM,22.142,,,,,
2772,07/22/19 08:50:00 AM,22.621,,,,,
2773,07/22/19 08:55:00 AM,23.100,,,,,
2774,07/22/19 09:00:00 AM,23.484,,,,,
2775,07/22/19 09:05:00 AM,23.677,,,,,
2776,07/22/19 09:10:00 AM,24.062,,,,,
2777,07/22/19 09:15:00 AM,24.545,,,,,
2778,07/22/19 09:20:00 AM,25.125,,,,,
2779,07/22/19 09:25:00 AM,25.708,,,,,
2780,07/22/19 09:30:00 AM,26.195,,,,,
2781,07/22/19 09:35:00 AM,26.683,,,,,
2782,07/22/19 09:40:00 AM,27.075,,,,,
2783,07/22/19 09:45:00 AM,27.567,,,,,
2784,07/22/19 09:50:00 AM,27.961,,,,,
2785,07/22/19 09:55:00 AM,28.357,,,,,
2786,07/22/19 10:00:00 AM,28.754,,,,,
2787,07/22/19 10:05:00 AM,29.252,,,,,
2788,07/22/19 10:10:00 AM,29.652,,,,,
2789,07/22/19 10:15:00 AM,29.853,,,,,
2790,07/22/19 10:20:00 AM,30.054,,,,,
2791,07/22/19 10:25:00 AM,30.054,,,,,
2792,07/22/19 10:30:00 AM,29.953,,,,,
2793,07/22/19 10:35:00 AM,29.853,,,,,
2794,07/22/19 10:40:00 AM,29.853,,,,,
2795,07/22/19 10:45:00 AM,29.752,,,,,
2796,07/22/19 10:50:00 AM,29.652,,,,,
2797,07/22/19 10:55:00 AM,29.752,,,,,
2798,07/22/19 11:00:00 AM,29.652,,,,,
2799,07/22/19 11:05:00 AM,29.552,,,,,
2800,07/22/19 11:10:00 AM,29.552,,,,,
2801,07/22/19 11:15:00 AM,29.652,,,,,
2802,07/22/19 11:20:00 AM,29.652,,,,,
2803,07/22/19 11:25:00 AM,29.552,,,,,
2804,07/22/19 11:30:00 AM,29.352,,,,,
2805,07/22/19 11:35:00 AM,29.452,,,,,
2806,07/22/19 11:40:00 AM,29.552,,,,,
2807,07/22/19 11:45:00 AM,29.552,,,,,
2808,07/22/19 11:50:00 AM,29.552,,,,,
2809,07/22/19 11:55:00 AM,29.552,,,,,
2810,07/22/19 12:00:00 PM,29.552,,,,,
2811,07/22/19 12:05:00 PM,29.552,,,,,
2812,07/22/19 12:10:00 PM,29.652,,,,,
2813,07/22/19 12:15:00 PM,29.752,,,,,
2814,07/22/19 12:20:00 PM,29.752,,,,,
2815,07/22/19 12:25:00 PM,29.652,,,,,
2816,07/22/19 12:30:00 PM,29.552,,,,,
2817,07/22/19 12:35:00 PM,29.452,,,,,
2818,07/22/19 12:40:00 PM,29.352,,,,,
2819,07/22/19 12:45:00 PM,29.452,,,,,
2820,07/22/19 12:50:00 PM,29.452,,,,,
2821,07/22/19 12:55:00 PM,29.352,,,,,
2822,07/22/19 01:00:00 PM,29.252,,,,,
2823,07/22/19 01:05:00 PM,29.152,,,,,
2824,07/22/19 01:10:00 PM,29.352,,,,,
2825,07/22/19 01:15:00 PM,29.552,,,,,
2826,07/22/19 01:20:00 PM,29.652,,,,,
2827,07/22/19 01:25:00 PM,29.552,,,,,
2828,07/22/19 01:30:00 PM,29.552,,,,,
2829,07/22/19 01:35:00 PM,29.652,,,,,
2830,07/22/19 01:40:00 PM,29.652,,,,,
2831,07/22/19 01:45:00 PM,29.652,,,,,
2832,07/22/19 01:50:00 PM,29.853,,,,,
2833,07/22/19 01:55:00 PM,29.853,,,,,
2834,07/22/19 02:00:00 PM,29.953,,,,,
2835,07/22/19 02:05:00 PM,29.652,,,,,
2836,07/22/19 02:10:00 PM,29.452,,,,,
2837,07/22/19 02:15:00 PM,29.452,,,,,
2838,07/22/19 02:20:00 PM,29.552,,,,,
2839,07/22/19 02:25:00 PM,29.552,,,,,
2840,07/22/19 02:30:00 PM,29.452,,,,,
2841,07/22/19 02:35:00 PM,29.652,,,,,
2842,07/22/19 02:40:00 PM,29.652,,,,,
2843,07/22/19 02:45:00 PM,29.452,,,,,
2844,07/22/19 02:50:00 PM,29.152,,,,,
2845,07/22/19 02:55:00 PM,29.252,,,,,
2846,07/22/19 03:00:00 PM,29.452,,,,,
2847,07/22/19 03:05:00 PM,29.652,,,,,
2848,07/22/19 03:10:00 PM,29.752,,,,,
2849,07/22/19 03:15:00 PM,29.953,,,,,
2850,07/22/19 03:20:00 PM,29.953,,,,,
2851,07/22/19 03:25:00 PM,29.752,,,,,
2852,07/22/19 03:30:00 PM,29.652,,,,,
2853,07/22/19 03:35:00 PM,29.652,,,,,
2854,07/22/19 03:40:00 PM,29.752,,,,,
2855,07/22/19 03:45:00 PM,29.853,,,,,
2856,07/22/19 03:50:00 PM,29.752,,,,,
2857,07/22/19 03:55:00 PM,29.552,,,,,
2858,07/22/19 04:00:00 PM,29.552,,,,,
2859,07/22/19 04:05:00 PM,29.252,,,,,
2860,07/22/19 04:10:00 PM,29.552,,,,,
2861,07/22/19 04:15:00 PM,29.252,,,,,
2862,07/22/19 04:20:00 PM,29.252,,,,,
2863,07/22/19 04:25:00 PM,29.152,,,,,
2864,07/22/19 04:30:00 PM,29.152,,,,,
2865,07/22/19 04:35:00 PM,29.252,,,,,
2866,07/22/19 04:40:00 PM,29.452,,,,,
2867,07/22/19 04:45:00 PM,29.552,,,,,
2868,07/22/19 04:50:00 PM,29.552,,,,,
2869,07/22/19 04:55:00 PM,29.352,,,,,
2870,07/22/19 05:00:00 PM,29.252,,,,,
2871,07/22/19 05:05:00 PM,29.452,,,,,
2872,07/22/19 05:10:00 PM,29.352,,,,,
2873,07/22/19 05:15:00 PM,29.352,,,,,
2874,07/22/19 05:20:00 PM,29.252,,,,,
2875,07/22/19 05:25:00 PM,29.352,,,,,
2876,07/22/19 05:30:00 PM,29.452,,,,,
2877,07/22/19 05:35:00 PM,29.352,,,,,
2878,07/22/19 05:40:00 PM,29.252,,,,,
2879,07/22/19 05:45:00 PM,29.252,,,,,
2880,07/22/19 05:50:00 PM,29.252,,,,,
2881,07/22/19 05:55:00 PM,29.252,,,,,
2882,07/22/19 06:00:00 PM,29.252,,,,,
2883,07/22/19 06:05:00 PM,29.252,,,,,
2884,07/22/19 06:10:00 PM,29.252,,,,,
2885,07/22/19 06:15:00 PM,29.152,,,,,
2886,07/22/19 06:20:00 PM,28.953,,,,,
2887,07/22/19 06:25:00 PM,28.555,,,,,
2888,07/22/19 06:30:00 PM,27.961,,,,,
2889,07/22/19 06:35:00 PM,27.272,,,,,
2890,07/22/19 06:40:00 PM,26.683,,,,,
2891,07/22/19 06:45:00 PM,26.195,,,,,
2892,07/22/19 06:50:00 PM,25.805,,,,,
2893,07/22/19 06:55:00 PM,25.416,,,,,
2894,07/22/19 07:00:00 PM,24.931,,,,,
2895,07/22/19 07:05:00 PM,24.545,,,,,
2896,07/22/19 07:10:00 PM,24.255,,,,,
2897,07/22/19 07:15:00 PM,23.966,,,,,
2898,07/22/19 07:20:00 PM,23.484,,,,,
2899,07/22/19 07:25:00 PM,23.100,,,,,
2900,07/22/19 07:30:00 PM,22.621,,,,,
2901,07/22/19 07:35:00 PM,22.046,,,,,
2902,07/22/19 07:40:00 PM,21.378,,,,,
2903,07/22/19 07:45:00 PM,20.901,,,,,
2904,07/22/19 07:50:00 PM,20.615,,,,,
2905,07/22/19 07:55:00 PM,20.138,,,,,
2906,07/22/19 08:00:00 PM,19.758,,,,,
2907,07/22/19 08:05:00 PM,19.472,,,,,
2908,07/22/19 08:10:00 PM,17.189,,,,,
2909,07/22/19 08:15:00 PM,15.664,,,,,
2910,07/22/19 08:20:00 PM,15.378,,,,,
2911,07/22/19 08:25:00 PM,15.664,,,,,
2912,07/22/19 08:30:00 PM,16.046,,,,,
2913,07/22/19 08:35:00 PM,16.141,,,,,
2914,07/22/19 08:40:00 PM,16.237,,,,,
2915,07/22/19 08:45:00 PM,15.951,,,,,
2916,07/22/19 08:50:00 PM,15.473,,,,,
2917,07/22/19 08:55:00 PM,14.996,,,,,
2918,07/22/19 09:00:00 PM,14.709,,,,,
2919,07/22/19 09:05:00 PM,14.421,,,,,
2920,07/22/19 09:10:00 PM,14.038,,,,,
2921,07/22/19 09:15:00 PM,13.558,,,,,
2922,07/22/19 09:20:00 PM,13.173,,,,,
2923,07/22/19 09:25:00 PM,12.787,,,,,
2924,07/22/19 09:30:00 PM,12.401,,,,,
2925,07/22/19 09:35:00 PM,12.013,,,,,
2926,07/22/19 09:40:00 PM,11.625,,,,,
2927,07/22/19 09:45:00 PM,11.236,,,,,
2928,07/22/19 09:50:00 PM,10.846,,,,,
2929,07/22/19 09:55:00 PM,10.357,,,,,
2930,07/22/19 10:00:00 PM,9.866,,,,,
2931,07/22/19 10:05:00 PM,9.472,,,,,
2932,07/22/19 10:10:00 PM,8.978,,,,,
2933,07/22/19 10:15:00 PM,8.680,,,,,
2934,07/22/19 10:20:00 PM,8.581,,,,,
2935,07/22/19 10:25:00 PM,8.581,,,,,
2936,07/22/19 10:30:00 PM,8.581,,,,,
2937,07/22/19 10:35:00 PM,8.581,,,,,
2938,07/22/19 10:40:00 PM,8.581,,,,,
2939,07/22/19 10:45:00 PM,8.581,,,,,
2940,07/22/19 10:50:00 PM,8.581,,,,,
2941,07/22/19 10:55:00 PM,8.581,,,,,
2942,07/22/19 11:00:00 PM,8.581,,,,,
2943,07/22/19 11:05:00 PM,8.581,,,,,
2944,07/22/19 11:10:00 PM,8.581,,,,,
2945,07/22/19 11:15:00 PM,8.581,,,,,
2946,07/22/19 11:20:00 PM,8.581,,,,,
2947,07/22/19 11:25:00 PM,8.581,,,,,
2948,07/22/19 11:30:00 PM,8.581,,,,,
2949,07/22/19 11:35:00 PM,8.581,,,,,
2950,07/22/19 11:40:00 PM,8.581,,,,,
2951,07/22/19 11:45:00 PM,8.581,,,,,
2952,07/22/19 11:50:00 PM,8.581,,,,,
2953,07/22/19 11:55:00 PM,8.581,,,,,
2954,07/23/19 12:00:00 AM,8.680,29.953,,,,
2955,07/23/19 12:05:00 AM,8.680,,,,,
2956,07/23/19 12:10:00 AM,8.581,,,,,
2957,07/23/19 12:15:00 AM,8.581,,,,,
2958,07/23/19 12:20:00 AM,8.581,,,,,
2959,07/23/19 12:25:00 AM,8.581,,,,,
2960,07/23/19 12:30:00 AM,8.581,,,,,
2961,07/23/19 12:35:00 AM,8.581,,,,,
2962,07/23/19 12:40:00 AM,8.581,,,,,
2963,07/23/19 12:45:00 AM,8.581,,,,,
2964,07/23/19 12:50:00 AM,8.581,,,,,
2965,07/23/19 12:55:00 AM,8.581,,,,,
2966,07/23/19 01:00:00 AM,8.581,,,,,
2967,07/23/19 01:05:00 AM,8.581,,,,,
2968,07/23/19 01:10:00 AM,8.581,,,,,
2969,07/23/19 01:15:00 AM,8.581,,,,,
2970,07/23/19 01:20:00 AM,8.581,,,,,
2971,07/23/19 01:25:00 AM,8.581,,,,,
2972,07/23/19 01:30:00 AM,8.581,,,,,
2973,07/23/19 01:35:00 AM,8.481,,,,,
2974,07/23/19 01:40:00 AM,8.481,,,,,
2975,07/23/19 01:45:00 AM,8.382,,,,,
2976,07/23/19 01:50:00 AM,8.382,,,,,
2977,07/23/19 01:55:00 AM,8.382,,,,,
2978,07/23/19 02:00:00 AM,8.382,,,,,
2979,07/23/19 02:05:00 AM,8.382,,,,,
2980,07/23/19 02:10:00 AM,8.382,,,,,
2981,07/23/19 02:15:00 AM,8.382,,,,,
2982,07/23/19 02:20:00 AM,8.382,,,,,
2983,07/23/19 02:25:00 AM,8.382,,,,,
2984,07/23/19 02:30:00 AM,8.382,,,,,
2985,07/23/19 02:35:00 AM,8.382,,,,,
2986,07/23/19 02:40:00 AM,8.382,,,,,
2987,07/23/19 02:45:00 AM,8.481,,,,,
2988,07/23/19 02:50:00 AM,8.481,,,,,
2989,07/23/19 02:55:00 AM,8.481,,,,,
2990,07/23/19 03:00:00 AM,8.382,,,,,
2991,07/23/19 03:05:00 AM,8.382,,,,,
2992,07/23/19 03:10:00 AM,8.382,,,,,
2993,07/23/19 03:15:00 AM,8.382,,,,,
2994,07/23/19 03:20:00 AM,8.382,,,,,
2995,07/23/19 03:25:00 AM,8.382,,,,,
2996,07/23/19 03:30:00 AM,8.481,,,,,
2997,07/23/19 03:35:00 AM,8.481,,,,,
2998,07/23/19 03:40:00 AM,8.481,,,,,
2999,07/23/19 03:45:00 AM,8.481,,,,,
3000,07/23/19 03:50:00 AM,8.481,,,,,
3001,07/23/19 03:55:00 AM,8.481,,,,,
3002,07/23/19 04:00:00 AM,8.481,,,,,
3003,07/23/19 04:05:00 AM,8.481,,,,,
3004,07/23/19 04:10:00 AM,8.581,,,,,
3005,07/23/19 04:15:00 AM,8.581,,,,,
3006,07/23/19 04:20:00 AM,8.581,,,,,
3007,07/23/19 04:25:00 AM,8.581,,,,,
3008,07/23/19 04:30:00 AM,8.581,,,,,
3009,07/23/19 04:35:00 AM,8.581,,,,,
3010,07/23/19 04:40:00 AM,8.581,,,,,
3011,07/23/19 04:45:00 AM,8.581,,,,,
3012,07/23/19 04:50:00 AM,8.481,,,,,
3013,07/23/19 04:55:00 AM,8.481,,,,,
3014,07/23/19 05:00:00 AM,8.481,,,,,
3015,07/23/19 05:05:00 AM,8.481,,,,,
3016,07/23/19 05:10:00 AM,8.481,,,,,
3017,07/23/19 05:15:00 AM,8.481,,,,,
3018,07/23/19 05:20:00 AM,8.481,,,,,
3019,07/23/19 05:25:00 AM,8.481,,,,,
3020,07/23/19 05:30:00 AM,8.481,,,,,
3021,07/23/19 05:35:00 AM,8.481,,,,,
3022,07/23/19 05:40:00 AM,8.481,,,,,
3023,07/23/19 05:45:00 AM,8.481,,,,,
3024,07/23/19 05:50:00 AM,8.481,,,,,
3025,07/23/19 05:55:00 AM,8.382,,,,,
3026,07/23/19 06:00:00 AM,8.382,,,,,
3027,07/23/19 06:05:00 AM,8.382,,,,,
3028,07/23/19 06:10:00 AM,9.768,,,,,
3029,07/23/19 06:15:00 AM,12.013,,,,,
3030,07/23/19 06:20:00 AM,12.594,,,,,
3031,07/23/19 06:25:00 AM,12.013,,,,,
3032,07/23/19 06:30:00 AM,11.528,,,,,
3033,07/23/19 06:35:00 AM,11.334,,,,,
3034,07/23/19 06:40:00 AM,11.431,,,,,
3035,07/23/19 06:45:00 AM,11.528,,,,,
3036,07/23/19 06:50:00 AM,11.819,,,,,
3037,07/23/19 06:55:00 AM,12.207,,,,,
3038,07/23/19 07:00:00 AM,12.594,,,,,
3039,07/23/19 07:05:00 AM,13.076,,,,,
3040,07/23/19 07:10:00 AM,13.654,,,,,
3041,07/23/19 07:15:00 AM,14.038,,,,,
3042,07/23/19 07:20:00 AM,14.134,,,,,
3043,07/23/19 07:25:00 AM,14.421,,,,,
3044,07/23/19 07:30:00 AM,14.996,,,,,
3045,07/23/19 07:35:00 AM,15.378,,,,,
3046,07/23/19 07:40:00 AM,15.760,,,,,
3047,07/23/19 07:45:00 AM,16.237,,,,,
3048,07/23/19 07:50:00 AM,16.808,,,,,
3049,07/23/19 07:55:00 AM,17.284,,,,,
3050,07/23/19 08:00:00 AM,17.570,,,,,
3051,07/23/19 08:05:00 AM,17.950,,,,,
3052,07/23/19 08:10:00 AM,18.426,,,,,
3053,07/23/19 08:15:00 AM,18.901,,,,,
3054,07/23/19 08:20:00 AM,19.377,,,,,
3055,07/23/19 08:25:00 AM,19.853,,,,,
3056,07/23/19 08:30:00 AM,20.329,,,,,
3057,07/23/19 08:35:00 AM,20.805,,,,,
3058,07/23/19 08:40:00 AM,21.282,,,,,
3059,07/23/19 08:45:00 AM,21.855,,,,,
3060,07/23/19 08:50:00 AM,22.333,,,,,
3061,07/23/19 08:55:00 AM,22.717,,,,,
3062,07/23/19 09:00:00 AM,23.100,,,,,
3063,07/23/19 09:05:00 AM,23.581,,,,,
3064,07/23/19 09:10:00 AM,24.255,,,,,
3065,07/23/19 09:15:00 AM,24.835,,,,,
3066,07/23/19 09:20:00 AM,25.319,,,,,
3067,07/23/19 09:25:00 AM,25.610,,,,,
3068,07/23/19 09:30:00 AM,26.097,,,,,
3069,07/23/19 09:35:00 AM,26.585,,,,,
3070,07/23/19 09:40:00 AM,26.977,,,,,
3071,07/23/19 09:45:00 AM,27.468,,,,,
3072,07/23/19 09:50:00 AM,27.862,,,,,
3073,07/23/19 09:55:00 AM,28.258,,,,,
3074,07/23/19 10:00:00 AM,28.754,,,,,
3075,07/23/19 10:05:00 AM,29.252,,,,,
3076,07/23/19 10:10:00 AM,29.752,,,,,
3077,07/23/19 10:15:00 AM,29.953,,,,,
3078,07/23/19 10:20:00 AM,29.853,,,,,
3079,07/23/19 10:25:00 AM,29.752,,,,,
3080,07/23/19 10:30:00 AM,29.752,,,,,
3081,07/23/19 10:35:00 AM,29.652,,,,,
3082,07/23/19 10:40:00 AM,29.652,,,,,
3083,07/23/19 10:45:00 AM,29.652,,,,,
3084,07/23/19 10:50:00 AM,29.652,,,,,
3085,07/23/19 10:55:00 AM,29.452,,,,,
3086,07/23/19 11:00:00 AM,29.452,,,,,
3087,07/23/19 11:05:00 AM,29.452,,,,,
3088,07/23/19 11:10:00 AM,29.552,,,,,
3089,07/23/19 11:15:00 AM,29.652,,,,,
3090,07/23/19 11:20:00 AM,29.552,,,,,
3091,07/23/19 11:25:00 AM,29.452,,,,,
3092,07/23/19 11:30:00 AM,29.352,,,,,
3093,07/23/19 11:35:00 AM,29.252,,,,,
3094,07/23/19 11:40:00 AM,29.352,,,,,
3095,07/23/19 11:45:00 AM,29.352,,,,,
3096,07/23/19 11:50:00 AM,29.352,,,,,
3097,07/23/19 11:55:00 AM,29.252,,,,,
3098,07/23/19 12:00:00 PM,29.552,,,,,
3099,07/23/19 12:05:00 PM,29.552,,,,,
3100,07/23/19 12:10:00 PM,29.652,,,,,
3101,07/23/19 12:15:00 PM,29.652,,,,,
3102,07/23/19 12:20:00 PM,29.352,,,,,
3103,07/23/19 12:25:00 PM,29.252,,,,,
3104,07/23/19 12:30:00 PM,29.053,,,,,
3105,07/23/19 12:35:00 PM,28.953,,,,,
3106,07/23/19 12:40:00 PM,29.352,,,,,
3107,07/23/19 12:45:00 PM,29.552,,,,,
3108,07/23/19 12:50:00 PM,29.552,,,,,
3109,07/23/19 12:55:00 PM,29.652,,,,,
3110,07/23/19 01:00:00 PM,29.552,,,,,
3111,07/23/19 01:05:00 PM,29.352,,,,,
3112,07/23/19 01:10:00 PM,29.352,,,,,
3113,07/23/19 01:15:00 PM,29.352,,,,,
3114,07/23/19 01:20:00 PM,29.252,,,,,
3115,07/23/19 01:25:00 PM,29.152,,,,,
3116,07/23/19 01:30:00 PM,29.252,,,,,
3117,07/23/19 01:35:00 PM,29.252,,,,,
3118,07/23/19 01:40:00 PM,29.552,,,,,
3119,07/23/19 01:45:00 PM,29.652,,,,,
3120,07/23/19 01:50:00 PM,29.652,,,,,
3121,07/23/19 01:55:00 PM,29.652,,,,,
3122,07/23/19 02:00:00 PM,29.652,,,,,
3123,07/23/19 02:05:00 PM,29.652,,,,,
3124,07/23/19 02:10:00 PM,29.552,,,,,
3125,07/23/19 02:15:00 PM,29.552,,,,,
3126,07/23/19 02:20:00 PM,29.652,,,,,
3127,07/23/19 02:25:00 PM,29.652,,,,,
3128,07/23/19 02:30:00 PM,29.252,,,,,
3129,07/23/19 02:35:00 PM,29.252,,,,,
3130,07/23/19 02:40:00 PM,29.252,,,,,
3131,07/23/19 02:45:00 PM,29.452,,,,,
3132,07/23/19 02:50:00 PM,29.352,,,,,
3133,07/23/19 02:55:00 PM,29.552,,,,,
3134,07/23/19 03:00:00 PM,29.652,,,,,
3135,07/23/19 03:05:00 PM,29.752,,,,,
3136,07/23/19 03:10:00 PM,29.752,,,,,
3137,07/23/19 03:15:00 PM,29.452,,,,,
3138,07/23/19 03:20:00 PM,29.652,,,,,
3139,07/23/19 03:25:00 PM,29.552,,,,,
3140,07/23/19 03:30:00 PM,29.352,,,,,
3141,07/23/19 03:35:00 PM,29.452,,,,,
3142,07/23/19 03:40:00 PM,29.152,,,,,
3143,07/23/19 03:45:00 PM,29.152,,,,,
3144,07/23/19 03:50:00 PM,29.152,,,,,
3145,07/23/19 03:55:00 PM,29.152,,,,,
3146,07/23/19 04:00:00 PM,29.652,,,,,
3147,07/23/19 04:05:00 PM,29.252,,,,,
3148,07/23/19 04:10:00 PM,29.252,,,,,
3149,07/23/19 04:15:00 PM,29.352,,,,,
3150,07/23/19 04:20:00 PM,29.352,,,,,
3151,07/23/19 04:25:00 PM,29.452,,,,,
3152,07/23/19 04:30:00 PM,29.352,,,,,
3153,07/23/19 04:35:00 PM,29.552,,,,,
3154,07/23/19 04:40:00 PM,29.652,,,,,
3155,07/23/19 04:45:00 PM,29.552,,,,,
3156,07/23/19 04:50:00 PM,29.552,,,,,
3157,07/23/19 04:55:00 PM,29.652,,,,,
3158,07/23/19 05:00:00 PM,29.652,,,,,
3159,07/23/19 05:05:00 PM,29.652,,,,,
3160,07/23/19 05:10:00 PM,29.652,,,,,
3161,07/23/19 05:15:00 PM,29.552,,,,,
