"Plot Title: HoboDC105-2ndlaunch-SN2006528"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 2006528, SEN S/N: 2006528)","Avg: Hourly Temperature, °C (LGR S/N: 2006528)","Max: Daily Temperature, °C (LGR S/N: 2006528)","Min: Daily Temperature, °C (LGR S/N: 2006528)","Coupler Attached (LGR S/N: 2006528)","Host Connected (LGR S/N: 2006528)","Stopped (LGR S/N: 2006528)","End Of File (LGR S/N: 2006528)"
5298,07/31/19 03:20:00 AM,8.481,,,,,,,
5299,07/31/19 03:25:00 AM,8.481,,,,,,,
5300,07/31/19 03:30:00 AM,8.481,,,,,,,
5301,07/31/19 03:35:00 AM,8.481,,,,,,,
5302,07/31/19 03:40:00 AM,8.481,,,,,,,
5303,07/31/19 03:45:00 AM,8.481,,,,,,,
5304,07/31/19 03:50:00 AM,8.481,,,,,,,
5305,07/31/19 03:55:00 AM,8.481,,,,,,,
5306,07/31/19 04:00:00 AM,8.581,8.498,,,,,,
5307,07/31/19 04:05:00 AM,8.481,,,,,,,
5308,07/31/19 04:10:00 AM,8.481,,,,,,,
5309,07/31/19 04:15:00 AM,8.481,,,,,,,
5310,07/31/19 04:20:00 AM,8.481,,,,,,,
5311,07/31/19 04:25:00 AM,8.481,,,,,,,
5312,07/31/19 04:30:00 AM,8.481,,,,,,,
5313,07/31/19 04:35:00 AM,8.481,,,,,,,
5314,07/31/19 04:40:00 AM,8.481,,,,,,,
5315,07/31/19 04:45:00 AM,8.481,,,,,,,
5316,07/31/19 04:50:00 AM,8.581,,,,,,,
5317,07/31/19 04:55:00 AM,8.481,,,,,,,
5318,07/31/19 05:00:00 AM,8.481,8.481,,,,,,
5319,07/31/19 05:05:00 AM,8.481,,,,,,,
5320,07/31/19 05:10:00 AM,8.481,,,,,,,
5321,07/31/19 05:15:00 AM,8.481,,,,,,,
5322,07/31/19 05:20:00 AM,8.481,,,,,,,
5323,07/31/19 05:25:00 AM,8.481,,,,,,,
5324,07/31/19 05:30:00 AM,8.481,,,,,,,
5325,07/31/19 05:35:00 AM,8.481,,,,,,,
5326,07/31/19 05:40:00 AM,8.481,,,,,,,
5327,07/31/19 05:45:00 AM,8.481,,,,,,,
5328,07/31/19 05:50:00 AM,8.481,,,,,,,
5329,07/31/19 05:55:00 AM,8.481,,,,,,,
5330,07/31/19 06:00:00 AM,8.581,10.573,,,,,,
5331,07/31/19 06:05:00 AM,8.481,,,,,,,
5332,07/31/19 06:10:00 AM,9.571,,,,,,,
5333,07/31/19 06:15:00 AM,11.528,,,,,,,
5334,07/31/19 06:20:00 AM,11.916,,,,,,,
5335,07/31/19 06:25:00 AM,11.334,,,,,,,
5336,07/31/19 06:30:00 AM,10.846,,,,,,,
5337,07/31/19 06:35:00 AM,10.651,,,,,,,
5338,07/31/19 06:40:00 AM,10.651,,,,,,,
5339,07/31/19 06:45:00 AM,10.748,,,,,,,
5340,07/31/19 06:50:00 AM,11.041,,,,,,,
5341,07/31/19 06:55:00 AM,11.528,,,,,,,
5342,07/31/19 07:00:00 AM,12.207,14.465,,,,,,
5343,07/31/19 07:05:00 AM,12.690,,,,,,,
5344,07/31/19 07:10:00 AM,12.980,,,,,,,
5345,07/31/19 07:15:00 AM,13.365,,,,,,,
5346,07/31/19 07:20:00 AM,13.846,,,,,,,
5347,07/31/19 07:25:00 AM,14.230,,,,,,,
5348,07/31/19 07:30:00 AM,14.613,,,,,,,
5349,07/31/19 07:35:00 AM,14.996,,,,,,,
5350,07/31/19 07:40:00 AM,15.378,,,,,,,
5351,07/31/19 07:45:00 AM,16.046,,,,,,,
5352,07/31/19 07:50:00 AM,16.427,,,,,,,
5353,07/31/19 07:55:00 AM,16.808,,,,,,,
5354,07/31/19 08:00:00 AM,17.189,19.775,,,,,,
5355,07/31/19 08:05:00 AM,17.665,,,,,,,
5356,07/31/19 08:10:00 AM,18.140,,,,,,,
5357,07/31/19 08:15:00 AM,18.711,,,,,,,
5358,07/31/19 08:20:00 AM,19.187,,,,,,,
5359,07/31/19 08:25:00 AM,19.567,,,,,,,
5360,07/31/19 08:30:00 AM,19.948,,,,,,,
5361,07/31/19 08:35:00 AM,20.329,,,,,,,
5362,07/31/19 08:40:00 AM,20.805,,,,,,,
5363,07/31/19 08:45:00 AM,21.473,,,,,,,
5364,07/31/19 08:50:00 AM,21.951,,,,,,,
5365,07/31/19 08:55:00 AM,22.333,,,,,,,
5366,07/31/19 09:00:00 AM,22.717,25.050,,,,,,
5367,07/31/19 09:05:00 AM,23.100,,,,,,,
5368,07/31/19 09:10:00 AM,23.581,,,,,,,
5369,07/31/19 09:15:00 AM,24.062,,,,,,,
5370,07/31/19 09:20:00 AM,24.448,,,,,,,
5371,07/31/19 09:25:00 AM,24.835,,,,,,,
5372,07/31/19 09:30:00 AM,25.319,,,,,,,
5373,07/31/19 09:35:00 AM,25.708,,,,,,,
5374,07/31/19 09:40:00 AM,26.000,,,,,,,
5375,07/31/19 09:45:00 AM,26.390,,,,,,,
5376,07/31/19 09:50:00 AM,26.879,,,,,,,
5377,07/31/19 09:55:00 AM,27.567,,,,,,,
5378,07/31/19 10:00:00 AM,27.961,29.012,,,,,,
5379,07/31/19 10:05:00 AM,28.456,,,,,,,
5380,07/31/19 10:10:00 AM,29.053,,,,,,,
5381,07/31/19 10:15:00 AM,29.352,,,,,,,
5382,07/31/19 10:20:00 AM,29.352,,,,,,,
5383,07/31/19 10:25:00 AM,29.452,,,,,,,
5384,07/31/19 10:30:00 AM,29.552,,,,,,,
5385,07/31/19 10:35:00 AM,29.252,,,,,,,
5386,07/31/19 10:40:00 AM,29.152,,,,,,,
5387,07/31/19 10:45:00 AM,28.953,,,,,,,
5388,07/31/19 10:50:00 AM,28.853,,,,,,,
5389,07/31/19 10:55:00 AM,28.754,,,,,,,
5390,07/31/19 11:00:00 AM,28.754,28.986,,,,,,
5391,07/31/19 11:05:00 AM,28.754,,,,,,,
5392,07/31/19 11:10:00 AM,28.953,,,,,,,
5393,07/31/19 11:15:00 AM,29.053,,,,,,,
5394,07/31/19 11:20:00 AM,29.252,,,,,,,
5395,07/31/19 11:25:00 AM,28.953,,,,,,,
5396,07/31/19 11:30:00 AM,28.953,,,,,,,
5397,07/31/19 11:35:00 AM,29.152,,,,,,,
5398,07/31/19 11:40:00 AM,29.053,,,,,,,
5399,07/31/19 11:45:00 AM,28.853,,,,,,,
5400,07/31/19 11:50:00 AM,28.953,,,,,,,
5401,07/31/19 11:55:00 AM,29.152,,,,,,,
5402,07/31/19 12:00:00 PM,29.152,29.053,,,,,,
5403,07/31/19 12:05:00 PM,29.053,,,,,,,
5404,07/31/19 12:10:00 PM,29.053,,,,,,,
5405,07/31/19 12:15:00 PM,29.053,,,,,,,
5406,07/31/19 12:20:00 PM,29.053,,,,,,,
5407,07/31/19 12:25:00 PM,29.152,,,,,,,
5408,07/31/19 12:30:00 PM,29.152,,,,,,,
5409,07/31/19 12:35:00 PM,28.953,,,,,,,
5410,07/31/19 12:40:00 PM,28.953,,,,,,,
5411,07/31/19 12:45:00 PM,28.953,,,,,,,
5412,07/31/19 12:50:00 PM,28.953,,,,,,,
5413,07/31/19 12:55:00 PM,29.152,,,,,,,
5414,07/31/19 01:00:00 PM,28.953,28.961,,,,,,
5415,07/31/19 01:05:00 PM,28.853,,,,,,,
5416,07/31/19 01:10:00 PM,28.853,,,,,,,
5417,07/31/19 01:15:00 PM,28.953,,,,,,,
5418,07/31/19 01:20:00 PM,29.053,,,,,,,
5419,07/31/19 01:25:00 PM,29.053,,,,,,,
5420,07/31/19 01:30:00 PM,29.053,,,,,,,
5421,07/31/19 01:35:00 PM,28.853,,,,,,,
5422,07/31/19 01:40:00 PM,28.853,,,,,,,
5423,07/31/19 01:45:00 PM,28.953,,,,,,,
5424,07/31/19 01:50:00 PM,28.953,,,,,,,
5425,07/31/19 01:55:00 PM,29.152,,,,,,,
5426,07/31/19 02:00:00 PM,30.255,30.451,,,,,,
5427,07/31/19 02:05:00 PM,30.760,,,,,,,
5428,07/31/19 02:10:00 PM,30.255,,,,,,,
5429,07/31/19 02:15:00 PM,30.054,,,,,,,
5430,07/31/19 02:20:00 PM,29.652,,,,,,,
5431,07/31/19 02:25:00 PM,29.152,,,,,,,
5432,07/31/19 02:30:00 PM,30.760,,,,,,,
5433,07/31/19 02:35:00 PM,30.255,,,,,,,
5434,07/31/19 02:40:00 PM,30.356,,,,,,,
5435,07/31/19 02:45:00 PM,30.760,,,,,,,
5436,07/31/19 02:50:00 PM,31.574,,,,,,,
5437,07/31/19 02:55:00 PM,31.574,,,,,,,
5438,07/31/19 03:00:00 PM,30.760,31.005,,,,,,
5439,07/31/19 03:05:00 PM,30.862,,,,,,,
5440,07/31/19 03:10:00 PM,30.963,,,,,,,
5441,07/31/19 03:15:00 PM,30.963,,,,,,,
5442,07/31/19 03:20:00 PM,31.064,,,,,,,
5443,07/31/19 03:25:00 PM,31.064,,,,,,,
5444,07/31/19 03:30:00 PM,31.064,,,,,,,
5445,07/31/19 03:35:00 PM,31.064,,,,,,,
5446,07/31/19 03:40:00 PM,31.064,,,,,,,
5447,07/31/19 03:45:00 PM,31.064,,,,,,,
5448,07/31/19 03:50:00 PM,31.064,,,,,,,
5449,07/31/19 03:55:00 PM,31.064,,,,,,,
5450,07/31/19 04:00:00 PM,31.064,31.609,,,,,,
5451,07/31/19 04:05:00 PM,31.166,,,,,,,
5452,07/31/19 04:10:00 PM,31.166,,,,,,,
5453,07/31/19 04:15:00 PM,31.370,,,,,,,
5454,07/31/19 04:20:00 PM,31.472,,,,,,,
5455,07/31/19 04:25:00 PM,31.472,,,,,,,
5456,07/31/19 04:30:00 PM,31.472,,,,,,,
5457,07/31/19 04:35:00 PM,31.778,,,,,,,
5458,07/31/19 04:40:00 PM,31.983,,,,,,,
5459,07/31/19 04:45:00 PM,32.086,,,,,,,
5460,07/31/19 04:50:00 PM,32.086,,,,,,,
5461,07/31/19 04:55:00 PM,32.188,,,,,,,
5462,07/31/19 05:00:00 PM,32.188,31.668,,,,,,
5463,07/31/19 05:05:00 PM,32.188,,,,,,,
5464,07/31/19 05:10:00 PM,32.291,,,,,,,
5465,07/31/19 05:15:00 PM,32.086,,,,,,,
5466,07/31/19 05:20:00 PM,31.778,,,,,,,
5467,07/31/19 05:25:00 PM,31.574,,,,,,,
5468,07/31/19 05:30:00 PM,31.268,,,,,,,
5469,07/31/19 05:35:00 PM,31.370,,,,,,,
5470,07/31/19 05:40:00 PM,31.472,,,,,,,
5471,07/31/19 05:45:00 PM,31.166,,,,,,,
5472,07/31/19 05:50:00 PM,31.268,,,,,,,
5473,07/31/19 05:55:00 PM,31.370,,,,,,,
5474,07/31/19 06:00:00 PM,31.472,29.978,,,,,,
5475,07/31/19 06:05:00 PM,31.574,,,,,,,
5476,07/31/19 06:10:00 PM,31.574,,,,,,,
5477,07/31/19 06:15:00 PM,31.268,,,,,,,
5478,07/31/19 06:20:00 PM,30.659,,,,,,,
5479,07/31/19 06:25:00 PM,30.054,,,,,,,
5480,07/31/19 06:30:00 PM,29.853,,,,,,,
5481,07/31/19 06:35:00 PM,29.452,,,,,,,
5482,07/31/19 06:40:00 PM,29.053,,,,,,,
5483,07/31/19 06:45:00 PM,28.754,,,,,,,
5484,07/31/19 06:50:00 PM,28.258,,,,,,,
5485,07/31/19 06:55:00 PM,27.764,,,,,,,
5486,07/31/19 07:00:00 PM,27.370,25.041,,,,,,
5487,07/31/19 07:05:00 PM,26.781,,,,,,,
5488,07/31/19 07:10:00 PM,26.390,,,,,,,
5489,07/31/19 07:15:00 PM,26.000,,,,,,,
5490,07/31/19 07:20:00 PM,25.708,,,,,,,
5491,07/31/19 07:25:00 PM,25.222,,,,,,,
5492,07/31/19 07:30:00 PM,24.738,,,,,,,
5493,07/31/19 07:35:00 PM,24.158,,,,,,,
5494,07/31/19 07:40:00 PM,23.773,,,,,,,
5495,07/31/19 07:45:00 PM,23.773,,,,,,,
5496,07/31/19 07:50:00 PM,23.484,,,,,,,
5497,07/31/19 07:55:00 PM,23.100,,,,,,,
5498,07/31/19 08:00:00 PM,22.812,18.030,,,,,,
5499,07/31/19 08:05:00 PM,22.429,,,,,,,
5500,07/31/19 08:10:00 PM,20.424,,,,,,,
5501,07/31/19 08:15:00 PM,18.236,,,,,,,
5502,07/31/19 08:20:00 PM,17.284,,,,,,,
5503,07/31/19 08:25:00 PM,16.903,,,,,,,
5504,07/31/19 08:30:00 PM,16.808,,,,,,,
5505,07/31/19 08:35:00 PM,16.808,,,,,,,
5506,07/31/19 08:40:00 PM,16.618,,,,,,,
5507,07/31/19 08:45:00 PM,16.332,,,,,,,
5508,07/31/19 08:50:00 PM,16.046,,,,,,,
5509,07/31/19 08:55:00 PM,15.664,,,,,,,
5510,07/31/19 09:00:00 PM,15.282,13.168,,,,,,
5511,07/31/19 09:05:00 PM,14.900,,,,,,,
5512,07/31/19 09:10:00 PM,14.517,,,,,,,
5513,07/31/19 09:15:00 PM,14.134,,,,,,,
5514,07/31/19 09:20:00 PM,13.750,,,,,,,
5515,07/31/19 09:25:00 PM,13.365,,,,,,,
5516,07/31/19 09:30:00 PM,12.980,,,,,,,
5517,07/31/19 09:35:00 PM,12.594,,,,,,,
5518,07/31/19 09:40:00 PM,12.207,,,,,,,
5519,07/31/19 09:45:00 PM,11.819,,,,,,,
5520,07/31/19 09:50:00 PM,11.431,,,,,,,
5521,07/31/19 09:55:00 PM,11.041,,,,,,,
5522,07/31/19 10:00:00 PM,10.553,9.447,,,,,,
5523,07/31/19 10:05:00 PM,10.063,,,,,,,
5524,07/31/19 10:10:00 PM,9.669,,,,,,,
5525,07/31/19 10:15:00 PM,9.373,,,,,,,
5526,07/31/19 10:20:00 PM,9.275,,,,,,,
5527,07/31/19 10:25:00 PM,9.275,,,,,,,
5528,07/31/19 10:30:00 PM,9.275,,,,,,,
5529,07/31/19 10:35:00 PM,9.176,,,,,,,
5530,07/31/19 10:40:00 PM,9.176,,,,,,,
5531,07/31/19 10:45:00 PM,9.176,,,,,,,
5532,07/31/19 10:50:00 PM,9.176,,,,,,,
5533,07/31/19 10:55:00 PM,9.176,,,,,,,
5534,07/31/19 11:00:00 PM,9.176,9.135,,,,,,
5535,07/31/19 11:05:00 PM,9.176,,,,,,,
5536,07/31/19 11:10:00 PM,9.176,,,,,,,
5537,07/31/19 11:15:00 PM,9.176,,,,,,,
5538,07/31/19 11:20:00 PM,9.176,,,,,,,
5539,07/31/19 11:25:00 PM,9.176,,,,,,,
5540,07/31/19 11:30:00 PM,9.176,,,,,,,
5541,07/31/19 11:35:00 PM,9.077,,,,,,,
5542,07/31/19 11:40:00 PM,9.077,,,,,,,
5543,07/31/19 11:45:00 PM,9.077,,,,,,,
5544,07/31/19 11:50:00 PM,9.077,,,,,,,
5545,07/31/19 11:55:00 PM,9.077,,,,,,,
5546,08/01/19 12:00:00 AM,9.077,9.077,31.778,8.978,,,,
5547,08/01/19 12:05:00 AM,9.077,,,,,,,
5548,08/01/19 12:10:00 AM,9.077,,,,,,,
5549,08/01/19 12:15:00 AM,9.077,,,,,,,
5550,08/01/19 12:20:00 AM,9.077,,,,,,,
5551,08/01/19 12:25:00 AM,9.077,,,,,,,
5552,08/01/19 12:30:00 AM,9.077,,,,,,,
5553,08/01/19 12:35:00 AM,9.077,,,,,,,
5554,08/01/19 12:40:00 AM,9.077,,,,,,,
5555,08/01/19 12:45:00 AM,9.077,,,,,,,
5556,08/01/19 12:50:00 AM,9.077,,,,,,,
5557,08/01/19 12:55:00 AM,9.077,,,,,,,
5558,08/01/19 01:00:00 AM,9.077,9.003,,,,,,
5559,08/01/19 01:05:00 AM,8.978,,,,,,,
5560,08/01/19 01:10:00 AM,8.978,,,,,,,
5561,08/01/19 01:15:00 AM,8.978,,,,,,,
5562,08/01/19 01:20:00 AM,9.077,,,,,,,
5563,08/01/19 01:25:00 AM,9.077,,,,,,,
5564,08/01/19 01:30:00 AM,8.978,,,,,,,
5565,08/01/19 01:35:00 AM,8.978,,,,,,,
5566,08/01/19 01:40:00 AM,8.978,,,,,,,
5567,08/01/19 01:45:00 AM,8.978,,,,,,,
5568,08/01/19 01:50:00 AM,8.978,,,,,,,
5569,08/01/19 01:55:00 AM,8.978,,,,,,,
5570,08/01/19 02:00:00 AM,8.978,8.978,,,,,,
5571,08/01/19 02:05:00 AM,8.978,,,,,,,
5572,08/01/19 02:10:00 AM,8.978,,,,,,,
5573,08/01/19 02:15:00 AM,8.978,,,,,,,
5574,08/01/19 02:20:00 AM,8.978,,,,,,,
5575,08/01/19 02:25:00 AM,8.978,,,,,,,
5576,08/01/19 02:30:00 AM,8.978,,,,,,,
5577,08/01/19 02:35:00 AM,8.978,,,,,,,
5578,08/01/19 02:40:00 AM,8.978,,,,,,,
5579,08/01/19 02:45:00 AM,8.978,,,,,,,
5580,08/01/19 02:50:00 AM,8.978,,,,,,,
5581,08/01/19 02:55:00 AM,8.978,,,,,,,
5582,08/01/19 03:00:00 AM,8.978,8.986,,,,,,
5583,08/01/19 03:05:00 AM,8.978,,,,,,,
5584,08/01/19 03:10:00 AM,8.978,,,,,,,
5585,08/01/19 03:15:00 AM,8.978,,,,,,,
5586,08/01/19 03:20:00 AM,8.978,,,,,,,
5587,08/01/19 03:25:00 AM,9.077,,,,,,,
5588,08/01/19 03:30:00 AM,8.978,,,,,,,
5589,08/01/19 03:35:00 AM,8.978,,,,,,,
5590,08/01/19 03:40:00 AM,8.978,,,,,,,
5591,08/01/19 03:45:00 AM,8.978,,,,,,,
5592,08/01/19 03:50:00 AM,8.978,,,,,,,
5593,08/01/19 03:55:00 AM,8.978,,,,,,,
5594,08/01/19 04:00:00 AM,8.978,8.978,,,,,,
5595,08/01/19 04:05:00 AM,8.978,,,,,,,
5596,08/01/19 04:10:00 AM,8.978,,,,,,,
5597,08/01/19 04:15:00 AM,8.978,,,,,,,
5598,08/01/19 04:20:00 AM,8.978,,,,,,,
5599,08/01/19 04:25:00 AM,8.978,,,,,,,
5600,08/01/19 04:30:00 AM,8.978,,,,,,,
5601,08/01/19 04:35:00 AM,8.978,,,,,,,
5602,08/01/19 04:40:00 AM,8.978,,,,,,,
5603,08/01/19 04:45:00 AM,8.978,,,,,,,
5604,08/01/19 04:50:00 AM,8.978,,,,,,,
5605,08/01/19 04:55:00 AM,8.978,,,,,,,
5606,08/01/19 05:00:00 AM,8.978,8.978,,,,,,
5607,08/01/19 05:05:00 AM,8.978,,,,,,,
5608,08/01/19 05:10:00 AM,8.978,,,,,,,
5609,08/01/19 05:15:00 AM,8.978,,,,,,,
5610,08/01/19 05:20:00 AM,8.978,,,,,,,
5611,08/01/19 05:25:00 AM,8.978,,,,,,,
5612,08/01/19 05:30:00 AM,8.978,,,,,,,
5613,08/01/19 05:35:00 AM,8.978,,,,,,,
5614,08/01/19 05:40:00 AM,8.978,,,,,,,
5615,08/01/19 05:45:00 AM,8.978,,,,,,,
5616,08/01/19 05:50:00 AM,8.978,,,,,,,
5617,08/01/19 05:55:00 AM,8.978,,,,,,,
5618,08/01/19 06:00:00 AM,8.978,12.383,,,,,,
5619,08/01/19 06:05:00 AM,8.978,,,,,,,
5620,08/01/19 06:10:00 AM,10.161,,,,,,,
5621,08/01/19 06:15:00 AM,12.401,,,,,,,
5622,08/01/19 06:20:00 AM,13.461,,,,,,,
5623,08/01/19 06:25:00 AM,13.461,,,,,,,
5624,08/01/19 06:30:00 AM,13.269,,,,,,,
5625,08/01/19 06:35:00 AM,13.173,,,,,,,
5626,08/01/19 06:40:00 AM,13.173,,,,,,,
5627,08/01/19 06:45:00 AM,13.461,,,,,,,
5628,08/01/19 06:50:00 AM,13.846,,,,,,,
5629,08/01/19 06:55:00 AM,14.230,,,,,,,
5630,08/01/19 07:00:00 AM,14.709,17.172,,,,,,
5631,08/01/19 07:05:00 AM,15.091,,,,,,,
5632,08/01/19 07:10:00 AM,15.473,,,,,,,
5633,08/01/19 07:15:00 AM,15.951,,,,,,,
5634,08/01/19 07:20:00 AM,16.332,,,,,,,
5635,08/01/19 07:25:00 AM,16.808,,,,,,,
5636,08/01/19 07:30:00 AM,17.284,,,,,,,
5637,08/01/19 07:35:00 AM,17.855,,,,,,,
5638,08/01/19 07:40:00 AM,18.426,,,,,,,
5639,08/01/19 07:45:00 AM,18.901,,,,,,,
5640,08/01/19 07:50:00 AM,19.377,,,,,,,
5641,08/01/19 07:55:00 AM,19.853,,,,,,,
5642,08/01/19 08:00:00 AM,20.329,22.736,,,,,,
5643,08/01/19 08:05:00 AM,20.805,,,,,,,
5644,08/01/19 08:10:00 AM,21.187,,,,,,,
5645,08/01/19 08:15:00 AM,21.664,,,,,,,
5646,08/01/19 08:20:00 AM,22.142,,,,,,,
5647,08/01/19 08:25:00 AM,22.525,,,,,,,
5648,08/01/19 08:30:00 AM,23.004,,,,,,,
5649,08/01/19 08:35:00 AM,23.484,,,,,,,
5650,08/01/19 08:40:00 AM,23.966,,,,,,,
5651,08/01/19 08:45:00 AM,24.255,,,,,,,
5652,08/01/19 08:50:00 AM,24.545,,,,,,,
5653,08/01/19 08:55:00 AM,24.931,,,,,,,
5654,08/01/19 09:00:00 AM,25.416,27.897,,,,,,
5655,08/01/19 09:05:00 AM,25.805,,,,,,,
5656,08/01/19 09:10:00 AM,26.195,,,,,,,
5657,08/01/19 09:15:00 AM,26.683,,,,,,,
5658,08/01/19 09:20:00 AM,27.272,,,,,,,
5659,08/01/19 09:25:00 AM,27.764,,,,,,,
5660,08/01/19 09:30:00 AM,28.258,,,,,,,
5661,08/01/19 09:35:00 AM,28.655,,,,,,,
5662,08/01/19 09:40:00 AM,29.053,,,,,,,
5663,08/01/19 09:45:00 AM,29.552,,,,,,,
5664,08/01/19 09:50:00 AM,29.853,,,,,,,
5665,08/01/19 09:55:00 AM,30.255,,,,,,,
5666,08/01/19 10:00:00 AM,30.558,31.379,,,,,,
5667,08/01/19 10:05:00 AM,30.963,,,,,,,
5668,08/01/19 10:10:00 AM,31.166,,,,,,,
5669,08/01/19 10:15:00 AM,31.268,,,,,,,
5670,08/01/19 10:20:00 AM,31.472,,,,,,,
5671,08/01/19 10:25:00 AM,31.574,,,,,,,
5672,08/01/19 10:30:00 AM,31.472,,,,,,,
5673,08/01/19 10:35:00 AM,31.574,,,,,,,
5674,08/01/19 10:40:00 AM,31.676,,,,,,,
5675,08/01/19 10:45:00 AM,31.676,,,,,,,
5676,08/01/19 10:50:00 AM,31.574,,,,,,,
5677,08/01/19 10:55:00 AM,31.574,,,,,,,
5678,08/01/19 11:00:00 AM,31.574,31.566,,,,,,
5679,08/01/19 11:05:00 AM,31.472,,,,,,,
5680,08/01/19 11:10:00 AM,31.472,,,,,,,
5681,08/01/19 11:15:00 AM,31.472,,,,,,,
5682,08/01/19 11:20:00 AM,31.472,,,,,,,
5683,08/01/19 11:25:00 AM,31.472,,,,,,,
5684,08/01/19 11:30:00 AM,31.574,,,,,,,
5685,08/01/19 11:35:00 AM,31.574,,,,,,,
5686,08/01/19 11:40:00 AM,31.676,,,,,,,
5687,08/01/19 11:45:00 AM,31.778,,,,,,,
5688,08/01/19 11:50:00 AM,31.676,,,,,,,
5689,08/01/19 11:55:00 AM,31.574,,,,,,,
5690,08/01/19 12:00:00 PM,31.676,31.667,,,,,,
5691,08/01/19 12:05:00 PM,31.676,,,,,,,
5692,08/01/19 12:10:00 PM,31.676,,,,,,,
5693,08/01/19 12:15:00 PM,31.574,,,,,,,
5694,08/01/19 12:20:00 PM,31.676,,,,,,,
5695,08/01/19 12:25:00 PM,31.676,,,,,,,
5696,08/01/19 12:30:00 PM,31.676,,,,,,,
5697,08/01/19 12:35:00 PM,31.676,,,,,,,
5698,08/01/19 12:40:00 PM,31.676,,,,,,,
5699,08/01/19 12:45:00 PM,31.676,,,,,,,
5700,08/01/19 12:50:00 PM,31.676,,,,,,,
5701,08/01/19 12:55:00 PM,31.676,,,,,,,
5702,08/01/19 01:00:00 PM,31.676,31.650,,,,,,
5703,08/01/19 01:05:00 PM,31.676,,,,,,,
5704,08/01/19 01:10:00 PM,31.778,,,,,,,
5705,08/01/19 01:15:00 PM,31.676,,,,,,,
5706,08/01/19 01:20:00 PM,31.574,,,,,,,
5707,08/01/19 01:25:00 PM,31.574,,,,,,,
5708,08/01/19 01:30:00 PM,31.574,,,,,,,
5709,08/01/19 01:35:00 PM,31.574,,,,,,,
5710,08/01/19 01:40:00 PM,31.676,,,,,,,
5711,08/01/19 01:45:00 PM,31.676,,,,,,,
5712,08/01/19 01:50:00 PM,31.676,,,,,,,
5713,08/01/19 01:55:00 PM,31.676,,,,,,,
5714,08/01/19 02:00:00 PM,31.676,31.599,,,,,,
5715,08/01/19 02:05:00 PM,31.676,,,,,,,
5716,08/01/19 02:10:00 PM,31.574,,,,,,,
5717,08/01/19 02:15:00 PM,31.574,,,,,,,
5718,08/01/19 02:20:00 PM,31.472,,,,,,,
5719,08/01/19 02:25:00 PM,31.574,,,,,,,
5720,08/01/19 02:30:00 PM,31.676,,,,,,,
5721,08/01/19 02:35:00 PM,31.574,,,,,,,
5722,08/01/19 02:40:00 PM,31.574,,,,,,,
5723,08/01/19 02:45:00 PM,31.574,,,,,,,
5724,08/01/19 02:50:00 PM,31.676,,,,,,,
5725,08/01/19 02:55:00 PM,31.574,,,,,,,
5726,08/01/19 03:00:00 PM,31.574,31.633,,,,,,
5727,08/01/19 03:05:00 PM,31.676,,,,,,,
5728,08/01/19 03:10:00 PM,31.574,,,,,,,
5729,08/01/19 03:15:00 PM,31.574,,,,,,,
5730,08/01/19 03:20:00 PM,31.574,,,,,,,
5731,08/01/19 03:25:00 PM,31.676,,,,,,,
5732,08/01/19 03:30:00 PM,31.778,,,,,,,
5733,08/01/19 03:35:00 PM,31.778,,,,,,,
5734,08/01/19 03:40:00 PM,31.574,,,,,,,
5735,08/01/19 03:45:00 PM,31.472,,,,,,,
5736,08/01/19 03:50:00 PM,31.676,,,,,,,
5737,08/01/19 03:55:00 PM,31.676,,,,,,,
5738,08/01/19 04:00:00 PM,31.778,31.667,,,,,,
5739,08/01/19 04:05:00 PM,31.676,,,,,,,
5740,08/01/19 04:10:00 PM,31.676,,,,,,,
5741,08/01/19 04:15:00 PM,31.676,,,,,,,
5742,08/01/19 04:20:00 PM,31.574,,,,,,,
5743,08/01/19 04:25:00 PM,31.574,,,,,,,
5744,08/01/19 04:30:00 PM,31.676,,,,,,,
5745,08/01/19 04:35:00 PM,31.778,,,,,,,
5746,08/01/19 04:40:00 PM,31.676,,,,,,,
5747,08/01/19 04:45:00 PM,31.574,,,,,,,
5748,08/01/19 04:50:00 PM,31.676,,,,,,,
5749,08/01/19 04:55:00 PM,31.676,,,,,,,
5750,08/01/19 05:00:00 PM,31.778,31.616,,,,,,
5751,08/01/19 05:05:00 PM,31.676,,,,,,,
5752,08/01/19 05:10:00 PM,31.574,,,,,,,
5753,08/01/19 05:15:00 PM,31.574,,,,,,,
5754,08/01/19 05:20:00 PM,31.574,,,,,,,
5755,08/01/19 05:25:00 PM,31.574,,,,,,,
5756,08/01/19 05:30:00 PM,31.574,,,,,,,
5757,08/01/19 05:35:00 PM,31.574,,,,,,,
5758,08/01/19 05:40:00 PM,31.574,,,,,,,
5759,08/01/19 05:45:00 PM,31.574,,,,,,,
5760,08/01/19 05:50:00 PM,31.574,,,,,,,
5761,08/01/19 05:55:00 PM,31.778,,,,,,,
5762,08/01/19 06:00:00 PM,31.778,30.262,,,,,,
5763,08/01/19 06:05:00 PM,31.778,,,,,,,
5764,08/01/19 06:10:00 PM,31.676,,,,,,,
5765,08/01/19 06:15:00 PM,31.268,,,,,,,
5766,08/01/19 06:20:00 PM,30.760,,,,,,,
5767,08/01/19 06:25:00 PM,30.558,,,,,,,
