"Plot Title: HoboDC102-SN2006529"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 2006529, SEN S/N: 2006529)","Max: Daily Temperature, °C (LGR S/N: 2006529)","Coupler Attached (LGR S/N: 2006529)","Host Connected (LGR S/N: 2006529)","Stopped (LGR S/N: 2006529)","End Of File (LGR S/N: 2006529)"
1541,07/18/19 02:15:00 AM,5.962,,,,,
1542,07/18/19 02:20:00 AM,6.064,,,,,
1543,07/18/19 02:25:00 AM,6.064,,,,,
1544,07/18/19 02:30:00 AM,6.064,,,,,
1545,07/18/19 02:35:00 AM,6.166,,,,,
1546,07/18/19 02:40:00 AM,6.166,,,,,
1547,07/18/19 02:45:00 AM,6.166,,,,,
1548,07/18/19 02:50:00 AM,6.166,,,,,
1549,07/18/19 02:55:00 AM,6.268,,,,,
1550,07/18/19 03:00:00 AM,6.268,,,,,
1551,07/18/19 03:05:00 AM,6.268,,,,,
1552,07/18/19 03:10:00 AM,6.268,,,,,
1553,07/18/19 03:15:00 AM,6.370,,,,,
1554,07/18/19 03:20:00 AM,6.370,,,,,
1555,07/18/19 03:25:00 AM,6.370,,,,,
1556,07/18/19 03:30:00 AM,6.471,,,,,
1557,07/18/19 03:35:00 AM,6.471,,,,,
1558,07/18/19 03:40:00 AM,6.471,,,,,
1559,07/18/19 03:45:00 AM,6.573,,,,,
1560,07/18/19 03:50:00 AM,6.573,,,,,
1561,07/18/19 03:55:00 AM,6.573,,,,,
1562,07/18/19 04:00:00 AM,6.573,,,,,
1563,07/18/19 04:05:00 AM,6.573,,,,,
1564,07/18/19 04:10:00 AM,6.573,,,,,
1565,07/18/19 04:15:00 AM,6.674,,,,,
1566,07/18/19 04:20:00 AM,6.674,,,,,
1567,07/18/19 04:25:00 AM,6.674,,,,,
1568,07/18/19 04:30:00 AM,6.674,,,,,
1569,07/18/19 04:35:00 AM,6.674,,,,,
1570,07/18/19 04:40:00 AM,6.674,,,,,
1571,07/18/19 04:45:00 AM,6.674,,,,,
1572,07/18/19 04:50:00 AM,6.674,,,,,
1573,07/18/19 04:55:00 AM,6.775,,,,,
1574,07/18/19 05:00:00 AM,6.674,,,,,
1575,07/18/19 05:05:00 AM,6.674,,,,,
1576,07/18/19 05:10:00 AM,6.674,,,,,
1577,07/18/19 05:15:00 AM,6.674,,,,,
1578,07/18/19 05:20:00 AM,6.674,,,,,
1579,07/18/19 05:25:00 AM,6.674,,,,,
1580,07/18/19 05:30:00 AM,6.674,,,,,
1581,07/18/19 05:35:00 AM,6.674,,,,,
1582,07/18/19 05:40:00 AM,6.674,,,,,
1583,07/18/19 05:45:00 AM,6.674,,,,,
1584,07/18/19 05:50:00 AM,6.674,,,,,
1585,07/18/19 05:55:00 AM,6.674,,,,,
1586,07/18/19 06:00:00 AM,6.674,,,,,
1587,07/18/19 06:05:00 AM,6.775,,,,,
1588,07/18/19 06:10:00 AM,6.978,,,,,
1589,07/18/19 06:15:00 AM,7.782,,,,,
1590,07/18/19 06:20:00 AM,8.382,,,,,
1591,07/18/19 06:25:00 AM,8.978,,,,,
1592,07/18/19 06:30:00 AM,9.472,,,,,
1593,07/18/19 06:35:00 AM,9.866,,,,,
1594,07/18/19 06:40:00 AM,10.357,,,,,
1595,07/18/19 06:45:00 AM,10.846,,,,,
1596,07/18/19 06:50:00 AM,11.334,,,,,
1597,07/18/19 06:55:00 AM,11.819,,,,,
1598,07/18/19 07:00:00 AM,12.207,,,,,
1599,07/18/19 07:05:00 AM,12.690,,,,,
1600,07/18/19 07:10:00 AM,13.076,,,,,
1601,07/18/19 07:15:00 AM,13.461,,,,,
1602,07/18/19 07:20:00 AM,13.750,,,,,
1603,07/18/19 07:25:00 AM,14.038,,,,,
1604,07/18/19 07:30:00 AM,14.421,,,,,
1605,07/18/19 07:35:00 AM,14.996,,,,,
1606,07/18/19 07:40:00 AM,15.282,,,,,
1607,07/18/19 07:45:00 AM,15.569,,,,,
1608,07/18/19 07:50:00 AM,16.046,,,,,
1609,07/18/19 07:55:00 AM,16.427,,,,,
1610,07/18/19 08:00:00 AM,16.903,,,,,
1611,07/18/19 08:05:00 AM,17.379,,,,,
1612,07/18/19 08:10:00 AM,17.855,,,,,
1613,07/18/19 08:15:00 AM,18.331,,,,,
1614,07/18/19 08:20:00 AM,18.806,,,,,
1615,07/18/19 08:25:00 AM,19.377,,,,,
1616,07/18/19 08:30:00 AM,19.853,,,,,
1617,07/18/19 08:35:00 AM,20.329,,,,,
1618,07/18/19 08:40:00 AM,20.710,,,,,
1619,07/18/19 08:45:00 AM,21.187,,,,,
1620,07/18/19 08:50:00 AM,21.569,,,,,
1621,07/18/19 08:55:00 AM,22.046,,,,,
1622,07/18/19 09:00:00 AM,22.525,,,,,
1623,07/18/19 09:05:00 AM,23.004,,,,,
1624,07/18/19 09:10:00 AM,23.388,,,,,
1625,07/18/19 09:15:00 AM,23.869,,,,,
1626,07/18/19 09:20:00 AM,24.351,,,,,
1627,07/18/19 09:25:00 AM,24.738,,,,,
1628,07/18/19 09:30:00 AM,25.125,,,,,
1629,07/18/19 09:35:00 AM,25.610,,,,,
1630,07/18/19 09:40:00 AM,26.195,,,,,
1631,07/18/19 09:45:00 AM,26.683,,,,,
1632,07/18/19 09:50:00 AM,27.173,,,,,
1633,07/18/19 09:55:00 AM,27.665,,,,,
1634,07/18/19 10:00:00 AM,28.258,,,,,
1635,07/18/19 10:05:00 AM,28.655,,,,,
1636,07/18/19 10:10:00 AM,29.053,,,,,
1637,07/18/19 10:15:00 AM,29.452,,,,,
1638,07/18/19 10:20:00 AM,29.452,,,,,
1639,07/18/19 10:25:00 AM,29.352,,,,,
1640,07/18/19 10:30:00 AM,29.252,,,,,
1641,07/18/19 10:35:00 AM,29.152,,,,,
1642,07/18/19 10:40:00 AM,29.252,,,,,
1643,07/18/19 10:45:00 AM,29.252,,,,,
1644,07/18/19 10:50:00 AM,29.252,,,,,
1645,07/18/19 10:55:00 AM,29.152,,,,,
1646,07/18/19 11:00:00 AM,29.152,,,,,
1647,07/18/19 11:05:00 AM,29.252,,,,,
1648,07/18/19 11:10:00 AM,29.152,,,,,
1649,07/18/19 11:15:00 AM,29.152,,,,,
1650,07/18/19 11:20:00 AM,29.252,,,,,
1651,07/18/19 11:25:00 AM,29.252,,,,,
1652,07/18/19 11:30:00 AM,29.352,,,,,
1653,07/18/19 11:35:00 AM,29.352,,,,,
1654,07/18/19 11:40:00 AM,29.352,,,,,
1655,07/18/19 11:45:00 AM,29.352,,,,,
1656,07/18/19 11:50:00 AM,29.352,,,,,
1657,07/18/19 11:55:00 AM,29.352,,,,,
1658,07/18/19 12:00:00 PM,29.452,,,,,
1659,07/18/19 12:05:00 PM,29.352,,,,,
1660,07/18/19 12:10:00 PM,29.352,,,,,
1661,07/18/19 12:15:00 PM,29.352,,,,,
1662,07/18/19 12:20:00 PM,29.352,,,,,
1663,07/18/19 12:25:00 PM,29.352,,,,,
1664,07/18/19 12:30:00 PM,29.452,,,,,
1665,07/18/19 12:35:00 PM,29.452,,,,,
1666,07/18/19 12:40:00 PM,29.452,,,,,
1667,07/18/19 12:45:00 PM,29.352,,,,,
1668,07/18/19 12:50:00 PM,29.452,,,,,
1669,07/18/19 12:55:00 PM,29.452,,,,,
1670,07/18/19 01:00:00 PM,29.452,,,,,
1671,07/18/19 01:05:00 PM,29.552,,,,,
1672,07/18/19 01:10:00 PM,29.552,,,,,
1673,07/18/19 01:15:00 PM,29.452,,,,,
1674,07/18/19 01:20:00 PM,29.552,,,,,
1675,07/18/19 01:25:00 PM,29.552,,,,,
1676,07/18/19 01:30:00 PM,29.452,,,,,
1677,07/18/19 01:35:00 PM,29.552,,,,,
1678,07/18/19 01:40:00 PM,29.352,,,,,
1679,07/18/19 01:45:00 PM,29.452,,,,,
1680,07/18/19 01:50:00 PM,29.452,,,,,
1681,07/18/19 01:55:00 PM,29.452,,,,,
1682,07/18/19 02:00:00 PM,29.452,,,,,
1683,07/18/19 02:05:00 PM,29.452,,,,,
1684,07/18/19 02:10:00 PM,29.452,,,,,
1685,07/18/19 02:15:00 PM,29.552,,,,,
1686,07/18/19 02:20:00 PM,29.452,,,,,
1687,07/18/19 02:25:00 PM,29.352,,,,,
1688,07/18/19 02:30:00 PM,29.352,,,,,
1689,07/18/19 02:35:00 PM,29.452,,,,,
1690,07/18/19 02:40:00 PM,29.352,,,,,
1691,07/18/19 02:45:00 PM,29.352,,,,,
1692,07/18/19 02:50:00 PM,29.352,,,,,
1693,07/18/19 02:55:00 PM,29.352,,,,,
1694,07/18/19 03:00:00 PM,29.252,,,,,
1695,07/18/19 03:05:00 PM,29.152,,,,,
1696,07/18/19 03:10:00 PM,29.252,,,,,
1697,07/18/19 03:15:00 PM,29.252,,,,,
1698,07/18/19 03:20:00 PM,29.252,,,,,
1699,07/18/19 03:25:00 PM,29.352,,,,,
1700,07/18/19 03:30:00 PM,29.352,,,,,
1701,07/18/19 03:35:00 PM,29.452,,,,,
1702,07/18/19 03:40:00 PM,29.352,,,,,
1703,07/18/19 03:45:00 PM,29.352,,,,,
1704,07/18/19 03:50:00 PM,29.252,,,,,
1705,07/18/19 03:55:00 PM,29.252,,,,,
1706,07/18/19 04:00:00 PM,29.352,,,,,
1707,07/18/19 04:05:00 PM,29.352,,,,,
1708,07/18/19 04:10:00 PM,29.352,,,,,
1709,07/18/19 04:15:00 PM,29.252,,,,,
1710,07/18/19 04:20:00 PM,29.252,,,,,
1711,07/18/19 04:25:00 PM,29.252,,,,,
1712,07/18/19 04:30:00 PM,29.252,,,,,
1713,07/18/19 04:35:00 PM,29.152,,,,,
1714,07/18/19 04:40:00 PM,29.152,,,,,
1715,07/18/19 04:45:00 PM,29.152,,,,,
1716,07/18/19 04:50:00 PM,29.152,,,,,
1717,07/18/19 04:55:00 PM,29.252,,,,,
1718,07/18/19 05:00:00 PM,29.252,,,,,
1719,07/18/19 05:05:00 PM,29.252,,,,,
1720,07/18/19 05:10:00 PM,29.152,,,,,
1721,07/18/19 05:15:00 PM,29.152,,,,,
1722,07/18/19 05:20:00 PM,29.152,,,,,
1723,07/18/19 05:25:00 PM,29.252,,,,,
1724,07/18/19 05:30:00 PM,29.252,,,,,
1725,07/18/19 05:35:00 PM,29.352,,,,,
1726,07/18/19 05:40:00 PM,29.252,,,,,
1727,07/18/19 05:45:00 PM,29.252,,,,,
1728,07/18/19 05:50:00 PM,29.252,,,,,
1729,07/18/19 05:55:00 PM,29.252,,,,,
1730,07/18/19 06:00:00 PM,29.252,,,,,
1731,07/18/19 06:05:00 PM,29.352,,,,,
1732,07/18/19 06:10:00 PM,29.352,,,,,
1733,07/18/19 06:15:00 PM,29.152,,,,,
1734,07/18/19 06:20:00 PM,28.754,,,,,
1735,07/18/19 06:25:00 PM,28.258,,,,,
1736,07/18/19 06:30:00 PM,27.665,,,,,
1737,07/18/19 06:35:00 PM,26.977,,,,,
1738,07/18/19 06:40:00 PM,26.390,,,,,
1739,07/18/19 06:45:00 PM,26.000,,,,,
1740,07/18/19 06:50:00 PM,25.416,,,,,
1741,07/18/19 06:55:00 PM,24.835,,,,,
1742,07/18/19 07:00:00 PM,24.158,,,,,
1743,07/18/19 07:05:00 PM,23.484,,,,,
1744,07/18/19 07:10:00 PM,22.717,,,,,
1745,07/18/19 07:15:00 PM,22.046,,,,,
1746,07/18/19 07:20:00 PM,21.473,,,,,
1747,07/18/19 07:25:00 PM,20.901,,,,,
1748,07/18/19 07:30:00 PM,20.234,,,,,
1749,07/18/19 07:35:00 PM,19.662,,,,,
1750,07/18/19 07:40:00 PM,18.996,,,,,
1751,07/18/19 07:45:00 PM,18.331,,,,,
1752,07/18/19 07:50:00 PM,17.760,,,,,
1753,07/18/19 07:55:00 PM,17.189,,,,,
1754,07/18/19 08:00:00 PM,16.523,,,,,
1755,07/18/19 08:05:00 PM,16.046,,,,,
1756,07/18/19 08:10:00 PM,15.569,,,,,
1757,07/18/19 08:15:00 PM,14.709,,,,,
1758,07/18/19 08:20:00 PM,14.134,,,,,
1759,07/18/19 08:25:00 PM,13.654,,,,,
1760,07/18/19 08:30:00 PM,13.365,,,,,
1761,07/18/19 08:35:00 PM,13.076,,,,,
1762,07/18/19 08:40:00 PM,12.690,,,,,
1763,07/18/19 08:45:00 PM,12.304,,,,,
1764,07/18/19 08:50:00 PM,11.916,,,,,
1765,07/18/19 08:55:00 PM,11.528,,,,,
1766,07/18/19 09:00:00 PM,11.236,,,,,
1767,07/18/19 09:05:00 PM,10.846,,,,,
1768,07/18/19 09:10:00 PM,10.455,,,,,
1769,07/18/19 09:15:00 PM,10.063,,,,,
1770,07/18/19 09:20:00 PM,9.669,,,,,
1771,07/18/19 09:25:00 PM,9.176,,,,,
1772,07/18/19 09:30:00 PM,8.779,,,,,
1773,07/18/19 09:35:00 PM,8.382,,,,,
1774,07/18/19 09:40:00 PM,7.983,,,,,
1775,07/18/19 09:45:00 PM,7.582,,,,,
1776,07/18/19 09:50:00 PM,7.179,,,,,
1777,07/18/19 09:55:00 PM,6.674,,,,,
1778,07/18/19 10:00:00 PM,6.370,,,,,
1779,07/18/19 10:05:00 PM,5.962,,,,,
1780,07/18/19 10:10:00 PM,5.552,,,,,
1781,07/18/19 10:15:00 PM,5.244,,,,,
1782,07/18/19 10:20:00 PM,5.141,,,,,
1783,07/18/19 10:25:00 PM,5.141,,,,,
1784,07/18/19 10:30:00 PM,5.141,,,,,
1785,07/18/19 10:35:00 PM,5.141,,,,,
1786,07/18/19 10:40:00 PM,5.141,,,,,
1787,07/18/19 10:45:00 PM,5.141,,,,,
1788,07/18/19 10:50:00 PM,5.141,,,,,
1789,07/18/19 10:55:00 PM,5.141,,,,,
1790,07/18/19 11:00:00 PM,5.347,,,,,
1791,07/18/19 11:05:00 PM,5.552,,,,,
1792,07/18/19 11:10:00 PM,5.552,,,,,
1793,07/18/19 11:15:00 PM,5.347,,,,,
1794,07/18/19 11:20:00 PM,5.244,,,,,
1795,07/18/19 11:25:00 PM,5.037,,,,,
1796,07/18/19 11:30:00 PM,4.934,,,,,
1797,07/18/19 11:35:00 PM,4.831,,,,,
1798,07/18/19 11:40:00 PM,4.934,,,,,
1799,07/18/19 11:45:00 PM,4.934,,,,,
1800,07/18/19 11:50:00 PM,5.037,,,,,
1801,07/18/19 11:55:00 PM,5.141,,,,,
1802,07/19/19 12:00:00 AM,5.244,31.268,,,,
1803,07/19/19 12:05:00 AM,5.244,,,,,
1804,07/19/19 12:10:00 AM,5.347,,,,,
1805,07/19/19 12:15:00 AM,5.347,,,,,
1806,07/19/19 12:20:00 AM,5.347,,,,,
1807,07/19/19 12:25:00 AM,5.347,,,,,
1808,07/19/19 12:30:00 AM,5.450,,,,,
1809,07/19/19 12:35:00 AM,5.347,,,,,
1810,07/19/19 12:40:00 AM,5.450,,,,,
1811,07/19/19 12:45:00 AM,5.450,,,,,
1812,07/19/19 12:50:00 AM,5.552,,,,,
1813,07/19/19 12:55:00 AM,5.552,,,,,
1814,07/19/19 01:00:00 AM,5.552,,,,,
1815,07/19/19 01:05:00 AM,5.655,,,,,
1816,07/19/19 01:10:00 AM,5.655,,,,,
1817,07/19/19 01:15:00 AM,5.757,,,,,
1818,07/19/19 01:20:00 AM,5.757,,,,,
1819,07/19/19 01:25:00 AM,5.757,,,,,
1820,07/19/19 01:30:00 AM,5.860,,,,,
1821,07/19/19 01:35:00 AM,5.860,,,,,
1822,07/19/19 01:40:00 AM,5.860,,,,,
1823,07/19/19 01:45:00 AM,5.962,,,,,
1824,07/19/19 01:50:00 AM,5.962,,,,,
1825,07/19/19 01:55:00 AM,5.962,,,,,
1826,07/19/19 02:00:00 AM,6.064,,,,,
1827,07/19/19 02:05:00 AM,6.064,,,,,
1828,07/19/19 02:10:00 AM,6.064,,,,,
1829,07/19/19 02:15:00 AM,6.064,,,,,
1830,07/19/19 02:20:00 AM,6.064,,,,,
1831,07/19/19 02:25:00 AM,6.166,,,,,
1832,07/19/19 02:30:00 AM,6.166,,,,,
1833,07/19/19 02:35:00 AM,6.166,,,,,
1834,07/19/19 02:40:00 AM,6.166,,,,,
1835,07/19/19 02:45:00 AM,6.166,,,,,
1836,07/19/19 02:50:00 AM,6.268,,,,,
1837,07/19/19 02:55:00 AM,6.166,,,,,
1838,07/19/19 03:00:00 AM,6.268,,,,,
1839,07/19/19 03:05:00 AM,6.268,,,,,
1840,07/19/19 03:10:00 AM,6.268,,,,,
1841,07/19/19 03:15:00 AM,6.268,,,,,
1842,07/19/19 03:20:00 AM,6.268,,,,,
1843,07/19/19 03:25:00 AM,6.268,,,,,
1844,07/19/19 03:30:00 AM,6.268,,,,,
1845,07/19/19 03:35:00 AM,6.166,,,,,
1846,07/19/19 03:40:00 AM,6.268,,,,,
1847,07/19/19 03:45:00 AM,6.268,,,,,
1848,07/19/19 03:50:00 AM,6.268,,,,,
1849,07/19/19 03:55:00 AM,6.268,,,,,
1850,07/19/19 04:00:00 AM,6.268,,,,,
1851,07/19/19 04:05:00 AM,6.268,,,,,
1852,07/19/19 04:10:00 AM,6.370,,,,,
1853,07/19/19 04:15:00 AM,6.370,,,,,
1854,07/19/19 04:20:00 AM,6.370,,,,,
1855,07/19/19 04:25:00 AM,6.471,,,,,
1856,07/19/19 04:30:00 AM,6.471,,,,,
1857,07/19/19 04:35:00 AM,6.471,,,,,
1858,07/19/19 04:40:00 AM,6.471,,,,,
1859,07/19/19 04:45:00 AM,6.471,,,,,
1860,07/19/19 04:50:00 AM,6.471,,,,,
1861,07/19/19 04:55:00 AM,6.471,,,,,
1862,07/19/19 05:00:00 AM,6.573,,,,,
1863,07/19/19 05:05:00 AM,6.573,,,,,
1864,07/19/19 05:10:00 AM,6.674,,,,,
1865,07/19/19 05:15:00 AM,6.674,,,,,
1866,07/19/19 05:20:00 AM,6.674,,,,,
1867,07/19/19 05:25:00 AM,6.674,,,,,
1868,07/19/19 05:30:00 AM,6.674,,,,,
1869,07/19/19 05:35:00 AM,6.775,,,,,
1870,07/19/19 05:40:00 AM,6.775,,,,,
1871,07/19/19 05:45:00 AM,6.775,,,,,
1872,07/19/19 05:50:00 AM,6.877,,,,,
1873,07/19/19 05:55:00 AM,6.877,,,,,
1874,07/19/19 06:00:00 AM,6.877,,,,,
1875,07/19/19 06:05:00 AM,6.877,,,,,
1876,07/19/19 06:10:00 AM,7.179,,,,,
1877,07/19/19 06:15:00 AM,7.882,,,,,
1878,07/19/19 06:20:00 AM,8.581,,,,,
1879,07/19/19 06:25:00 AM,9.077,,,,,
1880,07/19/19 06:30:00 AM,9.571,,,,,
1881,07/19/19 06:35:00 AM,10.063,,,,,
1882,07/19/19 06:40:00 AM,10.455,,,,,
1883,07/19/19 06:45:00 AM,10.944,,,,,
1884,07/19/19 06:50:00 AM,11.431,,,,,
1885,07/19/19 06:55:00 AM,11.916,,,,,
1886,07/19/19 07:00:00 AM,12.304,,,,,
1887,07/19/19 07:05:00 AM,12.787,,,,,
1888,07/19/19 07:10:00 AM,13.173,,,,,
1889,07/19/19 07:15:00 AM,13.461,,,,,
1890,07/19/19 07:20:00 AM,13.750,,,,,
1891,07/19/19 07:25:00 AM,13.942,,,,,
1892,07/19/19 07:30:00 AM,14.230,,,,,
1893,07/19/19 07:35:00 AM,14.804,,,,,
1894,07/19/19 07:40:00 AM,15.282,,,,,
1895,07/19/19 07:45:00 AM,15.664,,,,,
1896,07/19/19 07:50:00 AM,16.046,,,,,
1897,07/19/19 07:55:00 AM,16.523,,,,,
1898,07/19/19 08:00:00 AM,16.903,,,,,
1899,07/19/19 08:05:00 AM,17.379,,,,,
1900,07/19/19 08:10:00 AM,17.855,,,,,
1901,07/19/19 08:15:00 AM,18.426,,,,,
1902,07/19/19 08:20:00 AM,18.711,,,,,
1903,07/19/19 08:25:00 AM,19.187,,,,,
1904,07/19/19 08:30:00 AM,19.662,,,,,
1905,07/19/19 08:35:00 AM,20.138,,,,,
1906,07/19/19 08:40:00 AM,20.519,,,,,
1907,07/19/19 08:45:00 AM,20.996,,,,,
1908,07/19/19 08:50:00 AM,21.378,,,,,
1909,07/19/19 08:55:00 AM,21.855,,,,,
1910,07/19/19 09:00:00 AM,22.333,,,,,
1911,07/19/19 09:05:00 AM,22.908,,,,,
1912,07/19/19 09:10:00 AM,23.388,,,,,
1913,07/19/19 09:15:00 AM,23.773,,,,,
1914,07/19/19 09:20:00 AM,24.255,,,,,
1915,07/19/19 09:25:00 AM,24.738,,,,,
1916,07/19/19 09:30:00 AM,25.222,,,,,
1917,07/19/19 09:35:00 AM,25.708,,,,,
1918,07/19/19 09:40:00 AM,26.097,,,,,
1919,07/19/19 09:45:00 AM,26.585,,,,,
1920,07/19/19 09:50:00 AM,27.173,,,,,
1921,07/19/19 09:55:00 AM,27.665,,,,,
1922,07/19/19 10:00:00 AM,28.159,,,,,
1923,07/19/19 10:05:00 AM,28.555,,,,,
1924,07/19/19 10:10:00 AM,29.053,,,,,
1925,07/19/19 10:15:00 AM,29.352,,,,,
1926,07/19/19 10:20:00 AM,29.452,,,,,
1927,07/19/19 10:25:00 AM,29.352,,,,,
1928,07/19/19 10:30:00 AM,29.252,,,,,
1929,07/19/19 10:35:00 AM,29.252,,,,,
1930,07/19/19 10:40:00 AM,29.252,,,,,
1931,07/19/19 10:45:00 AM,29.252,,,,,
1932,07/19/19 10:50:00 AM,29.252,,,,,
1933,07/19/19 10:55:00 AM,29.352,,,,,
1934,07/19/19 11:00:00 AM,29.352,,,,,
1935,07/19/19 11:05:00 AM,29.452,,,,,
1936,07/19/19 11:10:00 AM,29.452,,,,,
1937,07/19/19 11:15:00 AM,29.352,,,,,
1938,07/19/19 11:20:00 AM,29.352,,,,,
1939,07/19/19 11:25:00 AM,29.352,,,,,
1940,07/19/19 11:30:00 AM,29.352,,,,,
1941,07/19/19 11:35:00 AM,29.352,,,,,
1942,07/19/19 11:40:00 AM,29.252,,,,,
1943,07/19/19 11:45:00 AM,29.352,,,,,
1944,07/19/19 11:50:00 AM,29.352,,,,,
1945,07/19/19 11:55:00 AM,29.252,,,,,
1946,07/19/19 12:00:00 PM,29.252,,,,,
1947,07/19/19 12:05:00 PM,29.252,,,,,
1948,07/19/19 12:10:00 PM,29.352,,,,,
1949,07/19/19 12:15:00 PM,29.352,,,,,
1950,07/19/19 12:20:00 PM,29.452,,,,,
1951,07/19/19 12:25:00 PM,29.352,,,,,
1952,07/19/19 12:30:00 PM,29.252,,,,,
1953,07/19/19 12:35:00 PM,29.252,,,,,
1954,07/19/19 12:40:00 PM,29.252,,,,,
1955,07/19/19 12:45:00 PM,29.452,,,,,
1956,07/19/19 12:50:00 PM,29.352,,,,,
1957,07/19/19 12:55:00 PM,29.352,,,,,
1958,07/19/19 01:00:00 PM,29.352,,,,,
1959,07/19/19 01:05:00 PM,29.352,,,,,
1960,07/19/19 01:10:00 PM,29.352,,,,,
1961,07/19/19 01:15:00 PM,29.452,,,,,
1962,07/19/19 01:20:00 PM,29.552,,,,,
1963,07/19/19 01:25:00 PM,29.552,,,,,
1964,07/19/19 01:30:00 PM,29.552,,,,,
1965,07/19/19 01:35:00 PM,29.552,,,,,
1966,07/19/19 01:40:00 PM,29.452,,,,,
1967,07/19/19 01:45:00 PM,29.552,,,,,
1968,07/19/19 01:50:00 PM,29.752,,,,,
1969,07/19/19 01:55:00 PM,29.752,,,,,
1970,07/19/19 02:00:00 PM,29.752,,,,,
1971,07/19/19 02:05:00 PM,29.652,,,,,
1972,07/19/19 02:10:00 PM,29.652,,,,,
1973,07/19/19 02:15:00 PM,29.652,,,,,
1974,07/19/19 02:20:00 PM,29.652,,,,,
1975,07/19/19 02:25:00 PM,29.652,,,,,
1976,07/19/19 02:30:00 PM,29.752,,,,,
1977,07/19/19 02:35:00 PM,29.652,,,,,
1978,07/19/19 02:40:00 PM,29.652,,,,,
1979,07/19/19 02:45:00 PM,29.652,,,,,
1980,07/19/19 02:50:00 PM,29.552,,,,,
1981,07/19/19 02:55:00 PM,29.452,,,,,
1982,07/19/19 03:00:00 PM,29.452,,,,,
1983,07/19/19 03:05:00 PM,29.352,,,,,
1984,07/19/19 03:10:00 PM,29.452,,,,,
1985,07/19/19 03:15:00 PM,30.154,,,,,
1986,07/19/19 03:20:00 PM,30.659,,,,,
1987,07/19/19 03:25:00 PM,30.862,,,,,
1988,07/19/19 03:30:00 PM,30.963,,,,,
1989,07/19/19 03:35:00 PM,30.963,,,,,
1990,07/19/19 03:40:00 PM,30.963,,,,,
1991,07/19/19 03:45:00 PM,31.064,,,,,
1992,07/19/19 03:50:00 PM,31.268,,,,,
1993,07/19/19 03:55:00 PM,31.268,,,,,
1994,07/19/19 04:00:00 PM,31.166,,,,,
1995,07/19/19 04:05:00 PM,31.064,,,,,
1996,07/19/19 04:10:00 PM,30.963,,,,,
1997,07/19/19 04:15:00 PM,30.963,,,,,
1998,07/19/19 04:20:00 PM,30.963,,,,,
1999,07/19/19 04:25:00 PM,30.963,,,,,
2000,07/19/19 04:30:00 PM,31.064,,,,,
2001,07/19/19 04:35:00 PM,31.166,,,,,
2002,07/19/19 04:40:00 PM,31.064,,,,,
2003,07/19/19 04:45:00 PM,31.064,,,,,
2004,07/19/19 04:50:00 PM,31.166,,,,,
2005,07/19/19 04:55:00 PM,31.166,,,,,
2006,07/19/19 05:00:00 PM,31.166,,,,,
2007,07/19/19 05:05:00 PM,31.166,,,,,
2008,07/19/19 05:10:00 PM,31.064,,,,,
2009,07/19/19 05:15:00 PM,31.064,,,,,
2010,07/19/19 05:20:00 PM,31.064,,,,,
2011,07/19/19 05:25:00 PM,31.064,,,,,
2012,07/19/19 05:30:00 PM,31.166,,,,,
2013,07/19/19 05:35:00 PM,31.166,,,,,
2014,07/19/19 05:40:00 PM,31.166,,,,,
2015,07/19/19 05:45:00 PM,31.166,,,,,
2016,07/19/19 05:50:00 PM,31.064,,,,,
2017,07/19/19 05:55:00 PM,31.064,,,,,
2018,07/19/19 06:00:00 PM,31.064,,,,,
2019,07/19/19 06:05:00 PM,31.064,,,,,
2020,07/19/19 06:10:00 PM,31.166,,,,,
2021,07/19/19 06:15:00 PM,30.963,,,,,
2022,07/19/19 06:20:00 PM,30.457,,,,,
2023,07/19/19 06:25:00 PM,30.054,,,,,
2024,07/19/19 06:30:00 PM,29.452,,,,,
2025,07/19/19 06:35:00 PM,28.754,,,,,
2026,07/19/19 06:40:00 PM,28.159,,,,,
2027,07/19/19 06:45:00 PM,27.468,,,,,
2028,07/19/19 06:50:00 PM,26.781,,,,,
2029,07/19/19 06:55:00 PM,26.097,,,,,
2030,07/19/19 07:00:00 PM,25.416,,,,,
2031,07/19/19 07:05:00 PM,24.738,,,,,
2032,07/19/19 07:10:00 PM,24.062,,,,,
2033,07/19/19 07:15:00 PM,23.388,,,,,
2034,07/19/19 07:20:00 PM,22.717,,,,,
2035,07/19/19 07:25:00 PM,22.046,,,,,
2036,07/19/19 07:30:00 PM,21.282,,,,,
2037,07/19/19 07:35:00 PM,20.710,,,,,
2038,07/19/19 07:40:00 PM,19.948,,,,,
2039,07/19/19 07:45:00 PM,19.377,,,,,
2040,07/19/19 07:50:00 PM,18.711,,,,,
2041,07/19/19 07:55:00 PM,18.045,,,,,
2042,07/19/19 08:00:00 PM,17.284,,,,,
2043,07/19/19 08:05:00 PM,16.808,,,,,
2044,07/19/19 08:10:00 PM,16.141,,,,,
2045,07/19/19 08:15:00 PM,15.091,,,,,
2046,07/19/19 08:20:00 PM,14.421,,,,,
2047,07/19/19 08:25:00 PM,13.942,,,,,
2048,07/19/19 08:30:00 PM,13.558,,,,,
2049,07/19/19 08:35:00 PM,13.269,,,,,
2050,07/19/19 08:40:00 PM,12.883,,,,,
2051,07/19/19 08:45:00 PM,12.497,,,,,
2052,07/19/19 08:50:00 PM,12.013,,,,,
