"Plot Title: HOBO#19-10542012"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10542012, SEN S/N: 10542012)","Avg: Hourly Temperature, °C (LGR S/N: 10542012)","Max: Daily Temperature, °C (LGR S/N: 10542012)","Min: Daily Temperature, °C (LGR S/N: 10542012)","Coupler Attached (LGR S/N: 10542012)","Coupler Detached (LGR S/N: 10542012)","Host Connected (LGR S/N: 10542012)","Stopped (LGR S/N: 10542012)","End Of File (LGR S/N: 10542012)"
1035,07/31/18 03:30:00 AM,0.0,,,,,,,,
1036,07/31/18 04:00:00 AM,0.0,-0.046,,,,,,,
1037,07/31/18 04:30:00 AM,0.0,,,,,,,,
1038,07/31/18 05:00:00 AM,0.0,-0.774,,,,,,,
1039,07/31/18 05:30:00 AM,0.0,,,,,,,,
1040,07/31/18 06:00:00 AM,32.3,-1.057,,,,,,,
1041,07/31/18 06:30:00 AM,183.0,,,,,,,,
1042,07/31/18 07:00:00 AM,430.6,-0.549,,,,,,,
1043,07/31/18 07:30:00 AM,613.5,,,,,,,,
1044,07/31/18 08:00:00 AM,742.7,1.107,,,,,,,
1045,07/31/18 08:30:00 AM,796.5,,,,,,,,
1046,07/31/18 09:00:00 AM,9300.1,16.095,,,,,,,
1047,07/31/18 09:30:00 AM,13777.9,,,,,,,,
1048,07/31/18 10:00:00 AM,15155.7,33.199,,,,,,,
1049,07/31/18 10:30:00 AM,17222.3,,,,,,,,
1050,07/31/18 11:00:00 AM,19977.9,41.420,,,,,,,
1051,07/31/18 11:30:00 AM,21355.7,,,,,,,,
1052,07/31/18 12:00:00 PM,22044.6,46.794,,,,,,,
1053,07/31/18 12:30:00 PM,24800.2,,,,,,,,
1054,07/31/18 01:00:00 PM,24800.2,48.222,,,,,,,
1055,07/31/18 01:30:00 PM,27555.7,,,,,,,,
1056,07/31/18 02:00:00 PM,30311.3,47.636,,,,,,,
1057,07/31/18 02:30:00 PM,39955.8,,,,,,,,
1058,07/31/18 03:00:00 PM,42711.4,42.047,,,,,,,
1059,07/31/18 03:30:00 PM,26178.0,,,,,,,,
1060,07/31/18 04:00:00 PM,31689.1,39.067,,,,,,,
1061,07/31/18 04:30:00 PM,23422.4,,,,,,,,
1062,07/31/18 05:00:00 PM,18600.1,34.016,,,,,,,
1063,07/31/18 05:30:00 PM,8611.2,,,,,,,,
1064,07/31/18 06:00:00 PM,3272.2,23.780,,,,,,,
1065,07/31/18 06:30:00 PM,3100.0,,,,,,,,
1066,07/31/18 07:00:00 PM,1636.1,17.712,,,,,,,
1067,07/31/18 07:30:00 PM,839.6,,,,,,,,
1068,07/31/18 08:00:00 PM,312.2,12.591,,,,,,,
1069,07/31/18 08:30:00 PM,10.8,,,,,,,,
1070,07/31/18 09:00:00 PM,0.0,9.669,,,,,,,
1071,07/31/18 09:30:00 PM,0.0,,,,,,,,
1072,07/31/18 10:00:00 PM,0.0,7.881,,,,,,,
1073,07/31/18 10:30:00 PM,0.0,,,,,,,,
1074,07/31/18 11:00:00 PM,0.0,7.179,,,,,,,
1075,07/31/18 11:30:00 PM,0.0,,,,,,,,
1076,08/01/18 12:00:00 AM,0.0,6.060,45.452,0.453,,,,,
1077,08/01/18 12:30:00 AM,0.0,,,,,,,,
1078,08/01/18 01:00:00 AM,0.0,4.258,,,,,,,
1079,08/01/18 01:30:00 AM,0.0,,,,,,,,
1080,08/01/18 02:00:00 AM,0.0,3.208,,,,,,,
1081,08/01/18 02:30:00 AM,0.0,,,,,,,,
1082,08/01/18 03:00:00 AM,0.0,2.514,,,,,,,
1083,08/01/18 03:30:00 AM,0.0,,,,,,,,
1084,08/01/18 04:00:00 AM,0.0,1.870,,,,,,,
1085,08/01/18 04:30:00 AM,0.0,,,,,,,,
1086,08/01/18 05:00:00 AM,0.0,0.948,,,,,,,
1087,08/01/18 05:30:00 AM,0.0,,,,,,,,
1088,08/01/18 06:00:00 AM,21.5,0.508,,,,,,,
1089,08/01/18 06:30:00 AM,409.0,,,,,,,,
1090,08/01/18 07:00:00 AM,979.5,2.827,,,,,,,
1091,08/01/18 07:30:00 AM,1980.6,,,,,,,,
1092,08/01/18 08:00:00 AM,2411.1,7.830,,,,,,,
1093,08/01/18 08:30:00 AM,1636.1,,,,,,,,
1094,08/01/18 09:00:00 AM,9300.1,19.299,,,,,,,
1095,08/01/18 09:30:00 AM,11711.2,,,,,,,,
1096,08/01/18 10:00:00 AM,14466.8,33.609,,,,,,,
1097,08/01/18 10:30:00 AM,16533.4,,,,,,,,
1098,08/01/18 11:00:00 AM,18600.1,42.648,,,,,,,
1099,08/01/18 11:30:00 AM,19289.0,,,,,,,,
1100,08/01/18 12:00:00 PM,26178.0,39.746,,,,,,,
1101,08/01/18 12:30:00 PM,22044.6,,,,,,,,
1102,08/01/18 01:00:00 PM,10333.4,33.801,,,,,,,
1103,08/01/18 01:30:00 PM,12400.1,,,,,,,,
1104,08/01/18 02:00:00 PM,3444.5,24.496,,,,,,,
1105,08/01/18 02:30:00 PM,7233.4,,,,,,,,
1106,08/01/18 03:00:00 PM,7233.4,24.935,,,,,,,
1107,08/01/18 03:30:00 PM,13089.0,,,,,,,,
1108,08/01/18 04:00:00 PM,18600.1,31.758,,,,,,,
1109,08/01/18 04:30:00 PM,30311.3,,,,,,,,
1110,08/01/18 05:00:00 PM,5338.9,26.591,,,,,,,
1111,08/01/18 05:30:00 PM,8266.7,,,,,,,,
1112,08/01/18 06:00:00 PM,2669.5,20.952,,,,,,,
1113,08/01/18 06:30:00 PM,893.4,,,,,,,,
1114,08/01/18 07:00:00 PM,667.4,17.046,,,,,,,
1115,08/01/18 07:30:00 PM,753.5,,,,,,,,
1116,08/01/18 08:00:00 PM,183.0,13.117,,,,,,,
1117,08/01/18 08:30:00 PM,10.8,,,,,,,,
1118,08/01/18 09:00:00 PM,0.0,9.077,,,,,,,
1119,08/01/18 09:30:00 PM,0.0,,,,,,,,
1120,08/01/18 10:00:00 PM,0.0,9.718,,,,,,,
1121,08/01/18 10:30:00 PM,0.0,,,,,,,,
1122,08/01/18 11:00:00 PM,0.0,8.877,,,,,,,
1123,08/01/18 11:30:00 PM,0.0,,,,,,,,
1124,08/02/18 12:00:00 AM,0.0,7.329,45.829,1.221,,,,,
1125,08/02/18 12:30:00 AM,0.0,,,,,,,,
1126,08/02/18 01:00:00 AM,0.0,6.268,,,,,,,
1127,08/02/18 01:30:00 AM,0.0,,,,,,,,
1128,08/02/18 02:00:00 AM,0.0,4.258,,,,,,,
1129,08/02/18 02:30:00 AM,0.0,,,,,,,,
1130,08/02/18 03:00:00 AM,0.0,3.525,,,,,,,
1131,08/02/18 03:30:00 AM,0.0,,,,,,,,
1132,08/02/18 04:00:00 AM,0.0,2.676,,,,,,,
1133,08/02/18 04:30:00 AM,0.0,,,,,,,,
1134,08/02/18 05:00:00 AM,0.0,2.300,,,,,,,
1135,08/02/18 05:30:00 AM,0.0,,,,,,,,
1136,08/02/18 06:00:00 AM,10.8,1.438,,,,,,,
1137,08/02/18 06:30:00 AM,279.9,,,,,,,,
1138,08/02/18 07:00:00 AM,656.6,3.201,,,,,,,
1139,08/02/18 07:30:00 AM,1011.8,,,,,,,,
1140,08/02/18 08:00:00 AM,1291.7,6.768,,,,,,,
1141,08/02/18 08:30:00 AM,1463.9,,,,,,,,
1142,08/02/18 09:00:00 AM,10333.4,20.179,,,,,,,
1143,08/02/18 09:30:00 AM,12400.1,,,,,,,,
1144,08/02/18 10:00:00 AM,14466.8,35.679,,,,,,,
1145,08/02/18 10:30:00 AM,16533.4,,,,,,,,
1146,08/02/18 11:00:00 AM,4994.5,34.011,,,,,,,
1147,08/02/18 11:30:00 AM,6200.0,,,,,,,,
1148,08/02/18 12:00:00 PM,10333.4,37.833,,,,,,,
1149,08/02/18 12:30:00 PM,14466.8,,,,,,,,
1150,08/02/18 01:00:00 PM,10333.4,38.701,,,,,,,
1151,08/02/18 01:30:00 PM,9300.1,,,,,,,,
1152,08/02/18 02:00:00 PM,34444.7,36.117,,,,,,,
1153,08/02/18 02:30:00 PM,5511.1,,,,,,,,
1154,08/02/18 03:00:00 PM,22044.6,35.339,,,,,,,
1155,08/02/18 03:30:00 PM,6544.5,,,,,,,,
1156,08/02/18 04:00:00 PM,27555.7,31.437,,,,,,,
1157,08/02/18 04:30:00 PM,5511.1,,,,,,,,
1158,08/02/18 05:00:00 PM,15844.5,34.744,,,,,,,
1159,08/02/18 05:30:00 PM,5511.1,,,,,,,,
1160,08/02/18 06:00:00 PM,3788.9,28.180,,,,,,,
1161,08/02/18 06:30:00 PM,4994.5,,,,,,,,
1162,08/02/18 07:00:00 PM,2755.6,19.425,,,,,,,
1163,08/02/18 07:30:00 PM,1377.8,,,,,,,,
1164,08/02/18 08:00:00 PM,398.3,15.135,,,,,,,
1165,08/02/18 08:30:00 PM,0.0,,,,,,,,
1166,08/02/18 09:00:00 PM,0.0,12.207,,,,,,,
1167,08/02/18 09:30:00 PM,0.0,,,,,,,,
1168,08/02/18 10:00:00 PM,0.0,11.284,,,,,,,
1169,08/02/18 10:30:00 PM,0.0,,,,,,,,
1170,08/02/18 11:00:00 PM,0.0,12.207,,,,,,,
1171,08/02/18 11:30:00 PM,0.0,,,,,,,,
1172,08/03/18 12:00:00 AM,0.0,11.625,25.416,10.357,,,,,
1173,08/03/18 12:30:00 AM,0.0,,,,,,,,
1174,08/03/18 01:00:00 AM,0.0,11.090,,,,,,,
1175,08/03/18 01:30:00 AM,0.0,,,,,,,,
1176,08/03/18 02:00:00 AM,0.0,11.236,,,,,,,
1177,08/03/18 02:30:00 AM,0.0,,,,,,,,
1178,08/03/18 03:00:00 AM,0.0,10.845,,,,,,,
1179,08/03/18 03:30:00 AM,0.0,,,,,,,,
1180,08/03/18 04:00:00 AM,0.0,10.699,,,,,,,
1181,08/03/18 04:30:00 AM,0.0,,,,,,,,
1182,08/03/18 05:00:00 AM,0.0,12.255,,,,,,,
1183,08/03/18 05:30:00 AM,0.0,,,,,,,,
1184,08/03/18 06:00:00 AM,0.0,10.406,,,,,,,
1185,08/03/18 06:30:00 AM,96.9,,,,,,,,
1186,08/03/18 07:00:00 AM,355.2,10.748,,,,,,,
1187,08/03/18 07:30:00 AM,549.0,,,,,,,,
1188,08/03/18 08:00:00 AM,355.2,11.673,,,,,,,
1189,08/03/18 08:30:00 AM,1001.0,,,,,,,,
1190,08/03/18 09:00:00 AM,2411.1,14.941,,,,,,,
1191,08/03/18 09:30:00 AM,4133.4,,,,,,,,
1192,08/03/18 10:00:00 AM,3961.1,18.426,,,,,,,
1193,08/03/18 10:30:00 AM,6544.5,,,,,,,,
1194,08/03/18 11:00:00 AM,4822.3,21.047,,,,,,,
1195,08/03/18 11:30:00 AM,2755.6,,,,,,,,
1196,08/03/18 12:00:00 PM,236.8,19.425,,,,,,,
1197,08/03/18 12:30:00 PM,53.8,,,,,,,,
1198,08/03/18 01:00:00 PM,0.0,20.472,,,,,,,
1199,08/03/18 01:30:00 PM,10.8,,,,,,,,
1200,08/03/18 02:00:00 PM,0.0,20.567,,,,,,,
1201,08/03/18 02:30:00 PM,32.3,,,,,,,,
1202,08/03/18 03:00:00 PM,64.6,21.235,,,,,,,
1203,08/03/18 03:30:00 PM,10.8,,,,,,,,
1204,08/03/18 04:00:00 PM,53.8,23.582,,,,,,,
1205,08/03/18 04:17:58 PM,,,,,Logged,,,,
1206,08/03/18 04:30:00 PM,0.0,,,,,,,,
1207,08/03/18 04:56:03 PM,,,,,,Logged,,,
1208,08/03/18 05:00:00 PM,53.8,23.966,,,,,,,
1209,08/03/18 05:30:00 PM,0.0,,,,,,,,
1210,08/03/18 06:00:00 PM,0.0,25.367,,,,,,,
1211,08/03/18 06:30:00 PM,64.6,,,,,,,,
1212,08/03/18 07:00:00 PM,53.8,23.340,,,,,,,
1213,08/03/18 07:30:00 PM,21.5,,,,,,,,
1214,08/03/18 08:00:00 PM,10.8,21.760,,,,,,,
1215,08/03/18 08:30:00 PM,0.0,,,,,,,,
1216,08/03/18 09:00:00 PM,0.0,19.758,,,,,,,
1217,08/03/18 09:30:00 PM,0.0,,,,,,,,
1218,08/03/18 10:00:00 PM,0.0,18.996,,,,,,,
1219,08/03/18 10:30:00 PM,0.0,,,,,,,,
1220,08/03/18 11:00:00 PM,0.0,17.380,,,,,,,
1221,08/03/18 11:30:00 PM,0.0,,,,,,,,
1222,08/04/18 12:00:00 AM,0.0,15.711,32.086,7.481,,,,,
1223,08/04/18 12:30:00 AM,0.0,,,,,,,,
1224,08/04/18 01:00:00 AM,0.0,14.085,,,,,,,
1225,08/04/18 01:30:00 AM,0.0,,,,,,,,
1226,08/04/18 02:00:00 AM,0.0,12.496,,,,,,,
1227,08/04/18 02:30:00 AM,0.0,,,,,,,,
1228,08/04/18 03:00:00 AM,0.0,10.992,,,,,,,
1229,08/04/18 03:30:00 AM,0.0,,,,,,,,
1230,08/04/18 04:00:00 AM,0.0,9.817,,,,,,,
1231,08/04/18 04:30:00 AM,0.0,,,,,,,,
1232,08/04/18 05:00:00 AM,0.0,8.878,,,,,,,
1233,08/04/18 05:30:00 AM,0.0,,,,,,,,
1234,08/04/18 06:00:00 AM,0.0,7.982,,,,,,,
1235,08/04/18 06:30:00 AM,0.0,,,,,,,,
1236,08/04/18 07:00:00 AM,0.0,7.481,,,,,,,
1237,08/04/18 07:30:00 AM,21.5,,,,,,,,
1238,08/04/18 08:00:00 AM,75.3,8.777,,,,,,,
1239,08/04/18 08:30:00 AM,96.9,,,,,,,,
1240,08/04/18 09:00:00 AM,129.2,11.719,,,,,,,
1241,08/04/18 09:30:00 AM,118.4,,,,,,,,
1242,08/04/18 10:00:00 AM,64.6,16.092,,,,,,,
1243,08/04/18 10:30:00 AM,53.8,,,,,,,,
1244,08/04/18 11:00:00 AM,43.1,20.329,,,,,,,
1245,08/04/18 11:30:00 AM,10.8,,,,,,,,
1246,08/04/18 12:00:00 PM,10.8,23.389,,,,,,,
1247,08/04/18 12:30:00 PM,10.8,,,,,,,,
1248,08/04/18 01:00:00 PM,21.5,25.708,,,,,,,
1249,08/04/18 01:30:00 PM,0.0,,,,,,,,
1250,08/04/18 02:00:00 PM,10.8,28.507,,,,,,,
1251,08/04/18 02:30:00 PM,32.3,,,,,,,,
1252,08/04/18 03:00:00 PM,215.3,31.372,,,,,,,
1253,08/04/18 03:30:00 PM,10.8,,,,,,,,
1254,08/04/18 04:00:00 PM,0.0,31.728,,,,,,,
1255,08/04/18 04:30:00 PM,0.0,,,,,,,,
1256,08/04/18 05:00:00 PM,0.0,30.609,,,,,,,
1257,08/04/18 05:30:00 PM,0.0,,,,,,,,
1258,08/04/18 06:00:00 PM,0.0,29.502,,,,,,,
1259,08/04/18 06:30:00 PM,0.0,,,,,,,,
1260,08/04/18 07:00:00 PM,0.0,27.912,,,,,,,
1261,08/04/18 07:30:00 PM,0.0,,,,,,,,
1262,08/04/18 08:00:00 PM,0.0,25.854,,,,,,,
1263,08/04/18 08:30:00 PM,0.0,,,,,,,,
1264,08/04/18 09:00:00 PM,0.0,23.629,,,,,,,
1265,08/04/18 09:30:00 PM,0.0,,,,,,,,
1266,08/04/18 10:00:00 PM,0.0,21.378,,,,,,,
1267,08/04/18 10:30:00 PM,0.0,,,,,,,,
1268,08/04/18 11:00:00 PM,0.0,19.139,,,,,,,
1269,08/04/18 11:30:00 PM,0.0,,,,,,,,
1270,08/05/18 12:00:00 AM,0.0,17.094,35.971,10.259,,,,,
1271,08/05/18 12:30:00 AM,0.0,,,,,,,,
1272,08/05/18 01:00:00 AM,0.0,15.234,,,,,,,
1273,08/05/18 01:30:00 AM,0.0,,,,,,,,
1274,08/05/18 02:00:00 AM,0.0,13.653,,,,,,,
1275,08/05/18 02:30:00 AM,0.0,,,,,,,,
1276,08/05/18 03:00:00 AM,0.0,12.158,,,,,,,
1277,08/05/18 03:30:00 AM,0.0,,,,,,,,
1278,08/05/18 04:00:00 AM,0.0,11.285,,,,,,,
1279,08/05/18 04:30:00 AM,0.0,,,,,,,,
1280,08/05/18 05:00:00 AM,0.0,10.846,,,,,,,
1281,08/05/18 05:30:00 AM,0.0,,,,,,,,
1282,08/05/18 06:00:00 AM,0.0,10.455,,,,,,,
1283,08/05/18 06:30:00 AM,0.0,,,,,,,,
1284,08/05/18 07:00:00 AM,0.0,10.259,,,,,,,
1285,08/05/18 07:30:00 AM,0.0,,,,,,,,
1286,08/05/18 08:00:00 AM,0.0,10.699,,,,,,,
1287,08/05/18 08:30:00 AM,21.5,,,,,,,,
1288,08/05/18 09:00:00 AM,21.5,12.303,,,,,,,
1289,08/05/18 09:30:00 AM,0.0,,,,,,,,
1290,08/05/18 10:00:00 AM,10.8,15.281,,,,,,,
1291,08/05/18 10:30:00 AM,10.8,,,,,,,,
1292,08/05/18 11:00:00 AM,10.8,18.854,,,,,,,
1293,08/05/18 11:30:00 AM,0.0,,,,,,,,
1294,08/05/18 12:00:00 PM,0.0,22.095,,,,,,,
1295,08/05/18 12:30:00 PM,0.0,,,,,,,,
1296,08/05/18 01:00:00 PM,0.0,25.224,,,,,,,
1297,08/05/18 01:30:00 PM,10.8,,,,,,,,
1298,08/05/18 02:00:00 PM,10.8,28.708,,,,,,,
1299,08/05/18 02:30:00 PM,0.0,,,,,,,,
1300,08/05/18 03:00:00 PM,21.5,32.298,,,,,,,
1301,08/05/18 03:30:00 PM,172.2,,,,,,,,
1302,08/05/18 04:00:00 PM,226.0,35.810,,,,,,,
1303,08/05/18 04:30:00 PM,0.0,,,,,,,,
1304,08/05/18 05:00:00 PM,0.0,34.745,,,,,,,
1305,08/05/18 05:30:00 PM,0.0,,,,,,,,
1306,08/05/18 06:00:00 PM,0.0,32.808,,,,,,,
1307,08/05/18 06:30:00 PM,0.0,,,,,,,,
1308,08/05/18 07:00:00 PM,0.0,30.610,,,,,,,
1309,08/05/18 07:30:00 PM,0.0,,,,,,,,
1310,08/05/18 08:00:00 PM,0.0,28.210,,,,,,,
1311,08/05/18 08:30:00 PM,0.0,,,,,,,,
1312,08/05/18 09:00:00 PM,0.0,25.563,,,,,,,
1313,08/05/18 09:30:00 PM,0.0,,,,,,,,
1314,08/05/18 10:00:00 PM,0.0,23.101,,,,,,,
1315,08/05/18 10:30:00 PM,0.0,,,,,,,,
1316,08/05/18 11:00:00 PM,0.0,20.901,,,,,,,
1317,08/05/18 11:30:00 PM,0.0,,,,,,,,
1318,08/06/18 12:00:00 AM,0.0,19.139,21.855,9.768,,,,,
1319,08/06/18 12:30:00 AM,0.0,,,,,,,,
1320,08/06/18 01:00:00 AM,0.0,17.569,,,,,,,
1321,08/06/18 01:30:00 AM,0.0,,,,,,,,
1322,08/06/18 02:00:00 AM,0.0,15.950,,,,,,,
1323,08/06/18 02:30:00 AM,0.0,,,,,,,,
1324,08/06/18 03:00:00 AM,0.0,14.469,,,,,,,
1325,08/06/18 03:30:00 AM,0.0,,,,,,,,
1326,08/06/18 04:00:00 AM,0.0,13.075,,,,,,,
1327,08/06/18 04:30:00 AM,0.0,,,,,,,,
1328,08/06/18 05:00:00 AM,0.0,11.916,,,,,,,
1329,08/06/18 05:30:00 AM,0.0,,,,,,,,
1330,08/06/18 06:00:00 AM,0.0,10.846,,,,,,,
1331,08/06/18 06:30:00 AM,0.0,,,,,,,,
1332,08/06/18 07:00:00 AM,0.0,9.915,,,,,,,
1333,08/06/18 07:30:00 AM,10.8,,,,,,,,
1334,08/06/18 08:00:00 AM,86.1,12.300,,,,,,,
1335,08/06/18 08:30:00 AM,139.9,,,,,,,,
1336,08/06/18 09:00:00 AM,10.8,18.569,,,,,,,
1337,08/06/18 09:30:00 AM,10.8,,,,,,,,
1338,08/06/18 10:00:00 AM,0.0,20.805,,,,,,,
1339,08/06/18 10:30:00 AM,0.0,,,,,,,,
1340,08/06/18 11:00:00 AM,0.0,21.855,,,,,,,
1341,08/06/18 11:06:05 AM,,,,,,,Logged,,
1342,08/06/18 11:06:06 AM,,,,,Logged,,,,
1343,08/06/18 11:06:12 AM,,,,,,,,Logged,Logged
