"Plot Title: 1027086"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 1027086, SEN S/N: 1027086)","Avg: Hourly Temperature, °C (LGR S/N: 1027086)","Max: Daily Temperature, °C (LGR S/N: 1027086)","Min: Daily Temperature, °C (LGR S/N: 1027086)","Coupler Attached (LGR S/N: 1027086)","Coupler Detached (LGR S/N: 1027086)","Host Connected (LGR S/N: 1027086)","Stopped (LGR S/N: 1027086)","End Of File (LGR S/N: 1027086)"
435,07/18/18 03:30:00 PM,23422.4,,,,,,,,
436,07/18/18 04:00:00 PM,6200.0,42.403,,,,,,,
437,07/18/18 04:30:00 PM,22044.6,,,,,,,,
438,07/18/18 05:00:00 PM,4133.4,27.184,,,,,,,
439,07/18/18 05:30:00 PM,10333.4,,,,,,,,
440,07/18/18 06:00:00 PM,13777.9,27.247,,,,,,,
441,07/18/18 06:30:00 PM,2755.6,,,,,,,,
442,07/18/18 07:00:00 PM,656.6,18.616,,,,,,,
443,07/18/18 07:30:00 PM,947.2,,,,,,,,
444,07/18/18 08:00:00 PM,344.4,15.660,,,,,,,
445,07/18/18 08:30:00 PM,43.1,,,,,,,,
446,07/18/18 09:00:00 PM,0.0,9.963,,,,,,,
447,07/18/18 09:30:00 PM,0.0,,,,,,,,
448,07/18/18 10:00:00 PM,0.0,8.829,,,,,,,
449,07/18/18 10:30:00 PM,0.0,,,,,,,,
450,07/18/18 11:00:00 PM,0.0,7.832,,,,,,,
451,07/18/18 11:30:00 PM,0.0,,,,,,,,
452,07/19/18 12:00:00 AM,0.0,6.775,52.727,3.049,,,,,
453,07/19/18 12:30:00 AM,0.0,,,,,,,,
454,07/19/18 01:00:00 AM,0.0,6.217,,,,,,,
455,07/19/18 01:30:00 AM,0.0,,,,,,,,
456,07/19/18 02:00:00 AM,0.0,5.859,,,,,,,
457,07/19/18 02:30:00 AM,0.0,,,,,,,,
458,07/19/18 03:00:00 AM,0.0,4.467,,,,,,,
459,07/19/18 03:30:00 AM,0.0,,,,,,,,
460,07/19/18 04:00:00 AM,0.0,4.622,,,,,,,
461,07/19/18 04:30:00 AM,0.0,,,,,,,,
462,07/19/18 05:00:00 AM,0.0,3.102,,,,,,,
463,07/19/18 05:30:00 AM,0.0,,,,,,,,
464,07/19/18 06:00:00 AM,64.6,3.786,,,,,,,
465,07/19/18 06:30:00 AM,667.4,,,,,,,,
466,07/19/18 07:00:00 AM,1011.8,6.110,,,,,,,
467,07/19/18 07:30:00 AM,1980.6,,,,,,,,
468,07/19/18 08:00:00 AM,3272.2,13.391,,,,,,,
469,07/19/18 08:30:00 AM,10333.4,,,,,,,,
470,07/19/18 09:00:00 AM,9300.1,27.599,,,,,,,
471,07/19/18 09:30:00 AM,16533.4,,,,,,,,
472,07/19/18 10:00:00 AM,22044.6,37.365,,,,,,,
473,07/19/18 10:30:00 AM,33066.9,,,,,,,,
474,07/19/18 11:00:00 AM,37200.2,43.118,,,,,,,
475,07/19/18 11:30:00 AM,33066.9,,,,,,,,
476,07/19/18 12:00:00 PM,44089.2,49.252,,,,,,,
477,07/19/18 12:30:00 PM,42711.4,,,,,,,,
478,07/19/18 01:00:00 PM,37200.2,43.550,,,,,,,
479,07/19/18 01:30:00 PM,5511.1,,,,,,,,
480,07/19/18 02:00:00 PM,31689.1,49.714,,,,,,,
481,07/19/18 02:30:00 PM,27555.7,,,,,,,,
482,07/19/18 03:00:00 PM,7233.4,47.228,,,,,,,
483,07/19/18 03:30:00 PM,24800.2,,,,,,,,
484,07/19/18 04:00:00 PM,21355.7,36.616,,,,,,,
485,07/19/18 04:30:00 PM,9644.5,,,,,,,,
486,07/19/18 05:00:00 PM,4822.3,28.129,,,,,,,
487,07/19/18 05:30:00 PM,4477.8,,,,,,,,
488,07/19/18 06:00:00 PM,4133.4,25.712,,,,,,,
489,07/19/18 06:30:00 PM,3272.2,,,,,,,,
490,07/19/18 07:00:00 PM,2325.0,20.759,,,,,,,
491,07/19/18 07:30:00 PM,968.8,,,,,,,,
492,07/19/18 08:00:00 PM,710.4,14.466,,,,,,,
493,07/19/18 08:30:00 PM,53.8,,,,,,,,
494,07/19/18 09:00:00 PM,0.0,10.992,,,,,,,
495,07/19/18 09:30:00 PM,0.0,,,,,,,,
496,07/19/18 10:00:00 PM,0.0,9.768,,,,,,,
497,07/19/18 10:30:00 PM,0.0,,,,,,,,
498,07/19/18 11:00:00 PM,0.0,8.829,,,,,,,
499,07/19/18 11:30:00 PM,0.0,,,,,,,,
500,07/20/18 12:00:00 AM,0.0,8.431,51.720,3.261,,,,,
501,07/20/18 12:30:00 AM,0.0,,,,,,,,
502,07/20/18 01:00:00 AM,0.0,7.782,,,,,,,
503,07/20/18 01:30:00 AM,0.0,,,,,,,,
504,07/20/18 02:00:00 AM,0.0,6.826,,,,,,,
505,07/20/18 02:30:00 AM,0.0,,,,,,,,
506,07/20/18 03:00:00 AM,0.0,3.786,,,,,,,
507,07/20/18 03:30:00 AM,0.0,,,,,,,,
508,07/20/18 04:00:00 AM,0.0,3.787,,,,,,,
509,07/20/18 04:30:00 AM,0.0,,,,,,,,
510,07/20/18 05:00:00 AM,0.0,4.363,,,,,,,
511,07/20/18 05:30:00 AM,0.0,,,,,,,,
512,07/20/18 06:00:00 AM,75.3,4.205,,,,,,,
513,07/20/18 06:30:00 AM,688.9,,,,,,,,
514,07/20/18 07:00:00 AM,1636.1,8.515,,,,,,,
515,07/20/18 07:30:00 AM,3444.5,,,,,,,,
516,07/20/18 08:00:00 AM,3272.2,15.849,,,,,,,
517,07/20/18 08:30:00 AM,11711.2,,,,,,,,
518,07/20/18 09:00:00 AM,13777.9,27.719,,,,,,,
519,07/20/18 09:30:00 AM,14466.8,,,,,,,,
520,07/20/18 10:00:00 AM,21355.7,36.828,,,,,,,
521,07/20/18 10:30:00 AM,27555.7,,,,,,,,
522,07/20/18 11:00:00 AM,34444.7,43.289,,,,,,,
523,07/20/18 11:30:00 AM,17911.2,,,,,,,,
524,07/20/18 12:00:00 PM,17222.3,42.878,,,,,,,
525,07/20/18 12:30:00 PM,42711.4,,,,,,,,
526,07/20/18 01:00:00 PM,20666.8,51.508,,,,,,,
527,07/20/18 01:30:00 PM,19977.9,,,,,,,,
528,07/20/18 02:00:00 PM,12400.1,35.471,,,,,,,
529,07/20/18 02:30:00 PM,9300.1,,,,,,,,
530,07/20/18 03:00:00 PM,7577.8,28.359,,,,,,,
531,07/20/18 03:30:00 PM,13089.0,,,,,,,,
532,07/20/18 04:00:00 PM,5511.1,25.270,,,,,,,
533,07/20/18 04:30:00 PM,6200.0,,,,,,,,
534,07/20/18 05:00:00 PM,4477.8,22.525,,,,,,,
535,07/20/18 05:30:00 PM,5511.1,,,,,,,,
536,07/20/18 06:00:00 PM,3788.9,21.761,,,,,,,
537,07/20/18 06:30:00 PM,2927.8,,,,,,,,
538,07/20/18 07:00:00 PM,3272.2,19.567,,,,,,,
539,07/20/18 07:30:00 PM,1087.2,,,,,,,,
540,07/20/18 08:00:00 PM,183.0,12.971,,,,,,,
541,07/20/18 08:30:00 PM,43.1,,,,,,,,
542,07/20/18 09:00:00 PM,0.0,8.730,,,,,,,
543,07/20/18 09:30:00 PM,0.0,,,,,,,,
544,07/20/18 10:00:00 PM,0.0,6.925,,,,,,,
545,07/20/18 10:30:00 PM,0.0,,,,,,,,
546,07/20/18 11:00:00 PM,0.0,6.522,,,,,,,
547,07/20/18 11:30:00 PM,0.0,,,,,,,,
548,07/21/18 12:00:00 AM,0.0,5.243,53.461,2.303,,,,,
549,07/21/18 12:30:00 AM,0.0,,,,,,,,
550,07/21/18 01:00:00 AM,0.0,4.779,,,,,,,
551,07/21/18 01:30:00 AM,0.0,,,,,,,,
552,07/21/18 02:00:00 AM,0.0,4.466,,,,,,,
553,07/21/18 02:30:00 AM,0.0,,,,,,,,
554,07/21/18 03:00:00 AM,0.0,3.577,,,,,,,
555,07/21/18 03:30:00 AM,0.0,,,,,,,,
556,07/21/18 04:00:00 AM,0.0,3.682,,,,,,,
557,07/21/18 04:30:00 AM,0.0,,,,,,,,
558,07/21/18 05:00:00 AM,0.0,2.357,,,,,,,
559,07/21/18 05:30:00 AM,0.0,,,,,,,,
560,07/21/18 06:00:00 AM,96.9,3.471,,,,,,,
561,07/21/18 06:30:00 AM,387.5,,,,,,,,
562,07/21/18 07:00:00 AM,505.9,4.465,,,,,,,
563,07/21/18 07:30:00 AM,839.6,,,,,,,,
564,07/21/18 08:00:00 AM,1248.6,11.881,,,,,,,
565,07/21/18 08:30:00 AM,10333.4,,,,,,,,
566,07/21/18 09:00:00 AM,14466.8,26.697,,,,,,,
567,07/21/18 09:30:00 AM,15844.5,,,,,,,,
568,07/21/18 10:00:00 AM,21355.7,37.922,,,,,,,
569,07/21/18 10:30:00 AM,31689.1,,,,,,,,
570,07/21/18 11:00:00 AM,38578.0,49.975,,,,,,,
571,07/21/18 11:30:00 AM,44089.2,,,,,,,,
572,07/21/18 12:00:00 PM,46844.8,43.392,,,,,,,
573,07/21/18 12:30:00 PM,42711.4,,,,,,,,
574,07/21/18 01:00:00 PM,34444.7,52.167,,,,,,,
575,07/21/18 01:30:00 PM,30311.3,,,,,,,,
576,07/21/18 02:00:00 PM,27555.7,51.410,,,,,,,
577,07/21/18 02:30:00 PM,28933.5,,,,,,,,
578,07/21/18 03:00:00 PM,9300.1,45.418,,,,,,,
579,07/21/18 03:30:00 PM,26178.0,,,,,,,,
580,07/21/18 04:00:00 PM,17911.2,44.400,,,,,,,
581,07/21/18 04:30:00 PM,12400.1,,,,,,,,
582,07/21/18 05:00:00 PM,5338.9,31.626,,,,,,,
583,07/21/18 05:30:00 PM,2325.0,,,,,,,,
584,07/21/18 06:00:00 PM,1151.7,24.888,,,,,,,
585,07/21/18 06:30:00 PM,2152.8,,,,,,,,
586,07/21/18 07:00:00 PM,2325.0,20.283,,,,,,,
587,07/21/18 07:30:00 PM,731.9,,,,,,,,
588,07/21/18 08:00:00 PM,344.4,15.568,,,,,,,
589,07/21/18 08:30:00 PM,21.5,,,,,,,,
590,07/21/18 09:00:00 PM,0.0,12.056,,,,,,,
591,07/21/18 09:30:00 PM,0.0,,,,,,,,
592,07/21/18 10:00:00 PM,0.0,9.669,,,,,,,
593,07/21/18 10:30:00 PM,0.0,,,,,,,,
594,07/21/18 11:00:00 PM,0.0,9.373,,,,,,,
595,07/21/18 11:30:00 PM,0.0,,,,,,,,
596,07/22/18 12:00:00 AM,0.0,7.731,53.019,5.347,,,,,
597,07/22/18 12:30:00 AM,0.0,,,,,,,,
598,07/22/18 01:00:00 AM,0.0,10.649,,,,,,,
599,07/22/18 01:30:00 AM,0.0,,,,,,,,
600,07/22/18 02:00:00 AM,0.0,10.650,,,,,,,
601,07/22/18 02:30:00 AM,0.0,,,,,,,,
602,07/22/18 03:00:00 AM,0.0,10.111,,,,,,,
603,07/22/18 03:30:00 AM,0.0,,,,,,,,
604,07/22/18 04:00:00 AM,0.0,9.912,,,,,,,
605,07/22/18 04:30:00 AM,0.0,,,,,,,,
606,07/22/18 05:00:00 AM,0.0,6.163,,,,,,,
607,07/22/18 05:30:00 AM,0.0,,,,,,,,
608,07/22/18 06:00:00 AM,96.9,5.756,,,,,,,
609,07/22/18 06:30:00 AM,387.5,,,,,,,,
610,07/22/18 07:00:00 AM,462.9,6.471,,,,,,,
611,07/22/18 07:30:00 AM,925.7,,,,,,,,
612,07/22/18 08:00:00 AM,1980.6,13.541,,,,,,,
613,07/22/18 08:30:00 AM,10333.4,,,,,,,,
614,07/22/18 09:00:00 AM,12400.1,29.275,,,,,,,
615,07/22/18 09:30:00 AM,14466.8,,,,,,,,
616,07/22/18 10:00:00 AM,21355.7,38.634,,,,,,,
617,07/22/18 10:30:00 AM,31689.1,,,,,,,,
618,07/22/18 11:00:00 AM,35822.5,46.979,,,,,,,
619,07/22/18 11:30:00 AM,41333.6,,,,,,,,
620,07/22/18 12:00:00 PM,44089.2,51.664,,,,,,,
621,07/22/18 12:30:00 PM,42711.4,,,,,,,,
622,07/22/18 01:00:00 PM,33066.9,51.794,,,,,,,
623,07/22/18 01:30:00 PM,28933.5,,,,,,,,
624,07/22/18 02:00:00 PM,26178.0,52.656,,,,,,,
625,07/22/18 02:30:00 PM,24800.2,,,,,,,,
626,07/22/18 03:00:00 PM,22044.6,50.944,,,,,,,
627,07/22/18 03:30:00 PM,21355.7,,,,,,,,
628,07/22/18 04:00:00 PM,19289.0,47.710,,,,,,,
629,07/22/18 04:30:00 PM,17911.2,,,,,,,,
630,07/22/18 05:00:00 PM,15844.5,41.487,,,,,,,
631,07/22/18 05:30:00 PM,13089.0,,,,,,,,
632,07/22/18 06:00:00 PM,7577.8,28.450,,,,,,,
633,07/22/18 06:30:00 PM,3100.0,,,,,,,,
634,07/22/18 07:00:00 PM,1291.7,20.139,,,,,,,
635,07/22/18 07:30:00 PM,3272.2,,,,,,,,
636,07/22/18 08:00:00 PM,1636.1,17.997,,,,,,,
637,07/22/18 08:30:00 PM,32.3,,,,,,,,
638,07/22/18 09:00:00 PM,0.0,13.845,,,,,,,
639,07/22/18 09:30:00 PM,0.0,,,,,,,,
640,07/22/18 10:00:00 PM,0.0,11.721,,,,,,,
641,07/22/18 10:30:00 PM,0.0,,,,,,,,
642,07/22/18 11:00:00 PM,0.0,11.285,,,,,,,
643,07/22/18 11:30:00 PM,0.0,,,,,,,,
644,07/23/18 12:00:00 AM,0.0,10.599,49.360,4.519,,,,,
645,07/23/18 12:30:00 AM,0.0,,,,,,,,
646,07/23/18 01:00:00 AM,0.0,8.877,,,,,,,
647,07/23/18 01:30:00 AM,0.0,,,,,,,,
648,07/23/18 02:00:00 AM,0.0,7.779,,,,,,,
649,07/23/18 02:30:00 AM,0.0,,,,,,,,
650,07/23/18 03:00:00 AM,0.0,7.079,,,,,,,
651,07/23/18 03:30:00 AM,0.0,,,,,,,,
652,07/23/18 04:00:00 AM,0.0,5.654,,,,,,,
653,07/23/18 04:30:00 AM,0.0,,,,,,,,
654,07/23/18 05:00:00 AM,0.0,4.675,,,,,,,
655,07/23/18 05:30:00 AM,0.0,,,,,,,,
656,07/23/18 06:00:00 AM,53.8,4.623,,,,,,,
657,07/23/18 06:30:00 AM,183.0,,,,,,,,
658,07/23/18 07:00:00 AM,366.0,5.035,,,,,,,
659,07/23/18 07:30:00 AM,527.4,,,,,,,,
660,07/23/18 08:00:00 AM,785.8,10.870,,,,,,,
661,07/23/18 08:30:00 AM,8611.2,,,,,,,,
662,07/23/18 09:00:00 AM,12400.1,23.403,,,,,,,
663,07/23/18 09:30:00 AM,16533.4,,,,,,,,
664,07/23/18 10:00:00 AM,21355.7,34.986,,,,,,,
665,07/23/18 10:30:00 AM,30311.3,,,,,,,,
666,07/23/18 11:00:00 AM,35822.5,45.909,,,,,,,
667,07/23/18 11:30:00 AM,42711.4,,,,,,,,
668,07/23/18 12:00:00 PM,7577.8,45.836,,,,,,,
669,07/23/18 12:30:00 PM,39955.8,,,,,,,,
670,07/23/18 01:00:00 PM,4994.5,47.630,,,,,,,
671,07/23/18 01:30:00 PM,4822.3,,,,,,,,
672,07/23/18 02:00:00 PM,24800.2,48.560,,,,,,,
673,07/23/18 02:30:00 PM,24800.2,,,,,,,,
674,07/23/18 03:00:00 PM,22044.6,45.341,,,,,,,
675,07/23/18 03:30:00 PM,22044.6,,,,,,,,
676,07/23/18 04:00:00 PM,4994.5,43.627,,,,,,,
677,07/23/18 04:30:00 PM,19977.9,,,,,,,,
678,07/23/18 05:00:00 PM,18600.1,32.051,,,,,,,
679,07/23/18 05:30:00 PM,10677.8,,,,,,,,
680,07/23/18 06:00:00 PM,2927.8,26.234,,,,,,,
681,07/23/18 06:30:00 PM,1722.2,,,,,,,,
682,07/23/18 07:00:00 PM,2152.8,20.091,,,,,,,
683,07/23/18 07:30:00 PM,1324.0,,,,,,,,
684,07/23/18 08:00:00 PM,1216.3,17.950,,,,,,,
685,07/23/18 08:30:00 PM,107.6,,,,,,,,
686,07/23/18 09:00:00 PM,0.0,11.379,,,,,,,
687,07/23/18 09:30:00 PM,0.0,,,,,,,,
688,07/23/18 10:00:00 PM,0.0,9.274,,,,,,,
689,07/23/18 10:30:00 PM,0.0,,,,,,,,
690,07/23/18 11:00:00 PM,0.0,9.175,,,,,,,
691,07/23/18 11:30:00 PM,0.0,,,,,,,,
692,07/24/18 12:00:00 AM,0.0,6.724,54.056,5.141,,,,,
693,07/24/18 12:30:00 AM,0.0,,,,,,,,
694,07/24/18 01:00:00 AM,0.0,7.280,,,,,,,
695,07/24/18 01:30:00 AM,0.0,,,,,,,,
696,07/24/18 02:00:00 AM,0.0,6.266,,,,,,,
697,07/24/18 02:30:00 AM,0.0,,,,,,,,
698,07/24/18 03:00:00 AM,0.0,5.141,,,,,,,
699,07/24/18 03:30:00 AM,0.0,,,,,,,,
700,07/24/18 04:00:00 AM,0.0,6.164,,,,,,,
701,07/24/18 04:30:00 AM,0.0,,,,,,,,
702,07/24/18 05:00:00 AM,0.0,6.522,,,,,,,
703,07/24/18 05:30:00 AM,0.0,,,,,,,,
704,07/24/18 06:00:00 AM,64.6,6.268,,,,,,,
705,07/24/18 06:30:00 AM,538.2,,,,,,,,
706,07/24/18 07:00:00 AM,538.2,6.776,,,,,,,
707,07/24/18 07:30:00 AM,721.2,,,,,,,,
708,07/24/18 08:00:00 AM,990.3,12.237,,,,,,,
709,07/24/18 08:30:00 AM,8611.2,,,,,,,,
710,07/24/18 09:00:00 AM,8266.7,26.650,,,,,,,
711,07/24/18 09:30:00 AM,14466.8,,,,,,,,
712,07/24/18 10:00:00 AM,16533.4,31.523,,,,,,,
713,07/24/18 10:30:00 AM,28933.5,,,,,,,,
714,07/24/18 11:00:00 AM,23422.4,44.890,,,,,,,
715,07/24/18 11:30:00 AM,44089.2,,,,,,,,
716,07/24/18 12:00:00 PM,46844.8,49.816,,,,,,,
717,07/24/18 12:30:00 PM,46844.8,,,,,,,,
718,07/24/18 01:00:00 PM,3444.5,36.109,,,,,,,
719,07/24/18 01:30:00 PM,30311.3,,,,,,,,
720,07/24/18 02:00:00 PM,4650.0,37.783,,,,,,,
721,07/24/18 02:30:00 PM,7577.8,,,,,,,,
722,07/24/18 03:00:00 PM,8266.7,38.015,,,,,,,
723,07/24/18 03:30:00 PM,9644.5,,,,,,,,
724,07/24/18 04:00:00 PM,8266.7,31.605,,,,,,,
725,07/24/18 04:30:00 PM,7233.4,,,,,,,,
726,07/24/18 05:00:00 PM,17222.3,32.394,,,,,,,
727,07/24/18 05:30:00 PM,13777.9,,,,,,,,
728,07/24/18 06:00:00 PM,8266.7,27.886,,,,,,,
729,07/24/18 06:30:00 PM,2152.8,,,,,,,,
730,07/24/18 07:00:00 PM,871.9,19.377,,,,,,,
731,07/24/18 07:30:00 PM,613.5,,,,,,,,
732,07/24/18 08:00:00 PM,678.1,16.520,,,,,,,
733,07/24/18 08:30:00 PM,21.5,,,,,,,,
734,07/24/18 09:00:00 PM,0.0,11.771,,,,,,,
735,07/24/18 09:30:00 PM,0.0,,,,,,,,
736,07/24/18 10:00:00 PM,0.0,12.061,,,,,,,
737,07/24/18 10:30:00 PM,0.0,,,,,,,,
738,07/24/18 11:00:00 PM,0.0,12.157,,,,,,,
739,07/24/18 11:30:00 PM,0.0,,,,,,,,
740,07/25/18 12:00:00 AM,0.0,14.082,53.609,2.943,,,,,
741,07/25/18 12:30:00 AM,0.0,,,,,,,,
742,07/25/18 01:00:00 AM,0.0,10.894,,,,,,,
743,07/25/18 01:30:00 AM,0.0,,,,,,,,
744,07/25/18 02:00:00 AM,0.0,7.831,,,,,,,
745,07/25/18 02:30:00 AM,0.0,,,,,,,,
746,07/25/18 03:00:00 AM,0.0,6.671,,,,,,,
747,07/25/18 03:30:00 AM,0.0,,,,,,,,
748,07/25/18 04:00:00 AM,0.0,4.413,,,,,,,
749,07/25/18 04:30:00 AM,0.0,,,,,,,,
750,07/25/18 05:00:00 AM,0.0,3.418,,,,,,,
751,07/25/18 05:30:00 AM,0.0,,,,,,,,
752,07/25/18 06:00:00 AM,53.8,3.575,,,,,,,
753,07/25/18 06:30:00 AM,247.6,,,,,,,,
754,07/25/18 07:00:00 AM,527.4,5.244,,,,,,,
755,07/25/18 07:30:00 AM,710.4,,,,,,,,
756,07/25/18 08:00:00 AM,2755.6,11.434,,,,,,,
757,07/25/18 08:30:00 AM,4477.8,,,,,,,,
758,07/25/18 09:00:00 AM,4305.6,18.521,,,,,,,
759,07/25/18 09:30:00 AM,7233.4,,,,,,,,
760,07/25/18 10:00:00 AM,7577.8,26.153,,,,,,,
761,07/25/18 10:30:00 AM,8611.2,,,,,,,,
762,07/25/18 11:00:00 AM,8266.7,34.158,,,,,,,
763,07/25/18 11:30:00 AM,41333.6,,,,,,,,
764,07/25/18 12:00:00 PM,9644.5,35.300,,,,,,,
765,07/25/18 12:30:00 PM,5338.9,,,,,,,,
766,07/25/18 01:00:00 PM,7233.4,31.019,,,,,,,
767,07/25/18 01:30:00 PM,19289.0,,,,,,,,
768,07/25/18 02:00:00 PM,26178.0,53.314,,,,,,,
769,07/25/18 02:30:00 PM,24800.2,,,,,,,,
770,07/25/18 03:00:00 PM,4305.6,39.253,,,,,,,
771,07/25/18 03:30:00 PM,27555.7,,,,,,,,
772,07/25/18 04:00:00 PM,2583.4,25.717,,,,,,,
773,07/25/18 04:30:00 PM,1334.7,,,,,,,,
774,07/25/18 05:00:00 PM,19977.9,27.500,,,,,,,
775,07/25/18 05:30:00 PM,14466.8,,,,,,,,
776,07/25/18 06:00:00 PM,10677.8,25.303,,,,,,,
777,07/25/18 06:30:00 PM,1808.3,,,,,,,,
778,07/25/18 07:00:00 PM,904.2,17.617,,,,,,,
779,07/25/18 07:30:00 PM,452.1,,,,,,,,
780,07/25/18 08:00:00 PM,215.3,12.541,,,,,,,
781,07/25/18 08:30:00 PM,21.5,,,,,,,,
782,07/25/18 09:00:00 PM,0.0,9.816,,,,,,,
783,07/25/18 09:30:00 PM,0.0,,,,,,,,
784,07/25/18 10:00:00 PM,0.0,10.942,,,,,,,
785,07/25/18 10:30:00 PM,0.0,,,,,,,,
786,07/25/18 11:00:00 PM,0.0,10.502,,,,,,,
787,07/25/18 11:30:00 PM,0.0,,,,,,,,
788,07/26/18 12:00:00 AM,0.0,6.824,53.609,1.764,,,,,
789,07/26/18 12:30:00 AM,0.0,,,,,,,,
790,07/26/18 01:00:00 AM,0.0,5.345,,,,,,,
791,07/26/18 01:30:00 AM,0.0,,,,,,,,
792,07/26/18 02:00:00 AM,0.0,3.997,,,,,,,
793,07/26/18 02:30:00 AM,0.0,,,,,,,,
794,07/26/18 03:00:00 AM,0.0,2.942,,,,,,,
795,07/26/18 03:30:00 AM,0.0,,,,,,,,
796,07/26/18 04:00:00 AM,0.0,2.409,,,,,,,
797,07/26/18 04:30:00 AM,0.0,,,,,,,,
798,07/26/18 05:00:00 AM,0.0,2.249,,,,,,,
799,07/26/18 05:30:00 AM,0.0,,,,,,,,
800,07/26/18 06:00:00 AM,53.8,1.872,,,,,,,
801,07/26/18 06:30:00 AM,366.0,,,,,,,,
802,07/26/18 07:00:00 AM,710.4,3.783,,,,,,,
803,07/26/18 07:30:00 AM,1302.4,,,,,,,,
804,07/26/18 08:00:00 AM,2152.8,10.835,,,,,,,
805,07/26/18 08:30:00 AM,7577.8,,,,,,,,
806,07/26/18 09:00:00 AM,9300.1,23.883,,,,,,,
807,07/26/18 09:30:00 AM,12400.1,,,,,,,,
808,07/26/18 10:00:00 AM,14466.8,29.338,,,,,,,
809,07/26/18 10:30:00 AM,5166.7,,,,,,,,
810,07/26/18 11:00:00 AM,9644.5,40.015,,,,,,,
811,07/26/18 11:30:00 AM,44089.2,,,,,,,,
812,07/26/18 12:00:00 PM,9644.5,42.674,,,,,,,
813,07/26/18 12:30:00 PM,26178.0,,,,,,,,
814,07/26/18 01:00:00 PM,35822.5,42.950,,,,,,,
815,07/26/18 01:30:00 PM,14466.8,,,,,,,,
816,07/26/18 02:00:00 PM,9644.5,38.730,,,,,,,
817,07/26/18 02:30:00 PM,5511.1,,,,,,,,
818,07/26/18 03:00:00 PM,24800.2,44.115,,,,,,,
819,07/26/18 03:30:00 PM,11711.2,,,,,,,,
820,07/26/18 04:00:00 PM,16533.4,35.972,,,,,,,
821,07/26/18 04:30:00 PM,21355.7,,,,,,,,
822,07/26/18 05:00:00 PM,3100.0,33.485,,,,,,,
823,07/26/18 05:30:00 PM,13777.9,,,,,,,,
824,07/26/18 06:00:00 PM,7577.8,25.700,,,,,,,
825,07/26/18 06:30:00 PM,882.6,,,,,,,,
826,07/26/18 07:00:00 PM,1033.3,17.854,,,,,,,
827,07/26/18 07:30:00 PM,1280.9,,,,,,,,
828,07/26/18 08:00:00 PM,495.1,12.490,,,,,,,
829,07/26/18 08:30:00 PM,21.5,,,,,,,,
830,07/26/18 09:00:00 PM,0.0,8.630,,,,,,,
831,07/26/18 09:30:00 PM,0.0,,,,,,,,
832,07/26/18 10:00:00 PM,0.0,7.531,,,,,,,
833,07/26/18 10:30:00 PM,0.0,,,,,,,,
834,07/26/18 11:00:00 PM,0.0,6.877,,,,,,,
835,07/26/18 11:30:00 PM,0.0,,,,,,,,
836,07/27/18 12:00:00 AM,0.0,5.653,50.042,0.121,,,,,
837,07/27/18 12:30:00 AM,0.0,,,,,,,,
838,07/27/18 01:00:00 AM,0.0,3.046,,,,,,,
839,07/27/18 01:30:00 AM,0.0,,,,,,,,
840,07/27/18 02:00:00 AM,0.0,1.656,,,,,,,
841,07/27/18 02:30:00 AM,0.0,,,,,,,,
842,07/27/18 03:00:00 AM,0.0,1.980,,,,,,,
843,07/27/18 03:30:00 AM,0.0,,,,,,,,
844,07/27/18 04:00:00 AM,0.0,1.384,,,,,,,
845,07/27/18 04:30:00 AM,0.0,,,,,,,,
846,07/27/18 05:00:00 AM,0.0,0.562,,,,,,,
847,07/27/18 05:30:00 AM,0.0,,,,,,,,
848,07/27/18 06:00:00 AM,32.3,0.287,,,,,,,
849,07/27/18 06:30:00 AM,301.4,,,,,,,,
850,07/27/18 07:00:00 AM,602.8,2.568,,,,,,,
851,07/27/18 07:30:00 AM,914.9,,,,,,,,
852,07/27/18 08:00:00 AM,1377.8,9.940,,,,,,,
853,07/27/18 08:30:00 AM,8611.2,,,,,,,,
854,07/27/18 09:00:00 AM,11711.2,26.854,,,,,,,
855,07/27/18 09:30:00 AM,13777.9,,,,,,,,
856,07/27/18 10:00:00 AM,19977.9,36.736,,,,,,,
857,07/27/18 10:30:00 AM,31689.1,,,,,,,,
858,07/27/18 11:00:00 AM,39955.8,39.151,,,,,,,
859,07/27/18 11:30:00 AM,2497.2,,,,,,,,
860,07/27/18 12:00:00 PM,38578.0,26.979,,,,,,,
861,07/27/18 12:30:00 PM,28933.5,,,,,,,,
862,07/27/18 01:00:00 PM,33066.9,45.867,,,,,,,
863,07/27/18 01:30:00 PM,22044.6,,,,,,,,
864,07/27/18 02:00:00 PM,19977.9,38.791,,,,,,,
865,07/27/18 02:30:00 PM,22044.6,,,,,,,,
866,07/27/18 03:00:00 PM,10333.4,39.935,,,,,,,
867,07/27/18 03:30:00 PM,7577.8,,,,,,,,
868,07/27/18 04:00:00 PM,1280.9,15.711,,,,,,,
869,07/27/18 04:30:00 PM,3788.9,,,,,,,,
870,07/27/18 05:00:00 PM,602.8,16.474,,,,,,,
871,07/27/18 05:30:00 PM,5338.9,,,,,,,,
872,07/27/18 06:00:00 PM,1894.5,19.379,,,,,,,
873,07/27/18 06:30:00 PM,1108.7,,,,,,,,
874,07/27/18 07:00:00 PM,1141.0,13.364,,,,,,,
875,07/27/18 07:30:00 PM,376.7,,,,,,,,
876,07/27/18 08:00:00 PM,118.4,9.372,,,,,,,
